apteryx_haastii ENSAHAG00000016971
apteryx_rowi ENSARWG00000010065
nothoprocta_perdicaria ENSNPEG00000001081
anas_platyrhynchos_platyrhynchos ENSAPLG00000019903
anser_brachyrhynchus ENSABRG00000018251
gallus_gallus ENSGALG00000034111
meleagris_gallopavo ENSMGAG00000017424
coturnix_japonica ENSCJPG00005014740
numida_meleagris ENSNMEG00000018807
taeniopygia_guttata ENSTGUG00000004150
lonchura_striata_domestica ENSLSDG00000016903
parus_major ENSPMJG00000013923
junco_hyemalis ENSJHYG00000004459
ficedula_albicollis ENSFALG00000006654
lepidothrix_coronata ENSLCOG00000014594
manacus_vitellinus ENSMVIG00005013061
melopsittacus_undulatus ENSMUNG00000014677
calidris_pygmaea ENSCPGG00000018168
calidris_pugnax ENSCPUG00000009603
pogona_vitticeps ENSPVIG00000016708
anolis_carolinensis ENSACAG00000016455
notechis_scutatus ENSNSUG00000019010
salvator_merianae ENSSMRG00000006571
chelonoidis_abingdonii ENSCABG00000004881
gopherus_agassizii ENSGAGG00000009300
chrysemys_picta_bellii ENSCPBG00000023578
crocodylus_porosus ENSCPRG00005006679
sphenodon_punctatus ENSSPUG00000007815
mus_spicilegus ENSMSIG00000016514
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032761
mus_musculus ENSMUSG00000042812
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031643
mus_pahari MGP_PahariEiJ_G0023241
rattus_norvegicus ENSRNOG00000049906
meriones_unguiculatus ENSMUGG00000007204
microtus_ochrogaster ENSMOCG00000020101
peromyscus_maniculatus_bairdii ENSPEMG00000015294
cricetulus_griseus_crigri ENSCGRG00000018115
cricetulus_griseus_chok1gshd ENSCGRG00001012787
cricetulus_griseus_crigri-picr ENSCGRG00015022265
mesocricetus_auratus ENSMAUG00000011152
nannospalax_galili ENSNGAG00000021924
dipodomys_ordii ENSDORG00000028960
carlito_syrichta ENSTSYG00000028912
erinaceus_europaeus ENSEEUG00000002843
propithecus_coquereli ENSPCOG00000015828
prolemur_simus ENSPSMG00000008099
microcebus_murinus ENSMICG00000034429
otolemur_garnettii ENSOGAG00000011910
castor_canadensis ENSCCNG00000016036
jaculus_jaculus ENSJJAG00000017904
heterocephalus_glaber_female ENSHGLG00000010618
fukomys_damarensis ENSFDAG00000018994
cavia_porcellus ENSCPOG00000000954
cavia_aperea ENSCAPG00000000302
octodon_degus ENSODEG00000003466
chinchilla_lanigera ENSCLAG00000000554
urocitellus_parryii ENSUPAG00010014974
oryctolagus_cuniculus ENSOCUG00000001701
pan_paniscus ENSPPAG00000035527
pan_troglodytes ENSPTRG00000008439
homo_sapiens ENSG00000103241
gorilla_gorilla ENSGGOG00000025357
pongo_abelii ENSPPYG00000007623
nomascus_leucogenys ENSNLEG00000011449
cercocebus_atys ENSCATG00000032711
papio_anubis ENSPANG00000006104
theropithecus_gelada ENSTGEG00000019339
macaca_nemestrina ENSMNEG00000033656
macaca_fascicularis ENSMFAG00000039933
chlorocebus_sabaeus ENSCSAG00000003141
rhinopithecus_roxellana ENSRROG00000024990
rhinopithecus_bieti ENSRBIG00000044551
piliocolobus_tephrosceles ENSPTEG00000015132
colobus_angolensis_palliatus ENSCANG00000043406
cebus_capucinus ENSCCAG00000023946
saimiri_boliviensis_boliviensis ENSSBOG00000021248
callithrix_jacchus ENSCJAG00000041793
aotus_nancymaae ENSANAG00000033717
capra_hircus ENSCHIG00000018868
ovis_aries ENSOARG00000011547
bos_taurus ENSBTAG00000000009
bison_bison_bison ENSBBBG00000009137
tursiops_truncatus ENSTTRG00000005881
sus_scrofa ENSSSCG00000038460
mustela_putorius_furo ENSMPUG00000008619
neovison_vison ENSNVIG00000007927
ursus_americanus ENSUAMG00000012942
ursus_maritimus ENSUMAG00000007732
ailuropoda_melanoleuca ENSAMEG00000018266
canis_lupus_dingo ENSCAFG00020004287
canis_lupus_familiaris ENSCAFG00000019918
vulpes_vulpes ENSVVUG00000000664
panthera_tigris_altaica ENSPTIG00000018017
panthera_pardus ENSPPRG00000023418
felis_catus ENSFCAG00000030557
equus_caballus ENSECAG00000020094
equus_asinus_asinus ENSEASG00005013836
pteropus_vampyrus ENSPVAG00000007544
loxodonta_africana ENSLAFG00000002036
