anolis_carolinensis ENSACAG00000016818
pogona_vitticeps ENSPVIG00000001962
salvator_merianae ENSSMRG00000005715
sphenodon_punctatus ENSSPUG00000009135
calidris_pugnax ENSCPUG00000013100
calidris_pygmaea ENSCPGG00000018802
lonchura_striata ENSLSDG00000011710
taeniopygia_guttata ENSTGUG00000012048
serinus_canaria ENSSCAG00000012906
zonotrichia_albicollis ENSZALG00000003724
junco_hyemalis ENSJHYG00000016049
cyanistes_caeruleus ENSCCEG00000010299
parus_major ENSPMJG00000014965
ficedula_albicollis ENSFALG00000008551
lepidothrix_coronata ENSLCOG00000007384
manacus_vitellinus ENSMVIG00005008449
gallus_gallus ENSGALG00000017024
coturnix_japonica ENSCJPG00005019814
meleagris_gallopavo ENSMGAG00000015037
numida_meleagris ENSNMEG00000008778
anser_brachyrhynchus ENSABRG00000005006
anas_platyrhynchos ENSAPLG00000005738
apteryx_owenii ENSAOWG00000011215
apteryx_haastii ENSAHAG00000013903
apteryx_rowi ENSARWG00000011793
dromaius_novaehollandiae ENSDNVG00000013930
nothoprocta_perdicaria ENSNPEG00000006210
crocodylus_porosus ENSCPRG00005003345
chrysemys_picta ENSCPBG00000000449
chelonoidis_abingdonii ENSCABG00000018707
pelodiscus_sinensis ENSPSIG00000003785
notechis_scutatus ENSNSUG00000003241
notechis_scutatus ENSNSUG00000001016
phascolarctos_cinereus ENSPCIG00000007151
vombatus_ursinus ENSVURG00010017431
notamacropus_eugenii ENSMEUG00000015675
sarcophilus_harrisii ENSSHAG00000010217
monodelphis_domestica ENSMODG00000038768
castor_canadensis ENSCCNG00000014898
dipodomys_ordii ENSDORG00000002475
cricetulus_griseus ENSCGRG00000005137
cricetulus_griseus ENSCGRG00015022182
cricetulus_griseus ENSCGRG00001004635
mesocricetus_auratus ENSMAUG00000001969
microtus_ochrogaster ENSMOCG00000012736
peromyscus_maniculatus ENSPEMG00000016252
mus_spicilegus ENSMSIG00000022572
mus_spretus MGP_SPRETEiJ_G0032006
mus_musculus ENSMUSG00000031478
mus_pahari MGP_PahariEiJ_G0021358
rattus_norvegicus ENSRNOG00000012757
meriones_unguiculatus ENSMUGG00000025250
nannospalax_galili ENSNGAG00000005781
jaculus_jaculus ENSJJAG00000001167
ictidomys_tridecemlineatus ENSSTOG00000010383
urocitellus_parryii ENSUPAG00010001209
spermophilus_dauricus ENSSDAG00000003627
marmota_marmota ENSMMMG00000022848
heterocephalus_glaber ENSHGLG00000011968
heterocephalus_glaber ENSHGLG00100009843
fukomys_damarensis ENSFDAG00000006460
chinchilla_lanigera ENSCLAG00000006532
octodon_degus ENSODEG00000001087
cavia_porcellus ENSCPOG00000005021
cavia_aperea ENSCAPG00000011720
oryctolagus_cuniculus ENSOCUG00000017727
ochotona_princeps ENSOPRG00000013489
tupaia_belangeri ENSTBEG00000006797
pan_troglodytes ENSPTRG00000005899
pan_paniscus ENSPPAG00000037532
homo_sapiens ENSG00000136098
gorilla_gorilla ENSGGOG00000013001
pongo_abelii ENSPPYG00000005388
nomascus_leucogenys ENSNLEG00000004000
colobus_angolensis ENSCANG00000034012
piliocolobus_tephrosceles ENSPTEG00000032592
rhinopithecus_roxellana ENSRROG00000003342
rhinopithecus_bieti ENSRBIG00000023818
mandrillus_leucophaeus ENSMLEG00000043270
cercocebus_atys ENSCATG00000044102
papio_anubis ENSPANG00000007571
macaca_fascicularis ENSMFAG00000035919
