apteryx_haastii ENSAHAG00000012544
apteryx_owenii ENSAOWG00000016447
apteryx_rowi ENSARWG00000013723
dromaius_novaehollandiae ENSDNVG00000002374
nothoprocta_perdicaria ENSNPEG00000014568
gallus_gallus ENSGALG00000010020
meleagris_gallopavo ENSMGAG00000010374
coturnix_japonica ENSCJPG00005010166
numida_meleagris ENSNMEG00000016413
anser_brachyrhynchus ENSABRG00000001836
anas_platyrhynchos_platyrhynchos ENSAPLG00000007643
melopsittacus_undulatus ENSMUNG00000010060
calidris_pugnax ENSCPUG00000001542
calidris_pygmaea ENSCPGG00000002315
lonchura_striata_domestica ENSLSDG00000010584
taeniopygia_guttata ENSTGUG00000002614
cyanistes_caeruleus ENSCCEG00000011743
junco_hyemalis ENSJHYG00000011280
zonotrichia_albicollis ENSZALG00000002892
serinus_canaria ENSSCAG00000010574
parus_major ENSPMJG00000014607
ficedula_albicollis ENSFALG00000012839
manacus_vitellinus ENSMVIG00005005911
lepidothrix_coronata ENSLCOG00000010728
crocodylus_porosus ENSCPRG00005014677
chelonoidis_abingdonii ENSCABG00000007189
gopherus_agassizii ENSGAGG00000011570
gopherus_agassizii ENSGAGG00000006479
chrysemys_picta_bellii ENSCPBG00000016702
pelodiscus_sinensis ENSPSIG00000014800
pogona_vitticeps ENSPVIG00000006846
anolis_carolinensis ENSACAG00000004274
notechis_scutatus ENSNSUG00000015243
salvator_merianae ENSSMRG00000018453
sphenodon_punctatus ENSSPUG00000000722
notamacropus_eugenii ENSMEUG00000014836
phascolarctos_cinereus ENSPCIG00000026001
sarcophilus_harrisii ENSSHAG00000004355
monodelphis_domestica ENSMODG00000001041
ursus_americanus ENSUAMG00000027058
ursus_maritimus ENSUMAG00000013027
ailuropoda_melanoleuca ENSAMEG00000006106
neovison_vison ENSNVIG00000017339
mustela_putorius_furo ENSMPUG00000012045
canis_lupus_familiaris ENSCAFG00000002641
canis_lupus_dingo ENSCAFG00020026409
vulpes_vulpes ENSVVUG00000005602
panthera_pardus ENSPPRG00000000686
panthera_tigris_altaica ENSPTIG00000006068
felis_catus ENSFCAG00000004961
equus_asinus_asinus ENSEASG00005003026
equus_caballus ENSECAG00000018622
bos_taurus ENSBTAG00000032558
bos_mutus ENSBMUG00000005211
bison_bison_bison ENSBBBG00000025356
capra_hircus ENSCHIG00000026586
ovis_aries ENSOARG00000005419
tursiops_truncatus ENSTTRG00000012021
sus_scrofa ENSSSCG00000008434
vicugna_pacos ENSVPAG00000010693
pteropus_vampyrus ENSPVAG00000005174
myotis_lucifugus ENSMLUG00000004211
erinaceus_europaeus ENSEEUG00000008393
pan_troglodytes ENSPTRG00000011899
pan_paniscus ENSPPAG00000035331
homo_sapiens ENSG00000068724
gorilla_gorilla ENSGGOG00000009310
pongo_abelii ENSPPYG00000012432
nomascus_leucogenys ENSNLEG00000016940
papio_anubis ENSPANG00000022915
theropithecus_gelada ENSTGEG00000002487
mandrillus_leucophaeus ENSMLEG00000038346
cercocebus_atys ENSCATG00000040563
macaca_nemestrina ENSMNEG00000020883
macaca_mulatta ENSMMUG00000003310
macaca_fascicularis ENSMFAG00000040123
chlorocebus_sabaeus ENSCSAG00000013538
piliocolobus_tephrosceles ENSPTEG00000033132
colobus_angolensis_palliatus ENSCANG00000031317
rhinopithecus_roxellana ENSRROG00000029928
rhinopithecus_bieti ENSRBIG00000043771
saimiri_boliviensis_boliviensis ENSSBOG00000029390
cebus_capucinus ENSCCAG00000033999
callithrix_jacchus ENSCJAG00000000656
aotus_nancymaae ENSANAG00000033688
carlito_syrichta ENSTSYG00000000928
propithecus_coquereli ENSPCOG00000024053
microcebus_murinus ENSMICG00000009149
prolemur_simus ENSPSMG00000011409
otolemur_garnettii ENSOGAG00000008818
tupaia_belangeri ENSTBEG00000015880
chinchilla_lanigera ENSCLAG00000007527
octodon_degus ENSODEG00000011584
cavia_porcellus ENSCPOG00000012175
cavia_aperea ENSCAPG00000009631
heterocephalus_glaber_female ENSHGLG00000008039
heterocephalus_glaber_male ENSHGLG00100016737
fukomys_damarensis ENSFDAG00000015825
ictidomys_tridecemlineatus ENSSTOG00000022551
urocitellus_parryii ENSUPAG00010020623
spermophilus_dauricus ENSSDAG00000024366
marmota_marmota_marmota ENSMMMG00000010016
mus_spicilegus ENSMSIG00000010241
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022861
mus_musculus ENSMUSG00000036918
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021945
mus_pahari MGP_PahariEiJ_G0020935
rattus_norvegicus ENSRNOG00000014879
meriones_unguiculatus ENSMUGG00000004402
microtus_ochrogaster ENSMOCG00000019798
peromyscus_maniculatus_bairdii ENSPEMG00000023689
cricetulus_griseus_chok1gshd ENSCGRG00001024318
cricetulus_griseus_crigri ENSCGRG00000003190
cricetulus_griseus_crigri-picr ENSCGRG00015023258
mesocricetus_auratus ENSMAUG00000015013
nannospalax_galili ENSNGAG00000020345
jaculus_jaculus ENSJJAG00000015555
dipodomys_ordii ENSDORG00000010053
castor_canadensis ENSCCNG00000022495
oryctolagus_cuniculus ENSOCUG00000007788
ochotona_princeps ENSOPRG00000015428
loxodonta_africana ENSLAFG00000008028
procavia_capensis ENSPCAG00000012095
echinops_telfairi ENSETEG00000000361
dasypus_novemcinctus ENSDNOG00000045960
ornithorhynchus_anatinus ENSOANG00000021152
ornithorhynchus_anatinus ENSOANG00000002071
xenopus_tropicalis ENSXETG00000022746
latimeria_chalumnae ENSLACG00000009970
scleropages_formosus ENSSFOG00015001488
paramormyrops_kingsleyae ENSPKIG00000021686
fundulus_heteroclitus ENSFHEG00000020687
cyprinodon_variegatus ENSCVAG00000005372
xiphophorus_maculatus ENSXMAG00000007479
xiphophorus_couchianus ENSXCOG00000006536
