caenorhabditis_elegans_strain_n2 WBGene00021460
drosophila_melanogaster FBgn0061476
takifugu_rubripes ENSTRUG00000021693
tetraodon_nigroviridis ENSTNIG00000008429
mola_mola ENSMMOG00000002847
labrus_bergylta ENSLBEG00000015453
gasterosteus_aculeatus ENSGACG00000005043
monopterus_albus ENSMALG00000007622
mastacembelus_armatus ENSMAMG00000006031
anabas_testudineus ENSATEG00000009702
seriola_lalandi_dorsalis ENSSLDG00000023641
seriola_dumerili ENSSDUG00000008041
scophthalmus_maximus ENSSMAG00000014527
xiphophorus_maculatus ENSXMAG00000003532
xiphophorus_couchianus ENSXCOG00000000143
gambusia_affinis ENSGAFG00000020731
poecilia_formosa ENSPFOG00000008447
poecilia_mexicana ENSPMEG00000000253
poecilia_latipinna ENSPLAG00000014119
poecilia_reticulata ENSPREG00000010534
fundulus_heteroclitus ENSFHEG00000005364
cyprinodon_variegatus ENSCVAG00000005962
kryptolebias_marmoratus ENSKMAG00000019558
oryzias_latipes ENSORLG00020007793
oryzias_latipes_asm223469v1 ENSORLG00015000595
oryzias_latipes ENSORLG00000006863
oryzias_melastigma ENSOMEG00000021191
astatotilapia_calliptera ENSACLG00000015306
haplochromis_burtoni ENSHBUG00000012704
maylandia_zebra ENSMZEG00005022662
pundamilia_nyererei ENSPNYG00000014254
neolamprologus_brichardi ENSNBRG00000015874
oreochromis_niloticus ENSONIG00000015453
amphilophus_citrinellus ENSACIG00000003822
amphiprion_ocellaris ENSAOCG00000003631
amphiprion_percula ENSAPEG00000020879
acanthochromis_polyacanthus ENSAPOG00000008541
stegastes_partitus ENSSPAG00000019063
cynoglossus_semilaevis ENSCSEG00000006998
hippocampus_comes ENSHCOG00000014943
periophthalmus_magnuspinnatus ENSPMGG00000009927
gadus_morhua ENSGMOG00000008360
esox_lucius ENSELUG00000002833
pygocentrus_nattereri ENSPNAG00000014620
astyanax_mexicanus ENSAMXG00000042209
ictalurus_punctatus ENSIPUG00000021572
danio_rerio ENSDARG00000057100
scleropages_formosus ENSSFOG00015023897
paramormyrops_kingsleyae ENSPKIG00000007647
lepisosteus_oculatus ENSLOCG00000013873
sphenodon_punctatus ENSSPUG00000013505
sphenodon_punctatus ENSSPUG00000007606
pogona_vitticeps ENSPVIG00000013225
anolis_carolinensis ENSACAG00000009844
notechis_scutatus ENSNSUG00000003975
salvator_merianae ENSSMRG00000021573
lonchura_striata_domestica ENSLSDG00000011685
taeniopygia_guttata ENSTGUG00000009439
serinus_canaria ENSSCAG00000010364
parus_major ENSPMJG00000009977
cyanistes_caeruleus ENSCCEG00000007189
junco_hyemalis ENSJHYG00000013800
zonotrichia_albicollis ENSZALG00000006061
ficedula_albicollis ENSFALG00000012802
manacus_vitellinus ENSMVIG00005009968
lepidothrix_coronata ENSLCOG00000004815
melopsittacus_undulatus ENSMUNG00000008960
calidris_pygmaea ENSCPGG00000005795
calidris_pugnax ENSCPUG00000017229
anas_platyrhynchos_platyrhynchos ENSAPLG00000000968
anser_brachyrhynchus ENSABRG00000008567
gallus_gallus ENSGALG00000007736
coturnix_japonica ENSCJPG00005020968
meleagris_gallopavo ENSMGAG00000009851
numida_meleagris ENSNMEG00000023251
apteryx_owenii ENSAOWG00000016616
apteryx_haastii ENSAHAG00000001247
apteryx_rowi ENSARWG00000004263
dromaius_novaehollandiae ENSDNVG00000010864
nothoprocta_perdicaria ENSNPEG00000008662
crocodylus_porosus ENSCPRG00005000651
gopherus_agassizii ENSGAGG00000004546
chelonoidis_abingdonii ENSCABG00000016148
chrysemys_picta_bellii ENSCPBG00000014089
pelodiscus_sinensis ENSPSIG00000011386
pteropus_vampyrus ENSPVAG00000000070
myotis_lucifugus ENSMLUG00000011819
ursus_maritimus ENSUMAG00000012145
ursus_americanus ENSUAMG00000023230
ailuropoda_melanoleuca ENSAMEG00000003251
neovison_vison ENSNVIG00000016326
mustela_putorius_furo ENSMPUG00000000333
canis_lupus_familiaris ENSCAFG00000017312
canis_lupus_dingo ENSCAFG00020008215
vulpes_vulpes ENSVVUG00000014559
panthera_pardus ENSPPRG00000001390
panthera_tigris_altaica ENSPTIG00000011456
felis_catus ENSFCAG00000012294
equus_caballus ENSECAG00000018367
equus_asinus_asinus ENSEASG00005006339
ovis_aries ENSOARG00000018225
capra_hircus ENSCHIG00000015830
bos_mutus ENSBMUG00000006013
bos_taurus ENSBTAG00000005213
bison_bison_bison ENSBBBG00000007486
tursiops_truncatus ENSTTRG00000010212
sus_scrofa ENSSSCG00000004946
vicugna_pacos ENSVPAG00000006747
mus_spicilegus ENSMSIG00000003872
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033477
mus_musculus ENSMUSG00000032400
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032338
mus_pahari MGP_PahariEiJ_G0015204
rattus_norvegicus ENSRNOG00000009303
meriones_unguiculatus ENSMUGG00000023141
peromyscus_maniculatus_bairdii ENSPEMG00000014485
microtus_ochrogaster ENSMOCG00000017159
cricetulus_griseus_crigri ENSCGRG00000001135
cricetulus_griseus_crigri-picr ENSCGRG00015020145
cricetulus_griseus_chok1gshd ENSCGRG00001018206
mesocricetus_auratus ENSMAUG00000021210
nannospalax_galili ENSNGAG00000016626
jaculus_jaculus ENSJJAG00000010189
castor_canadensis ENSCCNG00000030357
dipodomys_ordii ENSDORG00000016288
heterocephalus_glaber_male ENSHGLG00100012491
heterocephalus_glaber_female ENSHGLG00000016059
fukomys_damarensis ENSFDAG00000013130
cavia_porcellus ENSCPOG00000001241
cavia_aperea ENSCAPG00000005747
chinchilla_lanigera ENSCLAG00000010124
octodon_degus ENSODEG00000016374
spermophilus_dauricus ENSSDAG00000015070
ictidomys_tridecemlineatus ENSSTOG00000009607
urocitellus_parryii ENSUPAG00010018079
marmota_marmota_marmota ENSMMMG00000006077
oryctolagus_cuniculus ENSOCUG00000008800
ochotona_princeps ENSOPRG00000007811
pan_troglodytes ENSPTRG00000007196
gorilla_gorilla ENSGGOG00000003703
pan_paniscus ENSPPAG00000033861
homo_sapiens ENSG00000174442
pongo_abelii ENSPPYG00000006579
nomascus_leucogenys ENSNLEG00000012950
theropithecus_gelada ENSTGEG00000024883
papio_anubis ENSPANG00000016646
mandrillus_leucophaeus ENSMLEG00000031789
cercocebus_atys ENSCATG00000036836
chlorocebus_sabaeus ENSCSAG00000013218
macaca_fascicularis ENSMFAG00000036529
macaca_mulatta ENSMMUG00000029588
macaca_nemestrina ENSMNEG00000034955
piliocolobus_tephrosceles ENSPTEG00000033495
colobus_angolensis_palliatus ENSCANG00000043727
rhinopithecus_roxellana ENSRROG00000042656
rhinopithecus_bieti ENSRBIG00000043121
saimiri_boliviensis_boliviensis ENSSBOG00000033149
callithrix_jacchus ENSCJAG00000007524
cebus_capucinus ENSCCAG00000027333
aotus_nancymaae ENSANAG00000037776
carlito_syrichta ENSTSYG00000005609
microcebus_murinus ENSMICG00000004429
propithecus_coquereli ENSPCOG00000014834
prolemur_simus ENSPSMG00000011752
otolemur_garnettii ENSOGAG00000015886
sorex_araneus ENSSARG00000009723
erinaceus_europaeus ENSEEUG00000007558
tupaia_belangeri ENSTBEG00000014432
procavia_capensis ENSPCAG00000000663
echinops_telfairi ENSETEG00000000342
dasypus_novemcinctus ENSDNOG00000006711
choloepus_hoffmanni ENSCHOG00000005722
notamacropus_eugenii ENSMEUG00000003975
notamacropus_eugenii ENSMEUG00000010039
phascolarctos_cinereus ENSPCIG00000006798
sarcophilus_harrisii ENSSHAG00000002622
monodelphis_domestica ENSMODG00000009648
ornithorhynchus_anatinus ENSOANG00000004555
xenopus_tropicalis ENSXETG00000015894
latimeria_chalumnae ENSLACG00000005435
eptatretus_burgeri ENSEBUG00000009731
ciona_intestinalis ENSCING00000017264
