anolis_carolinensis ENSACAG00000011002
pogona_vitticeps ENSPVIG00000005126
notechis_scutatus ENSNSUG00000011982
salvator_merianae ENSSMRG00000007420
sphenodon_punctatus ENSSPUG00000006981
chelonoidis_abingdonii ENSCABG00000007060
chelonoidis_abingdonii ENSCABG00000014033
chrysemys_picta_bellii ENSCPBG00000006752
gopherus_agassizii ENSGAGG00000015208
pelodiscus_sinensis ENSPSIG00000008262
taeniopygia_guttata ENSTGUG00000007630
lonchura_striata_domestica ENSLSDG00000001827
serinus_canaria ENSSCAG00000004581
junco_hyemalis ENSJHYG00000011458
zonotrichia_albicollis ENSZALG00000017986
ficedula_albicollis ENSFALG00000007819
parus_major ENSPMJG00000006254
cyanistes_caeruleus ENSCCEG00000012653
lepidothrix_coronata ENSLCOG00000014989
manacus_vitellinus ENSMVIG00005005654
melopsittacus_undulatus ENSMUNG00000001962
calidris_pugnax ENSCPUG00000015709
calidris_pygmaea ENSCPGG00000018393
anser_brachyrhynchus ENSABRG00000021200
anas_platyrhynchos_platyrhynchos ENSAPLG00000021365
gallus_gallus ENSGALG00000013035
meleagris_gallopavo ENSMGAG00000006120
coturnix_japonica ENSCJPG00005014921
numida_meleagris ENSNMEG00000007440
apteryx_haastii ENSAHAG00000018366
apteryx_rowi ENSARWG00000015160
apteryx_owenii ENSAOWG00000002011
dromaius_novaehollandiae ENSDNVG00000017730
nothoprocta_perdicaria ENSNPEG00000014670
heterocephalus_glaber_male ENSHGLG00100004283
heterocephalus_glaber_female ENSHGLG00000015322
fukomys_damarensis ENSFDAG00000014022
chinchilla_lanigera ENSCLAG00000000598
cavia_porcellus ENSCPOG00000022847
octodon_degus ENSODEG00000010236
dipodomys_ordii ENSDORG00000000880
urocitellus_parryii ENSUPAG00010002061
ictidomys_tridecemlineatus ENSSTOG00000019463
marmota_marmota_marmota ENSMMMG00000001514
cricetulus_griseus_chok1gshd ENSCGRG00001014118
cricetulus_griseus_crigri ENSCGRG00000002801
cricetulus_griseus_crigri-picr ENSCGRG00015027351
mesocricetus_auratus ENSMAUG00000017604
microtus_ochrogaster ENSMOCG00000009546
peromyscus_maniculatus_bairdii ENSPEMG00000023715
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030191
mus_spicilegus ENSMSIG00000013178
mus_musculus ENSMUSG00000030433
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029138
mus_pahari MGP_PahariEiJ_G0021006
rattus_norvegicus ENSRNOG00000038625
nannospalax_galili ENSNGAG00000000149
jaculus_jaculus ENSJJAG00000002104
castor_canadensis ENSCCNG00000028997
ochotona_princeps ENSOPRG00000008404
pan_paniscus ENSPPAG00000026613
pan_troglodytes ENSPTRG00000011514
homo_sapiens ENSG00000187550
gorilla_gorilla ENSGGOG00000002404
pongo_abelii ENSPPYG00000010551
nomascus_leucogenys ENSNLEG00000029543
rhinopithecus_roxellana ENSRROG00000037827
rhinopithecus_bieti ENSRBIG00000033710
piliocolobus_tephrosceles ENSPTEG00000039744
colobus_angolensis_palliatus ENSCANG00000031647
theropithecus_gelada ENSTGEG00000013067
papio_anubis ENSPANG00000004030
macaca_fascicularis ENSMFAG00000044159
macaca_nemestrina ENSMNEG00000036467
cercocebus_atys ENSCATG00000031008
chlorocebus_sabaeus ENSCSAG00000001731
cebus_capucinus ENSCCAG00000035873
saimiri_boliviensis_boliviensis ENSSBOG00000023586
callithrix_jacchus ENSCJAG00000017097
aotus_nancymaae ENSANAG00000029395
carlito_syrichta ENSTSYG00000033309
propithecus_coquereli ENSPCOG00000012152
microcebus_murinus ENSMICG00000033482
prolemur_simus ENSPSMG00000007869
otolemur_garnettii ENSOGAG00000030651
capra_hircus ENSCHIG00000013269
ovis_aries ENSOARG00000001245
bos_taurus ENSBTAG00000006121
loxodonta_africana ENSLAFG00000027456
tursiops_truncatus ENSTTRG00000014483
sus_scrofa ENSSSCG00000033532
ursus_americanus ENSUAMG00000019350
ursus_maritimus ENSUMAG00000024593
ailuropoda_melanoleuca ENSAMEG00000003850
canis_lupus_dingo ENSCAFG00020015478
canis_lupus_familiaris ENSCAFG00000002572
vulpes_vulpes ENSVVUG00000007022
mustela_putorius_furo ENSMPUG00000007362
neovison_vison ENSNVIG00000012408
panthera_pardus ENSPPRG00000013342
felis_catus ENSFCAG00000018172
pteropus_vampyrus ENSPVAG00000007335
equus_caballus ENSECAG00000019196
equus_asinus_asinus ENSEASG00005020735
procavia_capensis ENSPCAG00000009486
echinops_telfairi ENSETEG00000011991
dasypus_novemcinctus ENSDNOG00000041771
sorex_araneus ENSSARG00000006791
bos_mutus ENSBMUG00000001568
cavia_aperea ENSCAPG00000007571
phascolarctos_cinereus ENSPCIG00000007798
notamacropus_eugenii ENSMEUG00000012278
sarcophilus_harrisii ENSSHAG00000001170
monodelphis_domestica ENSMODG00000017527
parus_major ENSPMJG00000003814
xenopus_tropicalis ENSXETG00000019143
latimeria_chalumnae ENSLACG00000011970
