anolis_carolinensis ENSACAG00000011950
pogona_vitticeps ENSPVIG00000020559
salvator_merianae ENSSMRG00000016567
gopherus_agassizii ENSGAGG00000009712
chelonoidis_abingdonii ENSCABG00000008180
chrysemys_picta_bellii ENSCPBG00000018968
ovis_aries ENSOARG00000005992
capra_hircus ENSCHIG00000019683
bos_taurus ENSBTAG00000014296
bos_mutus ENSBMUG00000014892
bison_bison_bison ENSBBBG00000018958
tursiops_truncatus ENSTTRG00000014969
sus_scrofa ENSSSCG00000026407
erinaceus_europaeus ENSEEUG00000015408
equus_asinus_asinus ENSEASG00005019745
equus_caballus ENSECAG00000018954
ailuropoda_melanoleuca ENSAMEG00000008646
ursus_maritimus ENSUMAG00000019255
ursus_americanus ENSUAMG00000002526
mustela_putorius_furo ENSMPUG00000017744
neovison_vison ENSNVIG00000010190
canis_lupus_dingo ENSCAFG00020016195
canis_lupus_familiaris ENSCAFG00000005593
panthera_pardus ENSPPRG00000008083
panthera_tigris_altaica ENSPTIG00000009208
felis_catus ENSFCAG00000007425
myotis_lucifugus ENSMLUG00000002162
myotis_lucifugus ENSMLUG00000026590
pan_paniscus ENSPPAG00000027874
pan_troglodytes ENSPTRG00000010953
homo_sapiens ENSG00000188505
gorilla_gorilla ENSGGOG00000028030
pongo_abelii ENSPPYG00000009956
nomascus_leucogenys ENSNLEG00000014516
rhinopithecus_bieti ENSRBIG00000008847
rhinopithecus_roxellana ENSRROG00000020570
colobus_angolensis_palliatus ENSCANG00000036219
piliocolobus_tephrosceles ENSPTEG00000037986
macaca_nemestrina ENSMNEG00000036307
macaca_fascicularis ENSMFAG00000007111
papio_anubis ENSPANG00000012371
cercocebus_atys ENSCATG00000037680
theropithecus_gelada ENSTGEG00000002800
chlorocebus_sabaeus ENSCSAG00000003907
callithrix_jacchus ENSCJAG00000014055
saimiri_boliviensis_boliviensis ENSSBOG00000020340
cebus_capucinus ENSCCAG00000024691
aotus_nancymaae ENSANAG00000030195
carlito_syrichta ENSTSYG00000025658
propithecus_coquereli ENSPCOG00000011634
microcebus_murinus ENSMICG00000046356
prolemur_simus ENSPSMG00000023393
otolemur_garnettii ENSOGAG00000012185
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030549
mus_spicilegus ENSMSIG00000000499
mus_musculus ENSMUSG00000047586
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029453
mus_pahari MGP_PahariEiJ_G0012687
rattus_norvegicus ENSRNOG00000054506
meriones_unguiculatus ENSMUGG00000023426
cricetulus_griseus_chok1gshd ENSCGRG00001019721
cricetulus_griseus_crigri-picr ENSCGRG00015025911
cricetulus_griseus_crigri ENSCGRG00000008535
mesocricetus_auratus ENSMAUG00000009037
microtus_ochrogaster ENSMOCG00000003931
peromyscus_maniculatus_bairdii ENSPEMG00000013924
nannospalax_galili ENSNGAG00000023271
jaculus_jaculus ENSJJAG00000012605
castor_canadensis ENSCCNG00000011080
fukomys_damarensis ENSFDAG00000009814
heterocephalus_glaber_female ENSHGLG00000018072
chinchilla_lanigera ENSCLAG00000014969
cavia_porcellus ENSCPOG00000033054
octodon_degus ENSODEG00000016639
ictidomys_tridecemlineatus ENSSTOG00000025063
urocitellus_parryii ENSUPAG00010009503
marmota_marmota_marmota ENSMMMG00000000154
oryctolagus_cuniculus ENSOCUG00000011658
ochotona_princeps ENSOPRG00000006693
vulpes_vulpes ENSVVUG00000006361
dasypus_novemcinctus ENSDNOG00000018735
loxodonta_africana ENSLAFG00000026532
procavia_capensis ENSPCAG00000004015
notamacropus_eugenii ENSMEUG00000001939
phascolarctos_cinereus ENSPCIG00000035279
monodelphis_domestica ENSMODG00000013456
sarcophilus_harrisii ENSSHAG00000000628
ornithorhynchus_anatinus ENSOANG00000015297
xenopus_tropicalis ENSXETG00000005319
latimeria_chalumnae ENSLACG00000018440
oryzias_latipes ENSORLG00000000459
oryzias_latipes_asm223469v1 ENSORLG00015009307
oryzias_latipes ENSORLG00020004291
oryzias_melastigma ENSOMEG00000015782
cynoglossus_semilaevis ENSCSEG00000017905
labrus_bergylta ENSLBEG00000028514
mastacembelus_armatus ENSMAMG00000021240
monopterus_albus ENSMALG00000019815
anabas_testudineus ENSATEG00000017793
seriola_dumerili ENSSDUG00000020262
seriola_lalandi_dorsalis ENSSLDG00000006363
scophthalmus_maximus ENSSMAG00000003018
takifugu_rubripes ENSTRUG00000013740
takifugu_rubripes ENSTRUG00000022576
mola_mola ENSMMOG00000005956
gasterosteus_aculeatus ENSGACG00000020167
hippocampus_comes ENSHCOG00000008491
amphiprion_ocellaris ENSAOCG00000012106
amphiprion_ocellaris ENSAOCG00000012770
amphiprion_percula ENSAPEG00000012256
acanthochromis_polyacanthus ENSAPOG00000002373
stegastes_partitus ENSSPAG00000001235
xiphophorus_couchianus ENSXCOG00000012397
xiphophorus_maculatus ENSXMAG00000017936
gambusia_affinis ENSGAFG00000016310
poecilia_formosa ENSPFOG00000018217
poecilia_latipinna ENSPLAG00000015175
poecilia_mexicana ENSPMEG00000016156
poecilia_reticulata ENSPREG00000010962
cyprinodon_variegatus ENSCVAG00000012634
fundulus_heteroclitus ENSFHEG00000004820
kryptolebias_marmoratus ENSKMAG00000003534
haplochromis_burtoni ENSHBUG00000006154
astatotilapia_calliptera ENSACLG00000003541
maylandia_zebra ENSMZEG00005023383
pundamilia_nyererei ENSPNYG00000015694
neolamprologus_brichardi ENSNBRG00000001461
oreochromis_niloticus ENSONIG00000015838
amphilophus_citrinellus ENSACIG00000017989
tetraodon_nigroviridis ENSTNIG00000006031
periophthalmus_magnuspinnatus ENSPMGG00000022972
periophthalmus_magnuspinnatus ENSPMGG00000007804
periophthalmus_magnuspinnatus ENSPMGG00000007807
gadus_morhua ENSGMOG00000008715
esox_lucius ENSELUG00000016518
astyanax_mexicanus ENSAMXG00000037998
pygocentrus_nattereri ENSPNAG00000012248
ictalurus_punctatus ENSIPUG00000018986
danio_rerio ENSDARG00000035326
paramormyrops_kingsleyae ENSPKIG00000019587
lepisosteus_oculatus ENSLOCG00000014359
