Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1626)   P(D|M,rr[2]=0.5133)   P(D|M,rr[3]=1.0189)   P(D|M,rr[4]=2.3052)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
3      0.00948952      0.0184041             0.0115741             0.00617657            0.0018033             0.510679              
4      0.000161177     2.32767e-05           7.69857e-05           0.000161537           0.000382909           1.69155               
5      1.86229e-05     8.15086e-07           6.39199e-06           1.83361e-05           4.89483e-05           1.81134               
6      0.000343839     0.000143793           0.000340441           0.000456888           0.000434234           1.21033               
7      4.13473e-05     1.41972e-06           1.22743e-05           3.88364e-05           0.000112859           1.85175               
8      0.000159544     4.66892e-05           0.000114363           0.000176041           0.000301083           1.47249               
9      0.000352648     0.000220944           0.000440697           0.00047048            0.00027847            0.98075               
10     0.0446638       0.0813351             0.0542736             0.0319516             0.0110948             0.555358              
11     2.54171e-05     1.26738e-06           1.00218e-05           2.78269e-05           6.25524e-05           1.74977               
12     0.000767401     0.000261641           0.000648768           0.000956643           0.00120255            1.34296               
13     0.0446638       0.0813351             0.0542736             0.0319516             0.0110948             0.555358              
14     0.000219023     2.36703e-05           0.000145234           0.000302458           0.00040473            1.50617               
15     0.00159621      0.000502445           0.00129127            0.00202045            0.00257068            1.36714               
16     0.0282986       0.0602079             0.034073              0.0157649             0.00314885            0.447046              
17     8.72701e-05     3.38429e-06           2.8868e-05            8.76278e-05           0.0002292             1.81332               
18     0.00520508      0.010395              0.00649663            0.00331308            0.000615655           0.471665              
19     2.11978e-06     6.22362e-08           5.65115e-07           1.86371e-06           5.98807e-06           1.88729               
20     0.0304788       0.0579985             0.0374088             0.0206891             0.00581864            0.517801              
21     0.0446638       0.0813351             0.0542736             0.0319516             0.0110948             0.555358              
22     0.000188774     3.26611e-05           0.000115431           0.000228869           0.000378135           1.5487                
23     6.87788e-05     3.67609e-06           2.74504e-05           7.39008e-05           0.000170088           1.75223               
24     0.00254874      0.00190865            0.00349132            0.00329157            0.00150342            0.875133              
25     0.0446638       0.0813351             0.0542736             0.0319516             0.0110948             0.555358              
26     0.000897197     0.000502955           0.0010563             0.00121067            0.000818864           1.04358               
27     0.00520508      0.010395              0.00649663            0.00331308            0.000615655           0.471665              
28     0.00195023      0.00102828            0.00225828            0.00269637            0.00181797            1.05942               
29     0.00198751      0.00170371            0.00290177            0.00246828            0.000876295           0.792637              
30     0.00520508      0.010395              0.00649663            0.00331308            0.000615655           0.471665              
31     0.000147696     4.9257e-05            0.000127134           0.000190961           0.000223431           1.32516               
32     9.35987e-05     1.14656e-05           6.87375e-05           0.00013624            0.000157951           1.44251               
33     0.000188056     5.90044e-05           0.000155569           0.000240007           0.000297642           1.35612               
34     0.000767253     0.000584579           0.00104122            0.000966751           0.000476459           0.883958              
35     0.000640539     0.00032198            0.000703933           0.00085674            0.000679503           1.11351               
36     0.00018239      9.10688e-06           7.12788e-05           0.000200086           0.000449087           1.75058               
37     5.13076e-05     3.35367e-05           5.79777e-05           5.73623e-05           5.63538e-05           1.08934               
38     9.82375e-05     9.92995e-06           6.08587e-05           0.000128365           0.000193796           1.55332               
39     0.00520508      0.010395              0.00649663            0.00331308            0.000615655           0.471665              
40     8.20281e-05     3.16865e-06           2.86623e-05           8.83799e-05           0.000207902           1.78147               
41     0.000141217     8.79359e-05           0.000165517           0.000174179           0.000137236           1.04995               
42     0.00284043      0.00179881            0.00360642            0.00380589            0.00215059            0.966319              
43     0.000309096     4.10876e-05           0.000236739           0.000450882           0.000507675           1.42179               
44     0.000238062     3.84501e-05           0.000211106           0.00037069            0.000332001           1.3207                
45     0.00520508      0.010395              0.00649663            0.00331308            0.000615655           0.471665              
46     0.000233475     3.8073e-05            0.000208259           0.000363879           0.000323689           1.31706               
47     4.10405e-05     2.05328e-06           1.57276e-05           4.35329e-05           0.000102848           1.7656                
48     0.00025504      0.000168947           0.000319413           0.000326923           0.000204878           0.977112              
49     0.00270694      0.00156396            0.00326847            0.00368437            0.00231094            1.01713               
50     0.0173184       0.0391183             0.0204495             0.00843557            0.00127038            0.409712              
51     0.000244745     0.000211579           0.000336342           0.000281058           0.000150001           0.857221              
52     0.00520508      0.010395              0.00649663            0.00331308            0.000615655           0.471665              
53     0.0250669       0.0506179             0.0304714             0.0154171             0.00376139            0.481236              
54     0.0173184       0.0391183             0.0204495             0.00843557            0.00127038            0.409712              
55     0.0173184       0.0391183             0.0204495             0.00843557            0.00127038            0.409712              
56     6.49568e-05     7.05875e-06           4.16148e-05           8.4637e-05            0.000126516           1.54097               
57     0.0158488       0.0285598             0.0196049             0.0116712             0.00355955            0.549018              
58     0.0180588       0.0428425             0.0204613             0.00770322            0.00122811            0.389705              
59     7.54747e-05     2.20033e-06           2.00037e-05           6.71936e-05           0.000212501           1.88453               
60     0.00190225      0.000847531           0.00200409            0.0026199             0.00213746            1.15169               
61     0.00112224      0.000808361           0.00152975            0.0014788             0.000672022           0.884969              
62     0.000188774     3.26611e-05           0.000115431           0.000228869           0.000378135           1.5487                
63     0.000163737     5.86537e-05           0.000148538           0.000215851           0.000231907           1.283                 
64     0.000312053     9.25128e-05           0.000249034           0.000394792           0.000511874           1.38204               
65     0.000229887     8.24569e-05           0.000206948           0.00029874            0.000331401           1.29189               
66     2.60395e-05     6.92225e-07           6.21732e-06           2.11837e-05           7.60647e-05           1.92236               
67     5.32528e-05     1.81807e-05           4.64698e-05           6.89147e-05           7.9446e-05            1.31525               
68     0.000877855     0.000465379           0.00102428            0.00121233            0.000809431           1.05444               
69     6.18809e-05     1.68696e-06           1.77267e-05           6.11522e-05           0.000166958           1.84445               
70     0.00023251      0.000121322           0.000262466           0.000310889           0.000235362           1.09003               
71     0.00012882      3.38634e-05           9.94486e-05           0.000160494           0.000221474           1.4179                
72     0.0011534       0.000773872           0.00150306            0.00153384            0.000802816           0.93438               
73     0.000365686     0.000105328           0.000305271           0.000484725           0.00056742            1.35069               
74     0.00121242      0.00051161            0.00122168            0.00164214            0.00147425            1.19222               
75     1.90359e-05     9.64897e-06           2.16499e-05           2.64723e-05           1.83727e-05           1.077                 
76     0.00159864      0.00115846            0.00212162            0.00204368            0.00107081            0.911422              
77     0.000218973     2.81859e-05           0.000166412           0.000323077           0.000358217           1.42133               
78     0.0250669       0.0506179             0.0304714             0.0154171             0.00376139            0.481236              
79     8.89169e-05     4.02849e-05           9.60018e-05           0.000125102           9.42792e-05           1.1264                
80     0.0224014       0.0497046             0.0256733             0.0113675             0.00286025            0.440124              
81     0.000509888     0.000180709           0.00046211            0.000677415           0.000719317           1.28212               
82     0.0180588       0.0428425             0.0204613             0.00770322            0.00122811            0.389705              
83     0.0221503       0.0427532             0.0272348             0.0147531             0.00386               0.506346              
84     0.00148558      0.00111999            0.00194501            0.00182126            0.00105605            0.920616              
85     0.0221503       0.0427532             0.0272348             0.0147531             0.00386               0.506346              
86     0.031439        0.0505103             0.0385506             0.0263096             0.0103857             0.626217              
87     0.0193659       0.0438212             0.0218344             0.00936829            0.00243965            0.432509              
