anolis_carolinensis ENSACAG00000004634
pogona_vitticeps ENSPVIG00000014450
notechis_scutatus ENSNSUG00000010878
salvator_merianae ENSSMRG00000006297
sphenodon_punctatus ENSSPUG00000006893
anas_platyrhynchos_platyrhynchos ENSAPLG00000009089
anser_brachyrhynchus ENSABRG00000010024
gallus_gallus ENSGALG00000015077
coturnix_japonica ENSCJPG00005017407
meleagris_gallopavo ENSMGAG00000014314
numida_meleagris ENSNMEG00000017034
calidris_pygmaea ENSCPGG00000009008
calidris_pugnax ENSCPUG00000007081
melopsittacus_undulatus ENSMUNG00000004764
lepidothrix_coronata ENSLCOG00000001419
manacus_vitellinus ENSMVIG00005011659
cyanistes_caeruleus ENSCCEG00000015212
parus_major ENSPMJG00000010778
ficedula_albicollis ENSFALG00000006057
lonchura_striata_domestica ENSLSDG00000006223
taeniopygia_guttata ENSTGUG00000013398
serinus_canaria ENSSCAG00000009531
zonotrichia_albicollis ENSZALG00000018070
junco_hyemalis ENSJHYG00000018220
apteryx_haastii ENSAHAG00000015840
apteryx_owenii ENSAOWG00000013753
apteryx_rowi ENSARWG00000013071
dromaius_novaehollandiae ENSDNVG00000001066
nothoprocta_perdicaria ENSNPEG00000002315
crocodylus_porosus ENSCPRG00005003717
chrysemys_picta_bellii ENSCPBG00000002832
chelonoidis_abingdonii ENSCABG00000002054
pelodiscus_sinensis ENSPSIG00000002645
chelonoidis_abingdonii ENSCABG00000010517
xenopus_tropicalis ENSXETG00000024732
mus_spicilegus ENSMSIG00000019002
phascolarctos_cinereus ENSPCIG00000006124
notamacropus_eugenii ENSMEUG00000012134
sarcophilus_harrisii ENSSHAG00000005219
monodelphis_domestica ENSMODG00000018191
loxodonta_africana ENSLAFG00000021413
procavia_capensis ENSPCAG00000009154
echinops_telfairi ENSETEG00000004758
choloepus_hoffmanni ENSCHOG00000003360
dasypus_novemcinctus ENSDNOG00000002565
bos_mutus ENSBMUG00000000538
bison_bison_bison ENSBBBG00000015863
bos_taurus ENSBTAG00000000210
ovis_aries ENSOARG00000019707
capra_hircus ENSCHIG00000026776
tursiops_truncatus ENSTTRG00000014331
sus_scrofa ENSSSCG00000026224
vicugna_pacos ENSVPAG00000003759
equus_caballus ENSECAG00000007228
equus_asinus_asinus ENSEASG00005012480
pteropus_vampyrus ENSPVAG00000000874
myotis_lucifugus ENSMLUG00000011937
ursus_americanus ENSUAMG00000025950
ursus_maritimus ENSUMAG00000025309
ailuropoda_melanoleuca ENSAMEG00000007278
neovison_vison ENSNVIG00000011371
mustela_putorius_furo ENSMPUG00000000254
canis_lupus_familiaris ENSCAFG00000010917
canis_lupus_dingo ENSCAFG00020006669
vulpes_vulpes ENSVVUG00000022225
panthera_tigris_altaica ENSPTIG00000003461
panthera_pardus ENSPPRG00000013169
felis_catus ENSFCAG00000023924
sorex_araneus ENSSARG00000008251
erinaceus_europaeus ENSEEUG00000012740
castor_canadensis ENSCCNG00000009117
dipodomys_ordii ENSDORG00000024309
cricetulus_griseus_chok1gshd ENSCGRG00001023004
cricetulus_griseus_crigri ENSCGRG00000017372
cricetulus_griseus_crigri-picr ENSCGRG00015016359
mesocricetus_auratus ENSMAUG00000011534
microtus_ochrogaster ENSMOCG00000018739
peromyscus_maniculatus_bairdii ENSPEMG00000008240
mus_musculus ENSMUSG00000022799
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021647
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020748
mus_pahari MGP_PahariEiJ_G0016448
rattus_norvegicus ENSRNOG00000003088
meriones_unguiculatus ENSMUGG00000004947
nannospalax_galili ENSNGAG00000003643
jaculus_jaculus ENSJJAG00000003416
heterocephalus_glaber_female ENSHGLG00000012661
heterocephalus_glaber_male ENSHGLG00100003412
fukomys_damarensis ENSFDAG00000010940
chinchilla_lanigera ENSCLAG00000012175
octodon_degus ENSODEG00000004451
cavia_porcellus ENSCPOG00000020153
cavia_aperea ENSCAPG00000017834
ictidomys_tridecemlineatus ENSSTOG00000021084
urocitellus_parryii ENSUPAG00010019913
spermophilus_dauricus ENSSDAG00000010427
marmota_marmota_marmota ENSMMMG00000010452
oryctolagus_cuniculus ENSOCUG00000009478
ochotona_princeps ENSOPRG00000007565
tupaia_belangeri ENSTBEG00000012428
homo_sapiens ENSG00000031081
gorilla_gorilla ENSGGOG00000007341
pan_troglodytes ENSPTRG00000015252
pan_paniscus ENSPPAG00000012988
pongo_abelii ENSPPYG00000013518
nomascus_leucogenys ENSNLEG00000004857
piliocolobus_tephrosceles ENSPTEG00000021373
colobus_angolensis_palliatus ENSCANG00000031462
rhinopithecus_bieti ENSRBIG00000043471
rhinopithecus_roxellana ENSRROG00000033529
theropithecus_gelada ENSTGEG00000004412
papio_anubis ENSPANG00000005670
macaca_nemestrina ENSMNEG00000041713
macaca_mulatta ENSMMUG00000012009
macaca_fascicularis ENSMFAG00000041247
mandrillus_leucophaeus ENSMLEG00000042306
cercocebus_atys ENSCATG00000032117
chlorocebus_sabaeus ENSCSAG00000007021
cebus_capucinus ENSCCAG00000027790
saimiri_boliviensis_boliviensis ENSSBOG00000027891
aotus_nancymaae ENSANAG00000031058
callithrix_jacchus ENSCJAG00000009060
carlito_syrichta ENSTSYG00000006175
propithecus_coquereli ENSPCOG00000026644
microcebus_murinus ENSMICG00000049335
prolemur_simus ENSPSMG00000018437
otolemur_garnettii ENSOGAG00000015882
notechis_scutatus ENSNSUG00000016838
gallus_gallus ENSGALG00000051056
latimeria_chalumnae ENSLACG00000015042
paramormyrops_kingsleyae ENSPKIG00000014820
astyanax_mexicanus ENSAMXG00000040768
kryptolebias_marmoratus ENSKMAG00000018015
kryptolebias_marmoratus ENSKMAG00000018038
gasterosteus_aculeatus ENSGACG00000020685
tetraodon_nigroviridis ENSTNIG00000010030
amphiprion_percula ENSAPEG00000024542
amphiprion_percula ENSAPEG00000024539
acanthochromis_polyacanthus ENSAPOG00000006810
acanthochromis_polyacanthus ENSAPOG00000006796
pundamilia_nyererei ENSPNYG00000014892
haplochromis_burtoni ENSHBUG00000021606
astatotilapia_calliptera ENSACLG00000018286
neolamprologus_brichardi ENSNBRG00000022153
oreochromis_niloticus ENSONIG00000005164
fundulus_heteroclitus ENSFHEG00000015102
fundulus_heteroclitus ENSFHEG00000015094
poecilia_formosa ENSPFOG00000019327
poecilia_reticulata ENSPREG00000020545
poecilia_mexicana ENSPMEG00000001492
xiphophorus_maculatus ENSXMAG00000012978
cyprinodon_variegatus ENSCVAG00000009609
oryzias_latipes ENSORLG00000006672
oryzias_melastigma ENSOMEG00000022228
scophthalmus_maximus ENSSMAG00000012641
periophthalmus_magnuspinnatus ENSPMGG00000006827
hippocampus_comes ENSHCOG00000021019
cynoglossus_semilaevis ENSCSEG00000020379
gadus_morhua ENSGMOG00000002548
esox_lucius ENSELUG00000021774
xiphophorus_couchianus ENSXCOG00000007167
gambusia_affinis ENSGAFG00000002992
poecilia_reticulata ENSPREG00000020550
pygocentrus_nattereri ENSPNAG00000000198
ictalurus_punctatus ENSIPUG00000020615
danio_rerio ENSDARG00000059472
mastacembelus_armatus ENSMAMG00000017604
monopterus_albus ENSMALG00000015172
periophthalmus_magnuspinnatus ENSPMGG00000006828
hippocampus_comes ENSHCOG00000001294
labrus_bergylta ENSLBEG00000003615
amphilophus_citrinellus ENSACIG00000001232
amphiprion_ocellaris ENSAOCG00000023116
oryzias_latipes_asm223469v1 ENSORLG00015011991
oryzias_latipes ENSORLG00020006669
oryzias_melastigma ENSOMEG00000022186
mola_mola ENSMMOG00000016809
scophthalmus_maximus ENSSMAG00000012653
haplochromis_burtoni ENSHBUG00000021621
pundamilia_nyererei ENSPNYG00000014906
maylandia_zebra ENSMZEG00005018346
astatotilapia_calliptera ENSACLG00000018269
neolamprologus_brichardi ENSNBRG00000022141
oryzias_latipes ENSORLG00000022920
seriola_dumerili ENSSDUG00000006959
seriola_lalandi_dorsalis ENSSLDG00000019672
cynoglossus_semilaevis ENSCSEG00000020377
takifugu_rubripes ENSTRUG00000023233
anabas_testudineus ENSATEG00000017555
stegastes_partitus ENSSPAG00000002737
paramormyrops_kingsleyae ENSPKIG00000014842
lepisosteus_oculatus ENSLOCG00000002771
