takifugu_rubripes ENSTRUG00000004067
tetraodon_nigroviridis ENSTNIG00000011964
mola_mola ENSMMOG00000000005
amphiprion_percula ENSAPEG00000008674
amphiprion_ocellaris ENSAOCG00000019784
mastacembelus_armatus ENSMAMG00000002690
poecilia_mexicana ENSPMEG00000009966
poecilia_formosa ENSPFOG00000001651
poecilia_latipinna ENSPLAG00000007610
poecilia_reticulata ENSPREG00000004896
xiphophorus_maculatus ENSXMAG00000000032
cyprinodon_variegatus ENSCVAG00000019070
kryptolebias_marmoratus ENSKMAG00000017718
oryzias_latipes_asm223469v1 ENSORLG00015020274
oryzias_latipes ENSORLG00000013118
oryzias_latipes ENSORLG00020021696
oryzias_melastigma ENSOMEG00000014896
haplochromis_burtoni ENSHBUG00000002078
astatotilapia_calliptera ENSACLG00000015497
oreochromis_niloticus ENSONIG00000002702
neolamprologus_brichardi ENSNBRG00000010964
acanthochromis_polyacanthus ENSAPOG00000008095
scophthalmus_maximus ENSSMAG00000008316
cynoglossus_semilaevis ENSCSEG00000012549
seriola_dumerili ENSSDUG00000005214
seriola_lalandi_dorsalis ENSSLDG00000001731
gasterosteus_aculeatus ENSGACG00000016559
labrus_bergylta ENSLBEG00000010112
monopterus_albus ENSMALG00000012316
xiphophorus_couchianus ENSXCOG00000013947
gambusia_affinis ENSGAFG00000012975
fundulus_heteroclitus ENSFHEG00000022415
stegastes_partitus ENSSPAG00000001396
maylandia_zebra ENSMZEG00005007507
pundamilia_nyererei ENSPNYG00000012097
amphilophus_citrinellus ENSACIG00000016161
hippocampus_comes ENSHCOG00000020977
periophthalmus_magnuspinnatus ENSPMGG00000011409
esox_lucius ENSELUG00000000627
esox_lucius ENSELUG00000015139
pygocentrus_nattereri ENSPNAG00000000118
astyanax_mexicanus ENSAMXG00000018266
ictalurus_punctatus ENSIPUG00000010887
danio_rerio ENSDARG00000100991
scleropages_formosus ENSSFOG00015006685
paramormyrops_kingsleyae ENSPKIG00000000888
scleropages_formosus ENSSFOG00015003786
lepisosteus_oculatus ENSLOCG00000014294
gadus_morhua ENSGMOG00000001050
phascolarctos_cinereus ENSPCIG00000023161
notamacropus_eugenii ENSMEUG00000010338
sarcophilus_harrisii ENSSHAG00000017329
monodelphis_domestica ENSMODG00000011883
pteropus_vampyrus ENSPVAG00000009191
sorex_araneus ENSSARG00000005539
oryctolagus_cuniculus ENSOCUG00000005023
ochotona_princeps ENSOPRG00000002062
dipodomys_ordii ENSDORG00000008628
tupaia_belangeri ENSTBEG00000011810
chinchilla_lanigera ENSCLAG00000008969
octodon_degus ENSODEG00000013820
heterocephalus_glaber_male ENSHGLG00100012193
heterocephalus_glaber_male ENSHGLG00100004003
heterocephalus_glaber_female ENSHGLG00000001506
