pogona_vitticeps ENSPVIG00000012675
anolis_carolinensis ENSACAG00000000225
notechis_scutatus ENSNSUG00000001267
salvator_merianae ENSSMRG00000021376
sphenodon_punctatus ENSSPUG00000018125
gopherus_agassizii ENSGAGG00000023935
chelonoidis_abingdonii ENSCABG00000005417
chrysemys_picta_bellii ENSCPBG00000005736
pelodiscus_sinensis ENSPSIG00000014794
apteryx_owenii ENSAOWG00000002286
apteryx_rowi ENSARWG00000011649
apteryx_haastii ENSAHAG00000001535
dromaius_novaehollandiae ENSDNVG00000006688
nothoprocta_perdicaria ENSNPEG00000011547
cyanistes_caeruleus ENSCCEG00000007196
parus_major ENSPMJG00000017940
ficedula_albicollis ENSFALG00000006771
lonchura_striata_domestica ENSLSDG00000006179
serinus_canaria ENSSCAG00000017057
manacus_vitellinus ENSMVIG00005019156
lepidothrix_coronata ENSLCOG00000008191
calidris_pugnax ENSCPUG00000004726
parus_major ENSPMJG00000002338
melopsittacus_undulatus ENSMUNG00000011352
calidris_pygmaea ENSCPGG00000008211
anas_platyrhynchos_platyrhynchos ENSAPLG00000020942
anser_brachyrhynchus ENSABRG00000000364
gallus_gallus ENSGALG00000003124
meleagris_gallopavo ENSMGAG00000001861
numida_meleagris ENSNMEG00000019635
dasypus_novemcinctus ENSDNOG00000049503
choloepus_hoffmanni ENSCHOG00000003397
loxodonta_africana ENSLAFG00000004248
procavia_capensis ENSPCAG00000004002
chinchilla_lanigera ENSCLAG00000003351
octodon_degus ENSODEG00000004728
cavia_porcellus ENSCPOG00000032038
cavia_aperea ENSCAPG00000005917
heterocephalus_glaber_female ENSHGLG00000003639
heterocephalus_glaber_male ENSHGLG00100007420
fukomys_damarensis ENSFDAG00000011701
spermophilus_dauricus ENSSDAG00000006668
urocitellus_parryii ENSUPAG00010023951
ictidomys_tridecemlineatus ENSSTOG00000027742
marmota_marmota_marmota ENSMMMG00000015291
mus_spicilegus ENSMSIG00000030061
mus_musculus ENSMUSG00000031487
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032063
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030944
mus_pahari MGP_PahariEiJ_G0021414
rattus_norvegicus ENSRNOG00000012739
meriones_unguiculatus ENSMUGG00000018080
peromyscus_maniculatus_bairdii ENSPEMG00000011029
microtus_ochrogaster ENSMOCG00000014610
cricetulus_griseus_crigri ENSCGRG00000010489
cricetulus_griseus_crigri-picr ENSCGRG00015025498
cricetulus_griseus_chok1gshd ENSCGRG00001016656
mesocricetus_auratus ENSMAUG00000016444
nannospalax_galili ENSNGAG00000024118
jaculus_jaculus ENSJJAG00000014054
jaculus_jaculus ENSJJAG00000016741
castor_canadensis ENSCCNG00000029407
tupaia_belangeri ENSTBEG00000008111
pan_troglodytes ENSPTRG00000020163
pan_paniscus ENSPPAG00000032845
homo_sapiens ENSG00000104221
gorilla_gorilla ENSGGOG00000012892
pongo_abelii ENSPPYG00000018514
nomascus_leucogenys ENSNLEG00000012188
theropithecus_gelada ENSTGEG00000007417
chlorocebus_sabaeus ENSCSAG00000015533
cercocebus_atys ENSCATG00000029274
mandrillus_leucophaeus ENSMLEG00000043202
papio_anubis ENSPANG00000006699
macaca_fascicularis ENSMFAG00000044757
macaca_mulatta ENSMMUG00000003212
macaca_nemestrina ENSMNEG00000043480
colobus_angolensis_palliatus ENSCANG00000028916
piliocolobus_tephrosceles ENSPTEG00000033971
rhinopithecus_roxellana ENSRROG00000028838
rhinopithecus_bieti ENSRBIG00000028771
saimiri_boliviensis_boliviensis ENSSBOG00000019054
cebus_capucinus ENSCCAG00000028995
callithrix_jacchus ENSCJAG00000002724
aotus_nancymaae ENSANAG00000029346
carlito_syrichta ENSTSYG00000036604
prolemur_simus ENSPSMG00000013777
propithecus_coquereli ENSPCOG00000017719
microcebus_murinus ENSMICG00000029960
otolemur_garnettii ENSOGAG00000005734
mustela_putorius_furo ENSMPUG00000010006
neovison_vison ENSNVIG00000011361
ursus_maritimus ENSUMAG00000009108
ursus_americanus ENSUAMG00000023512
ailuropoda_melanoleuca ENSAMEG00000011002
canis_lupus_familiaris ENSCAFG00000006183
canis_lupus_dingo ENSCAFG00020001701
vulpes_vulpes ENSVVUG00000020139
panthera_pardus ENSPPRG00000007107
panthera_tigris_altaica ENSPTIG00000019006
felis_catus ENSFCAG00000025130
