notamacropus_eugenii ENSMEUG00000007743
phascolarctos_cinereus ENSPCIG00000031988
monodelphis_domestica ENSMODG00000000242
sarcophilus_harrisii ENSSHAG00000011814
capra_hircus ENSCHIG00000022573
ovis_aries ENSOARG00000020210
bos_mutus ENSBMUG00000026180
bos_taurus ENSBTAG00000020540
bison_bison_bison ENSBBBG00000023650
tursiops_truncatus ENSTTRG00000011701
sus_scrofa ENSSSCG00000027541
equus_caballus ENSECAG00000008352
equus_asinus_asinus ENSEASG00005011319
ursus_maritimus ENSUMAG00000018249
ursus_americanus ENSUAMG00000023829
ailuropoda_melanoleuca ENSAMEG00000016867
neovison_vison ENSNVIG00000022966
mustela_putorius_furo ENSMPUG00000016663
canis_lupus_dingo ENSCAFG00020026955
vulpes_vulpes ENSVVUG00000025722
panthera_pardus ENSPPRG00000003052
panthera_tigris_altaica ENSPTIG00000014338
felis_catus ENSFCAG00000006665
pteropus_vampyrus ENSPVAG00000010814
myotis_lucifugus ENSMLUG00000028778
pan_troglodytes ENSPTRG00000012962
pan_paniscus ENSPPAG00000028455
homo_sapiens ENSG00000188760
gorilla_gorilla ENSGGOG00000003590
pongo_abelii ENSPPYG00000013212
nomascus_leucogenys ENSNLEG00000009531
macaca_mulatta ENSMMUG00000045254
macaca_mulatta ENSMMUG00000013241
papio_anubis ENSPANG00000022090
theropithecus_gelada ENSTGEG00000013308
chlorocebus_sabaeus ENSCSAG00000007953
macaca_nemestrina ENSMNEG00000031801
macaca_fascicularis ENSMFAG00000037512
cercocebus_atys ENSCATG00000023632
mandrillus_leucophaeus ENSMLEG00000031360
piliocolobus_tephrosceles ENSPTEG00000039480
colobus_angolensis_palliatus ENSCANG00000039130
rhinopithecus_bieti ENSRBIG00000042515
rhinopithecus_roxellana ENSRROG00000018502
callithrix_jacchus ENSCJAG00000011913
cebus_capucinus ENSCCAG00000030505
saimiri_boliviensis_boliviensis ENSSBOG00000031784
aotus_nancymaae ENSANAG00000029525
carlito_syrichta ENSTSYG00000005705
prolemur_simus ENSPSMG00000025511
microcebus_murinus ENSMICG00000029883
propithecus_coquereli ENSPCOG00000015202
otolemur_garnettii ENSOGAG00000000654
castor_canadensis ENSCCNG00000016602
dipodomys_ordii ENSDORG00000002694
mus_spicilegus ENSMSIG00000017448
mus_musculus ENSMUSG00000051703
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015109
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014303
mus_pahari MGP_PahariEiJ_G0027541
rattus_norvegicus ENSRNOG00000020061
meriones_unguiculatus ENSMUGG00000005276
cricetulus_griseus_crigri-picr ENSCGRG00015005281
cricetulus_griseus_crigri ENSCGRG00000013964
cricetulus_griseus_chok1gshd ENSCGRG00001020730
mesocricetus_auratus ENSMAUG00000013052
peromyscus_maniculatus_bairdii ENSPEMG00000014732
microtus_ochrogaster ENSMOCG00000021868
nannospalax_galili ENSNGAG00000022541
jaculus_jaculus ENSJJAG00000023340
urocitellus_parryii ENSUPAG00010013374
spermophilus_dauricus ENSSDAG00000007687
ictidomys_tridecemlineatus ENSSTOG00000012415
marmota_marmota_marmota ENSMMMG00000020837
heterocephalus_glaber_male ENSHGLG00100016895
heterocephalus_glaber_female ENSHGLG00000015474
fukomys_damarensis ENSFDAG00000011325
chinchilla_lanigera ENSCLAG00000016019
cavia_aperea ENSCAPG00000002507
octodon_degus ENSODEG00000006314
oryctolagus_cuniculus ENSOCUG00000021721
dasypus_novemcinctus ENSDNOG00000046871
loxodonta_africana ENSLAFG00000027211
procavia_capensis ENSPCAG00000001628
ochotona_princeps ENSOPRG00000009997
echinops_telfairi ENSETEG00000008484
cavia_porcellus ENSCPOG00000034600
sorex_araneus ENSSARG00000012603
xenopus_tropicalis ENSXETG00000014414
gasterosteus_aculeatus ENSGACG00000006373
oryzias_melastigma ENSOMEG00000016132
tetraodon_nigroviridis ENSTNIG00000016447
takifugu_rubripes ENSTRUG00000013769
mola_mola ENSMMOG00000004961
labrus_bergylta ENSLBEG00000003600
astatotilapia_calliptera ENSACLG00000017806
pundamilia_nyererei ENSPNYG00000019464
maylandia_zebra ENSMZEG00005009806
haplochromis_burtoni ENSHBUG00000002390
neolamprologus_brichardi ENSNBRG00000017574
oreochromis_niloticus ENSONIG00000004159
amphilophus_citrinellus ENSACIG00000012526
