anolis_carolinensis ENSACAG00000001785
pogona_vitticeps ENSPVIG00000000382
notechis_scutatus ENSNSUG00000012255
salvator_merianae ENSSMRG00000009064
sphenodon_punctatus ENSSPUG00000008975
taeniopygia_guttata ENSTGUG00000002989
lonchura_striata_domestica ENSLSDG00000005792
serinus_canaria ENSSCAG00000017338
zonotrichia_albicollis ENSZALG00000003292
junco_hyemalis ENSJHYG00000011262
ficedula_albicollis ENSFALG00000009439
parus_major ENSPMJG00000013353
cyanistes_caeruleus ENSCCEG00000017903
manacus_vitellinus ENSMVIG00005002416
lepidothrix_coronata ENSLCOG00000002451
melopsittacus_undulatus ENSMUNG00000013786
calidris_pygmaea ENSCPGG00000012551
calidris_pugnax ENSCPUG00000005925
coturnix_japonica ENSCJPG00005010108
meleagris_gallopavo ENSMGAG00000002355
gallus_gallus ENSGALG00000001304
numida_meleagris ENSNMEG00000006245
anas_platyrhynchos_platyrhynchos ENSAPLG00000011032
anser_brachyrhynchus ENSABRG00000006803
apteryx_owenii ENSAOWG00000007894
apteryx_rowi ENSARWG00000007036
apteryx_haastii ENSAHAG00000015797
dromaius_novaehollandiae ENSDNVG00000017732
crocodylus_porosus ENSCPRG00005012929
gopherus_agassizii ENSGAGG00000017081
chelonoidis_abingdonii ENSCABG00000000880
chrysemys_picta_bellii ENSCPBG00000022967
pelodiscus_sinensis ENSPSIG00000011322
sarcophilus_harrisii ENSSHAG00000013425
phascolarctos_cinereus ENSPCIG00000028944
castor_canadensis ENSCCNG00000003216
dipodomys_ordii ENSDORG00000026452
cricetulus_griseus_chok1gshd ENSCGRG00001009699
cricetulus_griseus_crigri ENSCGRG00000014775
cricetulus_griseus_crigri-picr ENSCGRG00015014425
mesocricetus_auratus ENSMAUG00000019524
microtus_ochrogaster ENSMOCG00000016197
peromyscus_maniculatus_bairdii ENSPEMG00000026088
mus_spicilegus ENSMSIG00000014356
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027883
mus_musculus ENSMUSG00000023153
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026890
mus_pahari MGP_PahariEiJ_G0029238
rattus_norvegicus ENSRNOG00000016618
meriones_unguiculatus ENSMUGG00000002690
nannospalax_galili ENSNGAG00000008555
jaculus_jaculus ENSJJAG00000020193
marmota_marmota_marmota ENSMMMG00000019122
urocitellus_parryii ENSUPAG00010018293
chinchilla_lanigera ENSCLAG00000004850
octodon_degus ENSODEG00000009171
cavia_porcellus ENSCPOG00000036151
cavia_aperea ENSCAPG00000015367
heterocephalus_glaber_female ENSHGLG00000015494
oryctolagus_cuniculus ENSOCUG00000027792
pan_paniscus ENSPPAG00000031309
pan_troglodytes ENSPTRG00000000041
homo_sapiens ENSG00000178821
pongo_abelii ENSPPYG00000001991
nomascus_leucogenys ENSNLEG00000000163
rhinopithecus_bieti ENSRBIG00000036479
rhinopithecus_roxellana ENSRROG00000045367
piliocolobus_tephrosceles ENSPTEG00000008146
macaca_nemestrina ENSMNEG00000035770
macaca_fascicularis ENSMFAG00000004002
macaca_mulatta ENSMMUG00000012393
theropithecus_gelada ENSTGEG00000012122
papio_anubis ENSPANG00000010419
cercocebus_atys ENSCATG00000024522
cebus_capucinus ENSCCAG00000028262
callithrix_jacchus ENSCJAG00000048239
aotus_nancymaae ENSANAG00000021107
gorilla_gorilla ENSGGOG00000010765
saimiri_boliviensis_boliviensis ENSSBOG00000024479
mandrillus_leucophaeus ENSMLEG00000040537
chlorocebus_sabaeus ENSCSAG00000000703
colobus_angolensis_palliatus ENSCANG00000042683
carlito_syrichta ENSTSYG00000029786
prolemur_simus ENSPSMG00000014619
microcebus_murinus ENSMICG00000046710
propithecus_coquereli ENSPCOG00000013847
otolemur_garnettii ENSOGAG00000006273
bos_taurus ENSBTAG00000024509
bos_mutus ENSBMUG00000023633
ovis_aries ENSOARG00000001656
capra_hircus ENSCHIG00000025076
tursiops_truncatus ENSTTRG00000011232
sus_scrofa ENSSSCG00000028530
ursus_americanus ENSUAMG00000011089
ursus_maritimus ENSUMAG00000001593
ailuropoda_melanoleuca ENSAMEG00000013564
canis_lupus_familiaris ENSCAFG00000019211
canis_lupus_dingo ENSCAFG00020011400
mustela_putorius_furo ENSMPUG00000008007
neovison_vison ENSNVIG00000004422
panthera_pardus ENSPPRG00000012727
panthera_tigris_altaica ENSPTIG00000010325
pteropus_vampyrus ENSPVAG00000007237
loxodonta_africana ENSLAFG00000025620
procavia_capensis ENSPCAG00000001879
xenopus_tropicalis ENSXETG00000019603
latimeria_chalumnae ENSLACG00000019128
lepisosteus_oculatus ENSLOCG00000006109
paramormyrops_kingsleyae ENSPKIG00000012440
