latimeria_chalumnae ENSLACG00000011540
xenopus_tropicalis ENSXETG00000004229
scleropages_formosus ENSSFOG00015008695
paramormyrops_kingsleyae ENSPKIG00000013181
lepisosteus_oculatus ENSLOCG00000005667
seriola_dumerili ENSSDUG00000016726
seriola_lalandi ENSSLDG00000022830
lates_calcarifer ENSLCAG00010025964
scophthalmus_maximus ENSSMAG00000021268
cynoglossus_semilaevis ENSCSEG00000020936
tetraodon_nigroviridis ENSTNIG00000005269
hippocampus_comes ENSHCOG00000020503
mastacembelus_armatus ENSMAMG00000008619
monopterus_albus ENSMALG00000002568
anabas_testudineus ENSATEG00000008597
betta_splendens ENSBSLG00000016963
cottoperca_gobio ENSCGOG00000004015
gasterosteus_aculeatus ENSGACG00000016726
larimichthys_crocea ENSLCRG00005010458
larimichthys_crocea ENSLCRG00005011416
labrus_bergylta ENSLBEG00000005440
takifugu_rubripes ENSTRUG00000011288
tetraodon_nigroviridis ENSTNIG00000002138
mola_mola ENSMMOG00000003643
amphiprion_percula ENSAPEG00000000821
amphiprion_ocellaris ENSAOCG00000001933
acanthochromis_polyacanthus ENSAPOG00000002325
stegastes_partitus ENSSPAG00000013487
parambassis_ranga ENSPRNG00000008617
fundulus_heteroclitus ENSFHEG00000002578
cyprinodon_variegatus ENSCVAG00000015538
poecilia_latipinna ENSPLAG00000000049
poecilia_latipinna ENSPLAG00000016127
poecilia_mexicana ENSPMEG00000008090
poecilia_mexicana ENSPMEG00000003361
poecilia_formosa ENSPFOG00000006600
poecilia_reticulata ENSPREG00000000375
xiphophorus_maculatus ENSXMAG00000006362
gambusia_affinis ENSGAFG00000002447
poecilia_latipinna ENSPLAG00000018226
poecilia_mexicana ENSPMEG00000004696
xiphophorus_couchianus ENSXCOG00000009393
kryptolebias_marmoratus ENSKMAG00000007537
oryzias_latipes ENSORLG00000008924
oryzias_latipes ENSORLG00020012672
oryzias_latipes ENSORLG00015011995
oryzias_melastigma ENSOMEG00000022267
haplochromis_burtoni ENSHBUG00000019242
pundamilia_nyererei ENSPNYG00000014961
maylandia_zebra ENSMZEG00005011884
astatotilapia_calliptera ENSACLG00000000966
neolamprologus_brichardi ENSNBRG00000008766
oreochromis_niloticus ENSONIG00000003276
amphilophus_citrinellus ENSACIG00000015500
gouania_willdenowi ENSGWIG00000009724
tetraodon_nigroviridis ENSTNIG00000002309
periophthalmus_magnuspinnatus ENSPMGG00000016482
gadus_morhua ENSGMOG00000006029
esox_lucius ENSELUG00000009350
pelodiscus_sinensis ENSPSIG00000006043
hucho_hucho ENSHHUG00000015345
astyanax_mexicanus ENSAMXG00005014683
astyanax_mexicanus ENSAMXG00000018368
pygocentrus_nattereri ENSPNAG00000014531
electrophorus_electricus ENSEEEG00000016300
ictalurus_punctatus ENSIPUG00000001249
danio_rerio ENSDARG00000058475
denticeps_clupeoides ENSDCDG00000002688
denticeps_clupeoides ENSDCDG00000009592
clupea_harengus ENSCHAG00000006798
callorhinchus_milii ENSCMIG00000012776
