chelonoidis_abingdonii ENSCABG00000017425
gopherus_agassizii ENSGAGG00000002153
chrysemys_picta_bellii ENSCPBG00000012064
calidris_pugnax ENSCPUG00000017904
calidris_pygmaea ENSCPGG00000018242
anas_platyrhynchos_platyrhynchos ENSAPLG00000024602
apteryx_owenii ENSAOWG00000007054
apteryx_rowi ENSARWG00000012373
apteryx_haastii ENSAHAG00000019083
dromaius_novaehollandiae ENSDNVG00000015216
pogona_vitticeps ENSPVIG00000014110
notechis_scutatus ENSNSUG00000009938
procavia_capensis ENSPCAG00000005755
echinops_telfairi ENSETEG00000017121
choloepus_hoffmanni ENSCHOG00000011415
colobus_angolensis_palliatus ENSCANG00000035310
piliocolobus_tephrosceles ENSPTEG00000007397
rhinopithecus_roxellana ENSRROG00000035633
mandrillus_leucophaeus ENSMLEG00000039569
chlorocebus_sabaeus ENSCSAG00000016221
macaca_nemestrina ENSMNEG00000034880
homo_sapiens ENSG00000185842
gorilla_gorilla ENSGGOG00000040408
pongo_abelii ENSPPYG00000000180
theropithecus_gelada ENSTGEG00000004527
rhinopithecus_bieti ENSRBIG00000028042
nomascus_leucogenys ENSNLEG00000013644
carlito_syrichta ENSTSYG00000007888
marmota_marmota_marmota ENSMMMG00000024151
tupaia_belangeri ENSTBEG00000000365
ochotona_princeps ENSOPRG00000012934
equus_asinus_asinus ENSEASG00005013584
pteropus_vampyrus ENSPVAG00000010009
ursus_maritimus ENSUMAG00000016027
ursus_americanus ENSUAMG00000015817
ailuropoda_melanoleuca ENSAMEG00000015832
canis_lupus_dingo ENSCAFG00020003357
vulpes_vulpes ENSVVUG00000002263
erinaceus_europaeus ENSEEUG00000001513
sorex_araneus ENSSARG00000003791
vicugna_pacos ENSVPAG00000004082
monodelphis_domestica ENSMODG00000024695
ornithorhynchus_anatinus ENSOANG00000001462
latimeria_chalumnae ENSLACG00000006685
