latimeria_chalumnae ENSLACG00000018774
ornithorhynchus_anatinus ENSOANG00000032060
xenopus_tropicalis ENSXETG00000032262
tetraodon_nigroviridis ENSTNIG00000014340
tetraodon_nigroviridis ENSTNIG00000014339
takifugu_rubripes ENSTRUG00000002163
mola_mola ENSMMOG00000007151
labrus_bergylta ENSLBEG00000011828
gasterosteus_aculeatus ENSGACG00000005876
mastacembelus_armatus ENSMAMG00000012995
monopterus_albus ENSMALG00000019955
anabas_testudineus ENSATEG00000022033
seriola_dumerili ENSSDUG00000012002
seriola_lalandi_dorsalis ENSSLDG00000000366
scophthalmus_maximus ENSSMAG00000000311
hippocampus_comes ENSHCOG00000014885
amphiprion_ocellaris ENSAOCG00000015102
amphiprion_percula ENSAPEG00000024434
acanthochromis_polyacanthus ENSAPOG00000006845
stegastes_partitus ENSSPAG00000013757
astatotilapia_calliptera ENSACLG00000011437
maylandia_zebra ENSMZEG00005005422
haplochromis_burtoni ENSHBUG00000001342
pundamilia_nyererei ENSPNYG00000002854
neolamprologus_brichardi ENSNBRG00000001596
oreochromis_niloticus ENSONIG00000016650
amphilophus_citrinellus ENSACIG00000001870
gambusia_affinis ENSGAFG00000013499
xiphophorus_maculatus ENSXMAG00000002697
poecilia_formosa ENSPFOG00000009274
poecilia_mexicana ENSPMEG00000010738
poecilia_latipinna ENSPLAG00000010743
poecilia_reticulata ENSPREG00000007983
cyprinodon_variegatus ENSCVAG00000006197
fundulus_heteroclitus ENSFHEG00000017185
kryptolebias_marmoratus ENSKMAG00000020476
oryzias_latipes ENSORLG00000025972
oryzias_latipes_asm223469v1 ENSORLG00015000010
oryzias_latipes ENSORLG00020019634
oryzias_melastigma ENSOMEG00000018659
periophthalmus_magnuspinnatus ENSPMGG00000008786
gadus_morhua ENSGMOG00000014672
esox_lucius ENSELUG00000019422
astyanax_mexicanus ENSAMXG00000007619
pygocentrus_nattereri ENSPNAG00000024335
ictalurus_punctatus ENSIPUG00000018343
danio_rerio ENSDARG00000099779
scleropages_formosus ENSSFOG00015007752
paramormyrops_kingsleyae ENSPKIG00000000488
lepisosteus_oculatus ENSLOCG00000014497
