gallus_gallus ENSGALG00000023847
meleagris_gallopavo ENSMGAG00000016610
coturnix_japonica ENSCJPG00005004601
numida_meleagris ENSNMEG00000007187
anser_brachyrhynchus ENSABRG00000008659
calidris_pugnax ENSCPUG00000014633
calidris_pygmaea ENSCPGG00000011506
junco_hyemalis ENSJHYG00000015320
serinus_canaria ENSSCAG00000007584
ficedula_albicollis ENSFALG00000000310
lepidothrix_coronata ENSLCOG00000011524
apteryx_owenii ENSAOWG00000009542
apteryx_haastii ENSAHAG00000013588
apteryx_rowi ENSARWG00000015320
crocodylus_porosus ENSCPRG00005003538
gopherus_agassizii ENSGAGG00000000258
chelonoidis_abingdonii ENSCABG00000011669
anolis_carolinensis ENSACAG00000017899
pogona_vitticeps ENSPVIG00000016627
salvator_merianae ENSSMRG00000002676
chrysemys_picta ENSCPBG00000006587
dromaius_novaehollandiae ENSDNVG00000008044
loxodonta_africana ENSLAFG00000008228
procavia_capensis ENSPCAG00000010851
echinops_telfairi ENSETEG00000011845
bos_taurus ENSBTAG00000052414
bos_indicus ENSBIXG00005031464
bos_mutus ENSBMUG00000017638
bos_indicus ENSBIXG00000006670
bison_bison ENSBBBG00000000074
tursiops_truncatus ENSTTRG00000006587
sus_scrofa ENSSSCG00000017427
vicugna_pacos ENSVPAG00000006717
canis_lupus ENSCAFG00000015920
canis_lupus ENSCAFG00020018269
vulpes_vulpes ENSVVUG00000019013
ursus_americanus ENSUAMG00000024622
ailuropoda_melanoleuca ENSAMEG00000005636
panthera_pardus ENSPPRG00000010532
pteropus_vampyrus ENSPVAG00000010630
equus_asinus ENSEASG00005006673
pan_troglodytes ENSPTRG00000009177
pan_paniscus ENSPPAG00000028111
gorilla_gorilla ENSGGOG00000012786
homo_sapiens ENSG00000173805
pongo_abelii ENSPPYG00000008411
nomascus_leucogenys ENSNLEG00000011052
rhinopithecus_roxellana ENSRROG00000003100
rhinopithecus_bieti ENSRBIG00000025280
colobus_angolensis ENSCANG00000043194
macaca_nemestrina ENSMNEG00000035755
macaca_fascicularis ENSMFAG00000006931
mandrillus_leucophaeus ENSMLEG00000010153
cercocebus_atys ENSCATG00000012503
papio_anubis ENSPANG00000021515
carlito_syrichta ENSTSYG00000031579
propithecus_coquereli ENSPCOG00000000955
prolemur_simus ENSPSMG00000013966
microcebus_murinus ENSMICG00000026602
otolemur_garnettii ENSOGAG00000009517
mus_spretus MGP_SPRETEiJ_G0018011
mus_musculus ENSMUSG00000006930
mus_caroli MGP_CAROLIEiJ_G0017168
mus_spicilegus ENSMSIG00000001037
mus_pahari MGP_PahariEiJ_G0018298
rattus_norvegicus ENSRNOG00000014819
meriones_unguiculatus ENSMUGG00000017517
peromyscus_maniculatus ENSPEMG00000012716
microtus_ochrogaster ENSMOCG00000018599
cricetulus_griseus ENSCGRG00000012558
cricetulus_griseus ENSCGRG00015003574
cricetulus_griseus ENSCGRG00001016906
mesocricetus_auratus ENSMAUG00000015239
nannospalax_galili ENSNGAG00000007898
jaculus_jaculus ENSJJAG00000022760
dipodomys_ordii ENSDORG00000005913
castor_canadensis ENSCCNG00000025399
urocitellus_parryii ENSUPAG00010009150
marmota_marmota ENSMMMG00000006582
spermophilus_dauricus ENSSDAG00000008165
spermophilus_dauricus ENSSDAG00000008195
ictidomys_tridecemlineatus ENSSTOG00000020475
ochotona_princeps ENSOPRG00000007970
tupaia_belangeri ENSTBEG00000006946
zonotrichia_albicollis ENSZALG00000005159
manacus_vitellinus ENSMVIG00005004901
melopsittacus_undulatus ENSMUNG00000016347
nothoprocta_perdicaria ENSNPEG00000002727
ornithorhynchus_anatinus ENSOANG00000030145
phascolarctos_cinereus ENSPCIG00000015384
vombatus_ursinus ENSVURG00010022063
sarcophilus_harrisii ENSSHAG00000005125
monodelphis_domestica ENSMODG00000014659
pogona_vitticeps ENSPVIG00000016626
notechis_scutatus ENSNSUG00000012749
xenopus_tropicalis ENSXETG00000009254
latimeria_chalumnae ENSLACG00000007300
fundulus_heteroclitus ENSFHEG00000001760
cyprinodon_variegatus ENSCVAG00000019409
poecilia_formosa ENSPFOG00000003564
poecilia_latipinna ENSPLAG00000010470
poecilia_mexicana ENSPMEG00000009123
poecilia_reticulata ENSPREG00000000453
xiphophorus_couchianus ENSXCOG00000014356
xiphophorus_maculatus ENSXMAG00000000197
gambusia_affinis ENSGAFG00000011352
kryptolebias_marmoratus ENSKMAG00000020079
oryzias_latipes ENSORLG00020004161
oryzias_latipes ENSORLG00000025102
oryzias_latipes ENSORLG00015002689
oryzias_melastigma ENSOMEG00000011780
gouania_willdenowi ENSGWIG00000012660
amphiprion_percula ENSAPEG00000021076
amphiprion_ocellaris ENSAOCG00000021350
acanthochromis_polyacanthus ENSAPOG00000010890
stegastes_partitus ENSSPAG00000018438
parambassis_ranga ENSPRNG00000002970
astatotilapia_calliptera ENSACLG00000019016
maylandia_zebra ENSMZEG00005008443
haplochromis_burtoni ENSHBUG00000000586
pundamilia_nyererei ENSPNYG00000002974
neolamprologus_brichardi ENSNBRG00000023010
oreochromis_niloticus ENSONIG00000018805
amphilophus_citrinellus ENSACIG00000008033
anabas_testudineus ENSATEG00000020436
mastacembelus_armatus ENSMAMG00000010892
lates_calcarifer ENSLCAG00010004050
scophthalmus_maximus ENSSMAG00000006168
seriola_dumerili ENSSDUG00000000985
seriola_lalandi ENSSLDG00000011569
monopterus_albus ENSMALG00000004610
tetraodon_nigroviridis ENSTNIG00000004864
takifugu_rubripes ENSTRUG00000003718
mola_mola ENSMMOG00000007717
labrus_bergylta ENSLBEG00000008907
larimichthys_crocea ENSLCRG00005003733
cottoperca_gobio ENSCGOG00000007811
gasterosteus_aculeatus ENSGACG00000018327
hippocampus_comes ENSHCOG00000015579
betta_splendens ENSBSLG00000000502
periophthalmus_magnuspinnatus ENSPMGG00000016288
gadus_morhua ENSGMOG00000019513
hucho_hucho ENSHHUG00000036571
hucho_hucho ENSHHUG00000004941
esox_lucius ENSELUG00000009890
clupea_harengus ENSCHAG00000005785
astyanax_mexicanus ENSAMXG00000018307
astyanax_mexicanus ENSAMXG00005023466
pygocentrus_nattereri ENSPNAG00000011893
ictalurus_punctatus ENSIPUG00000012460
electrophorus_electricus ENSEEEG00000014954
danio_rerio ENSDARG00000074508
denticeps_clupeoides ENSDCDG00000004468
clupea_harengus ENSCHAG00000005770
scleropages_formosus ENSSFOG00015002821
lepisosteus_oculatus ENSLOCG00000013653
erpetoichthys_calabaricus ENSECRG00000019797
callorhinchus_milii ENSCMIG00000017409
