apteryx_owenii ENSAOWG00000009812
apteryx_haastii ENSAHAG00000006846
apteryx_rowi ENSARWG00000000749
dromaius_novaehollandiae ENSDNVG00000003512
calidris_pugnax ENSCPUG00000014332
calidris_pygmaea ENSCPGG00000015567
melopsittacus_undulatus ENSMUNG00000003582
meleagris_gallopavo ENSMGAG00000002616
meleagris_gallopavo ENSMGAG00000007440
gallus_gallus ENSGALG00000036452
coturnix_japonica ENSCJPG00005019379
numida_meleagris ENSNMEG00000005421
anser_brachyrhynchus ENSABRG00000000636
lonchura_striata_domestica ENSLSDG00000001706
lonchura_striata_domestica ENSLSDG00000001727
junco_hyemalis ENSJHYG00000007554
ficedula_albicollis ENSFALG00000011410
lepidothrix_coronata ENSLCOG00000000505
anas_platyrhynchos_platyrhynchos ENSAPLG00000018896
lonchura_striata_domestica ENSLSDG00000002017
taeniopygia_guttata ENSTGUG00000016909
nothoprocta_perdicaria ENSNPEG00000010194
crocodylus_porosus ENSCPRG00005007163
chelonoidis_abingdonii ENSCABG00000002680
gopherus_agassizii ENSGAGG00000020365
chrysemys_picta_bellii ENSCPBG00000027376
pelodiscus_sinensis ENSPSIG00000005647
anolis_carolinensis ENSACAG00000006686
pogona_vitticeps ENSPVIG00000018021
notechis_scutatus ENSNSUG00000007503
salvator_merianae ENSSMRG00000021852
sphenodon_punctatus ENSSPUG00000017587
sorex_araneus ENSSARG00000003586
ursus_maritimus ENSUMAG00000015972
sus_scrofa ENSSSCG00000017524
dipodomys_ordii ENSDORG00000025270
pteropus_vampyrus ENSPVAG00000004258
myotis_lucifugus ENSMLUG00000005014
equus_asinus_asinus ENSEASG00005000658
equus_caballus ENSECAG00000018688
erinaceus_europaeus ENSEEUG00000015138
ursus_americanus ENSUAMG00000017117
ursus_maritimus ENSUMAG00000015965
ailuropoda_melanoleuca ENSAMEG00000004818
mustela_putorius_furo ENSMPUG00000015291
neovison_vison ENSNVIG00000005742
canis_lupus_familiaris ENSCAFG00000016819
canis_lupus_dingo ENSCAFG00020023258
vulpes_vulpes ENSVVUG00000003227
panthera_tigris_altaica ENSPTIG00000009086
panthera_pardus ENSPPRG00000006376
felis_catus ENSFCAG00000009367
bos_mutus ENSBMUG00000001110
bos_taurus ENSBTAG00000014202
bison_bison_bison ENSBBBG00000021808
ovis_aries ENSOARG00000007516
capra_hircus ENSCHIG00000025420
tursiops_truncatus ENSTTRG00000016552
vicugna_pacos ENSVPAG00000002600
urocitellus_parryii ENSUPAG00010006466
spermophilus_dauricus ENSSDAG00000012813
ictidomys_tridecemlineatus ENSSTOG00000006244
marmota_marmota_marmota ENSMMMG00000001404
castor_canadensis ENSCCNG00000009197
mus_musculus ENSMUSG00000018669
mus_spicilegus ENSMSIG00000018309
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017885
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017039
mus_pahari MGP_PahariEiJ_G0018169
rattus_norvegicus ENSRNOG00000048747
meriones_unguiculatus ENSMUGG00000022387
microtus_ochrogaster ENSMOCG00000019534
peromyscus_maniculatus_bairdii ENSPEMG00000020712
cricetulus_griseus_chok1gshd ENSCGRG00001006966
cricetulus_griseus_crigri ENSCGRG00000007265
cricetulus_griseus_crigri-picr ENSCGRG00015019696
mesocricetus_auratus ENSMAUG00000007991
nannospalax_galili ENSNGAG00000000747
oryctolagus_cuniculus ENSOCUG00000012325
ochotona_princeps ENSOPRG00000004107
octodon_degus ENSODEG00000017229
octodon_degus ENSODEG00000002924
cavia_porcellus ENSCPOG00000007275
cavia_aperea ENSCAPG00000017574
chinchilla_lanigera ENSCLAG00000012292
heterocephalus_glaber_female ENSHGLG00000019464
heterocephalus_glaber_male ENSHGLG00100005628
fukomys_damarensis ENSFDAG00000015665
tupaia_belangeri ENSTBEG00000004569
homo_sapiens ENSG00000108465
gorilla_gorilla ENSGGOG00000022994
nomascus_leucogenys ENSNLEG00000002109
pan_troglodytes ENSPTRG00000047609
pan_paniscus ENSPPAG00000027868
gorilla_gorilla ENSGGOG00000041871
pan_troglodytes ENSPTRG00000009345
pan_paniscus ENSPPAG00000029145
pongo_abelii ENSPPYG00000008888
cercocebus_atys ENSCATG00000006699
mandrillus_leucophaeus ENSMLEG00000033869
theropithecus_gelada ENSTGEG00000001299
chlorocebus_sabaeus ENSCSAG00000002562
colobus_angolensis_palliatus ENSCANG00000026782
piliocolobus_tephrosceles ENSPTEG00000031978
rhinopithecus_roxellana ENSRROG00000044651
rhinopithecus_bieti ENSRBIG00000039441
macaca_mulatta ENSMMUG00000004760
macaca_nemestrina ENSMNEG00000029039
macaca_fascicularis ENSMFAG00000046364
papio_anubis ENSPANG00000022902
callithrix_jacchus ENSCJAG00000007669
saimiri_boliviensis_boliviensis ENSSBOG00000033272
cebus_capucinus ENSCCAG00000038053
aotus_nancymaae ENSANAG00000021880
carlito_syrichta ENSTSYG00000010313
prolemur_simus ENSPSMG00000007395
prolemur_simus ENSPSMG00000003010
propithecus_coquereli ENSPCOG00000016598
microcebus_murinus ENSMICG00000014077
otolemur_garnettii ENSOGAG00000004951
loxodonta_africana ENSLAFG00000000339
procavia_capensis ENSPCAG00000002257
dasypus_novemcinctus ENSDNOG00000030779
jaculus_jaculus ENSJJAG00000002511
nomascus_leucogenys ENSNLEG00000032575
choloepus_hoffmanni ENSCHOG00000013179
echinops_telfairi ENSETEG00000016926
phascolarctos_cinereus ENSPCIG00000000798
notamacropus_eugenii ENSMEUG00000009786
sarcophilus_harrisii ENSSHAG00000006548
monodelphis_domestica ENSMODG00000012439
ornithorhynchus_anatinus ENSOANG00000013386
ornithorhynchus_anatinus ENSOANG00000009497
latimeria_chalumnae ENSLACG00000007698
takifugu_rubripes ENSTRUG00000012311
tetraodon_nigroviridis ENSTNIG00000010099
mola_mola ENSMMOG00000000899
gasterosteus_aculeatus ENSGACG00000003875
labrus_bergylta ENSLBEG00000010206
monopterus_albus ENSMALG00000013812
anabas_testudineus ENSATEG00000008382
mastacembelus_armatus ENSMAMG00000006672
seriola_dumerili ENSSDUG00000010099
seriola_lalandi_dorsalis ENSSLDG00000023933
scophthalmus_maximus ENSSMAG00000009389
amphiprion_percula ENSAPEG00000004768
amphiprion_ocellaris ENSAOCG00000000335
acanthochromis_polyacanthus ENSAPOG00000015958
stegastes_partitus ENSSPAG00000001987
maylandia_zebra ENSMZEG00005008062
astatotilapia_calliptera ENSACLG00000024017
pundamilia_nyererei ENSPNYG00000000768
haplochromis_burtoni ENSHBUG00000004839
oreochromis_niloticus ENSONIG00000018216
neolamprologus_brichardi ENSNBRG00000023398
amphilophus_citrinellus ENSACIG00000012797
fundulus_heteroclitus ENSFHEG00000005854
cyprinodon_variegatus ENSCVAG00000012484
xiphophorus_maculatus ENSXMAG00000013715
xiphophorus_couchianus ENSXCOG00000003638
gambusia_affinis ENSGAFG00000012803
poecilia_formosa ENSPFOG00000018092
poecilia_latipinna ENSPLAG00000021044
poecilia_mexicana ENSPMEG00000022071
poecilia_reticulata ENSPREG00000012945
kryptolebias_marmoratus ENSKMAG00000004629
oryzias_latipes ENSORLG00020021945
oryzias_latipes ENSORLG00000012325
oryzias_latipes_asm223469v1 ENSORLG00015021106
oryzias_melastigma ENSOMEG00000003828
periophthalmus_magnuspinnatus ENSPMGG00000003936
periophthalmus_magnuspinnatus ENSPMGG00000003937
periophthalmus_magnuspinnatus ENSPMGG00000003938
cynoglossus_semilaevis ENSCSEG00000014710
neolamprologus_brichardi ENSNBRG00000010035
hippocampus_comes ENSHCOG00000004014
gadus_morhua ENSGMOG00000003054
esox_lucius ENSELUG00000008635
astyanax_mexicanus ENSAMXG00000010548
pygocentrus_nattereri ENSPNAG00000008263
ictalurus_punctatus ENSIPUG00000018270
danio_rerio ENSDARG00000045092
scleropages_formosus ENSSFOG00015001461
paramormyrops_kingsleyae ENSPKIG00000000684
lepisosteus_oculatus ENSLOCG00000013394
xenopus_tropicalis ENSXETG00000027359
eptatretus_burgeri ENSEBUG00000010254
ciona_savignyi ENSCSAVG00000007136
ciona_intestinalis ENSCING00000021338
caenorhabditis_elegans_strain_n2 WBGene00013765
drosophila_melanogaster FBgn0050291
