anolis_carolinensis ENSACAG00000027557
notechis_scutatus ENSNSUG00000002469
pelodiscus_sinensis ENSPSIG00000000396
amphiprion_ocellaris ENSAOCG00000005307
amphiprion_percula ENSAPEG00000023002
acanthochromis_polyacanthus ENSAPOG00000018459
stegastes_partitus ENSSPAG00000015827
poecilia_mexicana ENSPMEG00000008345
poecilia_latipinna ENSPLAG00000006979
poecilia_formosa ENSPFOG00000007074
poecilia_reticulata ENSPREG00000005698
xiphophorus_maculatus ENSXMAG00000022904
xiphophorus_couchianus ENSXCOG00000001811
gambusia_affinis ENSGAFG00000014430
fundulus_heteroclitus ENSFHEG00000001171
pundamilia_nyererei ENSPNYG00000013437
maylandia_zebra ENSMZEG00005013875
astatotilapia_calliptera ENSACLG00000024208
haplochromis_burtoni ENSHBUG00000022279
neolamprologus_brichardi ENSNBRG00000018275
oreochromis_niloticus ENSONIG00000005185
amphilophus_citrinellus ENSACIG00000020146
mola_mola ENSMMOG00000005366
monopterus_albus ENSMALG00000012617
mastacembelus_armatus ENSMAMG00000002107
cynoglossus_semilaevis ENSCSEG00000002724
periophthalmus_magnuspinnatus ENSPMGG00000015249
esox_lucius ENSELUG00000013093
periophthalmus_magnuspinnatus ENSPMGG00000000437
takifugu_rubripes ENSTRUG00000024895
scleropages_formosus ENSSFOG00015015957
