gopherus_agassizii ENSGAGG00000021160
chelonoidis_abingdonii ENSCABG00000009222
chrysemys_picta_bellii ENSCPBG00000017454
pelodiscus_sinensis ENSPSIG00000011826
crocodylus_porosus ENSCPRG00005011424
notechis_scutatus ENSNSUG00000011898
pogona_vitticeps ENSPVIG00000010296
salvator_merianae ENSSMRG00000002177
sphenodon_punctatus ENSSPUG00000007446
calidris_pugnax ENSCPUG00000012888
calidris_pygmaea ENSCPGG00000002777
melopsittacus_undulatus ENSMUNG00000013876
meleagris_gallopavo ENSMGAG00000006157
coturnix_japonica ENSCJPG00005018940
numida_meleagris ENSNMEG00000004078
anas_platyrhynchos_platyrhynchos ENSAPLG00000028389
taeniopygia_guttata ENSTGUG00000017431
serinus_canaria ENSSCAG00000000116
lonchura_striata_domestica ENSLSDG00000016803
junco_hyemalis ENSJHYG00000014909
ficedula_albicollis ENSFALG00000003090
parus_major ENSPMJG00000016258
cyanistes_caeruleus ENSCCEG00000017216
nothoprocta_perdicaria ENSNPEG00000004029
apteryx_haastii ENSAHAG00000018130
apteryx_owenii ENSAOWG00000018694
anser_brachyrhynchus ENSABRG00000000404
loxodonta_africana ENSLAFG00000031523
procavia_capensis ENSPCAG00000005671
echinops_telfairi ENSETEG00000018479
capra_hircus ENSCHIG00000020376
ovis_aries ENSOARG00000002260
bos_mutus ENSBMUG00000024310
bison_bison_bison ENSBBBG00000017452
sus_scrofa ENSSSCG00000001620
tursiops_truncatus ENSTTRG00000016384
erinaceus_europaeus ENSEEUG00000003481
equus_asinus_asinus ENSEASG00005003031
equus_caballus ENSECAG00000014590
pteropus_vampyrus ENSPVAG00000007579
ursus_americanus ENSUAMG00000011259
ailuropoda_melanoleuca ENSAMEG00000013121
mustela_putorius_furo ENSMPUG00000013599
neovison_vison ENSNVIG00000012832
ursus_maritimus ENSUMAG00000012028
canis_lupus_familiaris ENSCAFG00000001597
canis_lupus_dingo ENSCAFG00020008376
vulpes_vulpes ENSVVUG00000026662
panthera_tigris_altaica ENSPTIG00000007258
panthera_pardus ENSPPRG00000022722
felis_catus ENSFCAG00000011520
microcebus_murinus ENSMICG00000015669
prolemur_simus ENSPSMG00000015258
propithecus_coquereli ENSPCOG00000021967
otolemur_garnettii ENSOGAG00000010114
pan_troglodytes ENSPTRG00000018156
pan_troglodytes ENSPTRG00000046530
