calidris_pygmaea ENSCPGG00000019288
melopsittacus_undulatus ENSMUNG00000006531
lepidothrix_coronata ENSLCOG00000005175
manacus_vitellinus ENSMVIG00005011299
anser_brachyrhynchus ENSABRG00000005707
anas_platyrhynchos ENSAPLG00000015823
meleagris_gallopavo ENSMGAG00000002367
coturnix_japonica ENSCJPG00005009183
gallus_gallus ENSGALG00000047297
numida_meleagris ENSNMEG00000009198
nothoprocta_perdicaria ENSNPEG00000008083
dromaius_novaehollandiae ENSDNVG00000015125
apteryx_owenii ENSAOWG00000007019
apteryx_haastii ENSAHAG00000008896
apteryx_rowi ENSARWG00000012038
callorhinchus_milii ENSCMIG00000014181
poecilia_mexicana ENSPMEG00000002068
phascolarctos_cinereus ENSPCIG00000035325
vombatus_ursinus ENSVURG00010013037
notamacropus_eugenii ENSMEUG00000001998
sarcophilus_harrisii ENSSHAG00000011172
monodelphis_domestica ENSMODG00000046351
loxodonta_africana ENSLAFG00000028865
echinops_telfairi ENSETEG00000017477
dasypus_novemcinctus ENSDNOG00000007778
mus_musculus ENSMUSG00000070368
mus_spretus MGP_SPRETEiJ_G0026448
mus_caroli MGP_CAROLIEiJ_G0025498
mus_spicilegus ENSMSIG00000032158
mus_pahari MGP_PahariEiJ_G0026944
rattus_norvegicus ENSRNOG00000018201
meriones_unguiculatus ENSMUGG00000023668
microtus_ochrogaster ENSMOCG00000011072
peromyscus_maniculatus ENSPEMG00000010529
cricetulus_griseus ENSCGRG00015025955
cricetulus_griseus ENSCGRG00001000053
cricetulus_griseus ENSCGRG00000010770
mesocricetus_auratus ENSMAUG00000010623
nannospalax_galili ENSNGAG00000020932
jaculus_jaculus ENSJJAG00000024291
castor_canadensis ENSCCNG00000009590
dipodomys_ordii ENSDORG00000002158
chinchilla_lanigera ENSCLAG00000006175
octodon_degus ENSODEG00000005529
heterocephalus_glaber ENSHGLG00000010590
heterocephalus_glaber ENSHGLG00100017500
fukomys_damarensis ENSFDAG00000002109
cavia_aperea ENSCAPG00000006912
cavia_porcellus ENSCPOG00000039143
urocitellus_parryii ENSUPAG00010016152
ictidomys_tridecemlineatus ENSSTOG00000005552
spermophilus_dauricus ENSSDAG00000011923
marmota_marmota ENSMMMG00000020809
oryctolagus_cuniculus ENSOCUG00000012596
ochotona_princeps ENSOPRG00000004305
cebus_capucinus ENSCCAG00000031307
callithrix_jacchus ENSCJAG00000056255
saimiri_boliviensis ENSSBOG00000029096
aotus_nancymaae ENSANAG00000028317
pan_paniscus ENSPPAG00000040244
pan_troglodytes ENSPTRG00000001080
homo_sapiens ENSG00000143125
gorilla_gorilla ENSGGOG00000008418
pongo_abelii ENSPPYG00000001048
nomascus_leucogenys ENSNLEG00000003636
rhinopithecus_roxellana ENSRROG00000034358
rhinopithecus_bieti ENSRBIG00000036366
colobus_angolensis ENSCANG00000036197
piliocolobus_tephrosceles ENSPTEG00000027605
chlorocebus_sabaeus ENSCSAG00000001566
mandrillus_leucophaeus ENSMLEG00000040384
macaca_fascicularis ENSMFAG00000029321
macaca_nemestrina ENSMNEG00000036347
macaca_mulatta ENSMMUG00000064173
theropithecus_gelada ENSTGEG00000002730
papio_anubis ENSPANG00000013355
cercocebus_atys ENSCATG00000040695
carlito_syrichta ENSTSYG00000007773
microcebus_murinus ENSMICG00000005269
propithecus_coquereli ENSPCOG00000021511
prolemur_simus ENSPSMG00000010882
otolemur_garnettii ENSOGAG00000009197
tupaia_belangeri ENSTBEG00000000984
felis_catus ENSFCAG00000039739
canis_lupus ENSCAFG00000019786
pteropus_vampyrus ENSPVAG00000002375
ursus_maritimus ENSUMAG00000013634
ursus_americanus ENSUAMG00000026564
ailuropoda_melanoleuca ENSAMEG00000011499
neovison_vison ENSNVIG00000023250
mustela_putorius ENSMPUG00000003842
vulpes_vulpes ENSVVUG00000002954
canis_lupus ENSCAFG00020009598
panthera_pardus ENSPPRG00000009436
panthera_tigris ENSPTIG00000007287
bos_indicus ENSBIXG00005015015
bos_indicus ENSBIXG00000023541
bos_taurus ENSBTAG00000010560
bos_mutus ENSBMUG00000002854
bison_bison ENSBBBG00000009503
capra_hircus ENSCHIG00000007934
ovis_aries ENSOARG00000019456
tursiops_truncatus ENSTTRG00000015729
sus_scrofa ENSSSCG00000006805
equus_caballus ENSECAG00000036824
equus_asinus ENSEASG00005005380
sorex_araneus ENSSARG00000005415
myotis_lucifugus ENSMLUG00000026358
ornithorhynchus_anatinus ENSOANG00000004023
pogona_vitticeps ENSPVIG00000017021
anolis_carolinensis ENSACAG00000012841
salvator_merianae ENSSMRG00000018437
sphenodon_punctatus ENSSPUG00000010101
gopherus_agassizii ENSGAGG00000012110
chelonoidis_abingdonii ENSCABG00000006595
pelodiscus_sinensis ENSPSIG00000006951
crocodylus_porosus ENSCPRG00005003688
notechis_scutatus ENSNSUG00000015363
notechis_scutatus ENSNSUG00000015156
chrysemys_picta ENSCPBG00000001697
xenopus_tropicalis ENSXETG00000010832
callorhinchus_milii ENSCMIG00000007375
petromyzon_marinus ENSPMAG00000003526
