phascolarctos_cinereus ENSPCIG00000001928
notamacropus_eugenii ENSMEUG00000013810
sarcophilus_harrisii ENSSHAG00000018654
monodelphis_domestica ENSMODG00000002282
cricetulus_griseus_chok1gshd ENSCGRG00001013335
cricetulus_griseus_crigri-picr ENSCGRG00015006313
cricetulus_griseus_crigri ENSCGRG00000011874
mesocricetus_auratus ENSMAUG00000014083
peromyscus_maniculatus_bairdii ENSPEMG00000002191
mus_musculus ENSMUSG00000026399
mus_musculus ENSMUSG00000026401
mus_spicilegus ENSMSIG00000025327
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014552
mus_pahari MGP_PahariEiJ_G0027786
mus_pahari MGP_PahariEiJ_G0027787
rattus_norvegicus ENSRNOG00000003927
meriones_unguiculatus ENSMUGG00000021446
nannospalax_galili ENSNGAG00000003476
jaculus_jaculus ENSJJAG00000013639
spermophilus_dauricus ENSSDAG00000015180
marmota_marmota_marmota ENSMMMG00000001930
urocitellus_parryii ENSUPAG00010016083
ictidomys_tridecemlineatus ENSSTOG00000025067
cavia_porcellus ENSCPOG00000004694
castor_canadensis ENSCCNG00000031375
dipodomys_ordii ENSDORG00000003652
oryctolagus_cuniculus ENSOCUG00000023887
ochotona_princeps ENSOPRG00000000644
rhinopithecus_bieti ENSRBIG00000031067
rhinopithecus_roxellana ENSRROG00000028791
colobus_angolensis_palliatus ENSCANG00000037159
theropithecus_gelada ENSTGEG00000011724
papio_anubis ENSPANG00000001375
cercocebus_atys ENSCATG00000030052
mandrillus_leucophaeus ENSMLEG00000019163
macaca_fascicularis ENSMFAG00000039131
macaca_nemestrina ENSMNEG00000028645
macaca_mulatta ENSMMUG00000011711
pan_troglodytes ENSPTRG00000024008
pan_paniscus ENSPPAG00000039018
gorilla_gorilla ENSGGOG00000022844
pongo_abelii ENSPPYG00000000269
nomascus_leucogenys ENSNLEG00000000996
chlorocebus_sabaeus ENSCSAG00000015161
homo_sapiens ENSG00000196352
piliocolobus_tephrosceles ENSPTEG00000035415
saimiri_boliviensis_boliviensis ENSSBOG00000023177
cebus_capucinus ENSCCAG00000027329
callithrix_jacchus ENSCJAG00000018314
carlito_syrichta ENSTSYG00000012093
prolemur_simus ENSPSMG00000015649
microcebus_murinus ENSMICG00000046137
propithecus_coquereli ENSPCOG00000024906
otolemur_garnettii ENSOGAG00000008875
tupaia_belangeri ENSTBEG00000007058
dasypus_novemcinctus ENSDNOG00000018948
sus_scrofa ENSSSCG00000015664
myotis_lucifugus ENSMLUG00000029246
vicugna_pacos ENSVPAG00000011340
ursus_maritimus ENSUMAG00000025311
ursus_americanus ENSUAMG00000013002
ailuropoda_melanoleuca ENSAMEG00000003465
mustela_putorius_furo ENSMPUG00000009820
neovison_vison ENSNVIG00000011706
canis_lupus_dingo ENSCAFG00020013022
canis_lupus_familiaris ENSCAFG00000024748
vulpes_vulpes ENSVVUG00000026021
felis_catus ENSFCAG00000007875
panthera_tigris_altaica ENSPTIG00000011370
panthera_pardus ENSPPRG00000006544
equus_asinus_asinus ENSEASG00005002552
equus_caballus ENSECAG00000016667
capra_hircus ENSCHIG00000017205
ovis_aries ENSOARG00000007971
bos_taurus ENSBTAG00000006984
bos_mutus ENSBMUG00000025241
bison_bison_bison ENSBBBG00000015160
tursiops_truncatus ENSTTRG00000004323
procavia_capensis ENSPCAG00000006245
loxodonta_africana ENSLAFG00000003738
choloepus_hoffmanni ENSCHOG00000000091
sorex_araneus ENSSARG00000001639
erinaceus_europaeus ENSEEUG00000002388
ornithorhynchus_anatinus ENSOANG00000020509
ornithorhynchus_anatinus ENSOANG00000013489
junco_hyemalis ENSJHYG00000008164
cyprinodon_variegatus ENSCVAG00000022452
stegastes_partitus ENSSPAG00000000210
