gopherus_agassizii ENSGAGG00000019329
chelonoidis_abingdonii ENSCABG00000022022
chrysemys_picta ENSCPBG00000021757
pelodiscus_sinensis ENSPSIG00000002248
apteryx_haastii ENSAHAG00000010649
apteryx_rowi ENSARWG00000012649
apteryx_owenii ENSAOWG00000006195
calidris_pugnax ENSCPUG00000007659
pogona_vitticeps ENSPVIG00000018674
notechis_scutatus ENSNSUG00000011663
anolis_carolinensis ENSACAG00000003911
salvator_merianae ENSSMRG00000002740
sphenodon_punctatus ENSSPUG00000012898
phascolarctos_cinereus ENSPCIG00000019559
notamacropus_eugenii ENSMEUG00000008846
monodelphis_domestica ENSMODG00000013130
sarcophilus_harrisii ENSSHAG00000003891
panthera_pardus ENSPPRG00000013354
panthera_tigris ENSPTIG00000014709
felis_catus ENSFCAG00000040857
pteropus_vampyrus ENSPVAG00000006545
myotis_lucifugus ENSMLUG00000002003
tursiops_truncatus ENSTTRG00000009714
sus_scrofa ENSSSCG00000038902
bos_taurus ENSBTAG00000023562
bos_mutus ENSBMUG00000000957
bison_bison ENSBBBG00000005668
ovis_aries ENSOARG00000005574
capra_hircus ENSCHIG00000021596
mustela_putorius ENSMPUG00000017840
neovison_vison ENSNVIG00000008559
ailuropoda_melanoleuca ENSAMEG00000010428
ursus_americanus ENSUAMG00000013966
canis_lupus ENSCAFG00020017835
canis_lupus ENSCAFG00000005941
vulpes_vulpes ENSVVUG00000013147
equus_asinus ENSEASG00005002522
sorex_araneus ENSSARG00000012093
castor_canadensis ENSCCNG00000026752
dipodomys_ordii ENSDORG00000004002
mus_musculus ENSMUSG00000046410
mus_spicilegus ENSMSIG00000023810
mus_spretus MGP_SPRETEiJ_G0030574
mus_caroli MGP_CAROLIEiJ_G0029477
mus_pahari MGP_PahariEiJ_G0012711
rattus_norvegicus ENSRNOG00000020598
rattus_norvegicus ENSRNOG00000049868
meriones_unguiculatus ENSMUGG00000021505
cricetulus_griseus ENSCGRG00001018614
cricetulus_griseus ENSCGRG00000009004
cricetulus_griseus ENSCGRG00015027026
mesocricetus_auratus ENSMAUG00000020541
microtus_ochrogaster ENSMOCG00000004349
peromyscus_maniculatus ENSPEMG00000024306
nannospalax_galili ENSNGAG00000016632
jaculus_jaculus ENSJJAG00000001392
cavia_aperea ENSCAPG00000015744
cavia_porcellus ENSCPOG00000030720
octodon_degus ENSODEG00000015457
chinchilla_lanigera ENSCLAG00000015047
heterocephalus_glaber ENSHGLG00100018559
heterocephalus_glaber ENSHGLG00000000460
fukomys_damarensis ENSFDAG00000010417
urocitellus_parryii ENSUPAG00010011284
marmota_marmota ENSMMMG00000003832
ictidomys_tridecemlineatus ENSSTOG00000024544
oryctolagus_cuniculus ENSOCUG00000027452
ochotona_princeps ENSOPRG00000007936
tupaia_belangeri ENSTBEG00000002308
pan_troglodytes ENSPTRG00000010924
pan_paniscus ENSPPAG00000040894
gorilla_gorilla ENSGGOG00000010031
homo_sapiens ENSG00000099337
pongo_abelii ENSPPYG00000009929
nomascus_leucogenys ENSNLEG00000016902
macaca_fascicularis ENSMFAG00000032940
macaca_nemestrina ENSMNEG00000036599
chlorocebus_sabaeus ENSCSAG00000004102
mandrillus_leucophaeus ENSMLEG00000028442
cercocebus_atys ENSCATG00000028859
theropithecus_gelada ENSTGEG00000005614
papio_anubis ENSPANG00000035975
rhinopithecus_roxellana ENSRROG00000042639
rhinopithecus_bieti ENSRBIG00000042469
piliocolobus_tephrosceles ENSPTEG00000004178
colobus_angolensis ENSCANG00000034766
cebus_capucinus ENSCCAG00000025471
saimiri_boliviensis ENSSBOG00000020693
callithrix_jacchus ENSCJAG00000013561
aotus_nancymaae ENSANAG00000022291
carlito_syrichta ENSTSYG00000029755
propithecus_coquereli ENSPCOG00000018410
microcebus_murinus ENSMICG00000047785
prolemur_simus ENSPSMG00000018236
otolemur_garnettii ENSOGAG00000004064
dasypus_novemcinctus ENSDNOG00000034946
equus_caballus ENSECAG00000023395
loxodonta_africana ENSLAFG00000028751
procavia_capensis ENSPCAG00000006045
erinaceus_europaeus ENSEEUG00000002294
ornithorhynchus_anatinus ENSOANG00000001152
xenopus_tropicalis ENSXETG00000000152
latimeria_chalumnae ENSLACG00000016730
fundulus_heteroclitus ENSFHEG00000020169
cyprinodon_variegatus ENSCVAG00000014123
xiphophorus_maculatus ENSXMAG00000029960
xiphophorus_couchianus ENSXCOG00000009703
gambusia_affinis ENSGAFG00000003837
poecilia_mexicana ENSPMEG00000014310
poecilia_formosa ENSPFOG00000016473
poecilia_latipinna ENSPLAG00000023769
poecilia_reticulata ENSPREG00000019057
kryptolebias_marmoratus ENSKMAG00000021049
oryzias_latipes ENSORLG00000001728
oryzias_latipes ENSORLG00020018423
oryzias_latipes ENSORLG00015000193
oryzias_melastigma ENSOMEG00000023404
tetraodon_nigroviridis ENSTNIG00000018987
takifugu_rubripes ENSTRUG00000003814
mola_mola ENSMMOG00000005123
gasterosteus_aculeatus ENSGACG00000012571
labrus_bergylta ENSLBEG00000008414
scophthalmus_maximus ENSSMAG00000020148
cynoglossus_semilaevis ENSCSEG00000005940
seriola_lalandi ENSSLDG00000003090
seriola_dumerili ENSSDUG00000002020
mastacembelus_armatus ENSMAMG00000016396
monopterus_albus ENSMALG00000010544
anabas_testudineus ENSATEG00000006295
maylandia_zebra ENSMZEG00005024417
pundamilia_nyererei ENSPNYG00000022202
astatotilapia_calliptera ENSACLG00000018159
haplochromis_burtoni ENSHBUG00000002403
neolamprologus_brichardi ENSNBRG00000016706
oreochromis_niloticus ENSONIG00000007677
amphilophus_citrinellus ENSACIG00000007709
amphiprion_ocellaris ENSAOCG00000012471
amphiprion_percula ENSAPEG00000016275
acanthochromis_polyacanthus ENSAPOG00000006461
stegastes_partitus ENSSPAG00000014842
hippocampus_comes ENSHCOG00000019218
periophthalmus_magnuspinnatus ENSPMGG00000002469
gadus_morhua ENSGMOG00000019070
esox_lucius ENSELUG00000012465
astyanax_mexicanus ENSAMXG00000043415
pygocentrus_nattereri ENSPNAG00000013608
ictalurus_punctatus ENSIPUG00000001749
danio_rerio ENSDARG00000007383
scleropages_formosus ENSSFOG00015004085
paramormyrops_kingsleyae ENSPKIG00000004645
lepisosteus_oculatus ENSLOCG00000014534
