gopherus_agassizii ENSGAGG00000013519
chelonoidis_abingdonii ENSCABG00000008462
chrysemys_picta_bellii ENSCPBG00000014401
pelodiscus_sinensis ENSPSIG00000011911
sphenodon_punctatus ENSSPUG00000001921
calidris_pygmaea ENSCPGG00000007370
calidris_pugnax ENSCPUG00000017829
melopsittacus_undulatus ENSMUNG00000005169
melopsittacus_undulatus ENSMUNG00000002890
anser_brachyrhynchus ENSABRG00000001768
anas_platyrhynchos_platyrhynchos ENSAPLG00000008447
meleagris_gallopavo ENSMGAG00000001244
gallus_gallus ENSGALG00000004401
coturnix_japonica ENSCJPG00005003044
numida_meleagris ENSNMEG00000011001
apteryx_haastii ENSAHAG00000008493
apteryx_owenii ENSAOWG00000011299
apteryx_rowi ENSARWG00000007299
dromaius_novaehollandiae ENSDNVG00000005798
lepidothrix_coronata ENSLCOG00000015014
manacus_vitellinus ENSMVIG00005001494
lonchura_striata_domestica ENSLSDG00000014752
taeniopygia_guttata ENSTGUG00000002678
parus_major ENSPMJG00000007917
cyanistes_caeruleus ENSCCEG00000011165
ficedula_albicollis ENSFALG00000004185
zonotrichia_albicollis ENSZALG00000014303
serinus_canaria ENSSCAG00000000794
junco_hyemalis ENSJHYG00000000651
nothoprocta_perdicaria ENSNPEG00000014075
crocodylus_porosus ENSCPRG00005009116
salvator_merianae ENSSMRG00000006087
xenopus_tropicalis ENSXETG00000023227
xenopus_tropicalis ENSXETG00000007522
latimeria_chalumnae ENSLACG00000012709
pygocentrus_nattereri ENSPNAG00000023848
astyanax_mexicanus ENSAMXG00000007607
ictalurus_punctatus ENSIPUG00000016221
danio_rerio ENSDARG00000004256
esox_lucius ENSELUG00000011071
paramormyrops_kingsleyae ENSPKIG00000013763
scleropages_formosus ENSSFOG00015008099
lepisosteus_oculatus ENSLOCG00000014724
