anolis_carolinensis ENSACAG00000000787
pogona_vitticeps ENSPVIG00000020839
salvator_merianae ENSSMRG00000015384
sphenodon_punctatus ENSSPUG00000011514
chelonoidis_abingdonii ENSCABG00000007829
gopherus_agassizii ENSGAGG00000016615
gopherus_agassizii ENSGAGG00000014034
chrysemys_picta ENSCPBG00000018913
ornithorhynchus_anatinus ENSOANG00000007301
xenopus_tropicalis ENSXETG00000002875
latimeria_chalumnae ENSLACG00000007682
astyanax_mexicanus ENSAMXG00000009183
pygocentrus_nattereri ENSPNAG00000011020
ictalurus_punctatus ENSIPUG00000007611
danio_rerio ENSDARG00000002336
esox_lucius ENSELUG00000011615
scleropages_formosus ENSSFOG00015005889
paramormyrops_kingsleyae ENSPKIG00000006082
pundamilia_nyererei ENSPNYG00000008076
haplochromis_burtoni ENSHBUG00000017966
astatotilapia_calliptera ENSACLG00000012357
maylandia_zebra ENSMZEG00005024703
neolamprologus_brichardi ENSNBRG00000005845
oreochromis_niloticus ENSONIG00000001208
amphilophus_citrinellus ENSACIG00000001462
cynoglossus_semilaevis ENSCSEG00000015865
mola_mola ENSMMOG00000009784
labrus_bergylta ENSLBEG00000025658
xiphophorus_couchianus ENSXCOG00000013160
xiphophorus_maculatus ENSXMAG00000025178
gambusia_affinis ENSGAFG00000018690
poecilia_reticulata ENSPREG00000006617
gambusia_affinis ENSGAFG00000001477
fundulus_heteroclitus ENSFHEG00000012387
cyprinodon_variegatus ENSCVAG00000001323
oryzias_latipes ENSORLG00000000415
oryzias_latipes ENSORLG00015010518
oryzias_latipes ENSORLG00020021589
oryzias_melastigma ENSOMEG00000014387
oryzias_melastigma ENSOMEG00000019807
amphiprion_percula ENSAPEG00000021666
amphiprion_ocellaris ENSAOCG00000021677
acanthochromis_polyacanthus ENSAPOG00000020747
stegastes_partitus ENSSPAG00000007141
anabas_testudineus ENSATEG00000002818
seriola_lalandi ENSSLDG00000008348
seriola_dumerili ENSSDUG00000014317
scophthalmus_maximus ENSSMAG00000004992
monopterus_albus ENSMALG00000005419
mastacembelus_armatus ENSMAMG00000019848
gasterosteus_aculeatus ENSGACG00000013482
hippocampus_comes ENSHCOG00000004943
periophthalmus_magnuspinnatus ENSPMGG00000020465
gadus_morhua ENSGMOG00000002778
tetraodon_nigroviridis ENSTNIG00000006998
gambusia_affinis ENSGAFG00000020639
gasterosteus_aculeatus ENSGACG00000020172
oryzias_latipes ENSORLG00000000378
oryzias_latipes ENSORLG00020004496
oryzias_latipes ENSORLG00015009608
oryzias_melastigma ENSOMEG00000015582
kryptolebias_marmoratus ENSKMAG00000017596
takifugu_rubripes ENSTRUG00000006928
tetraodon_nigroviridis ENSTNIG00000014241
anabas_testudineus ENSATEG00000017617
mastacembelus_armatus ENSMAMG00000021264
xiphophorus_maculatus ENSXMAG00000017891
xiphophorus_couchianus ENSXCOG00000012387
gambusia_affinis ENSGAFG00000016364
poecilia_mexicana ENSPMEG00000016323
poecilia_formosa ENSPFOG00000018044
poecilia_latipinna ENSPLAG00000015280
poecilia_reticulata ENSPREG00000011227
fundulus_heteroclitus ENSFHEG00000004692
cyprinodon_variegatus ENSCVAG00000000172
cynoglossus_semilaevis ENSCSEG00000017752
seriola_lalandi ENSSLDG00000006620
seriola_dumerili ENSSDUG00000020393
monopterus_albus ENSMALG00000004991
amphiprion_ocellaris ENSAOCG00000012257
amphiprion_percula ENSAPEG00000012433
acanthochromis_polyacanthus ENSAPOG00000002230
stegastes_partitus ENSSPAG00000001095
astatotilapia_calliptera ENSACLG00000003314
maylandia_zebra ENSMZEG00005023369
haplochromis_burtoni ENSHBUG00000005938
pundamilia_nyererei ENSPNYG00000015585
neolamprologus_brichardi ENSNBRG00000007979
oreochromis_niloticus ENSONIG00000015819
amphilophus_citrinellus ENSACIG00000017888
labrus_bergylta ENSLBEG00000028537
hippocampus_comes ENSHCOG00000008406
scophthalmus_maximus ENSSMAG00000006534
mola_mola ENSMMOG00000006059
periophthalmus_magnuspinnatus ENSPMGG00000023009
gadus_morhua ENSGMOG00000011226
esox_lucius ENSELUG00000017222
pygocentrus_nattereri ENSPNAG00000005853
astyanax_mexicanus ENSAMXG00000006640
ictalurus_punctatus ENSIPUG00000018702
danio_rerio ENSDARG00000004232
bison_bison ENSBBBG00000017214
ovis_aries ENSOARG00000005108
sorex_araneus ENSSARG00000007078
ornithorhynchus_anatinus ENSOANG00000031318
gambusia_affinis ENSGAFG00000018202
xiphophorus_couchianus ENSXCOG00000012110
gadus_morhua ENSGMOG00000005389
