pan_paniscus ENSPPAG00000033432
pan_troglodytes ENSPTRG00000050935
gorilla_gorilla ENSGGOG00000039184
theropithecus_gelada ENSTGEG00000028473
piliocolobus_tephrosceles ENSPTEG00000034801
castor_canadensis ENSCCNG00000006705
spermophilus_dauricus ENSSDAG00000012711
rhinopithecus_bieti ENSRBIG00000042285
theropithecus_gelada ENSTGEG00000008431
nomascus_leucogenys ENSNLEG00000033397
gorilla_gorilla ENSGGOG00000040182
cebus_capucinus ENSCCAG00000030897
vulpes_vulpes ENSVVUG00000027902
ursus_maritimus ENSUMAG00000021830
panthera_pardus ENSPPRG00000024026
