calidris_pygmaea ENSCPGG00000008453
calidris_pugnax ENSCPUG00000012421
melopsittacus_undulatus ENSMUNG00000010313
taeniopygia_guttata ENSTGUG00000004103
taeniopygia_guttata ENSTGUG00000018162
lonchura_striata_domestica ENSLSDG00000017370
junco_hyemalis ENSJHYG00000009928
zonotrichia_albicollis ENSZALG00000015349
serinus_canaria ENSSCAG00000016417
ficedula_albicollis ENSFALG00000013212
cyanistes_caeruleus ENSCCEG00000019192
parus_major ENSPMJG00000014112
lepidothrix_coronata ENSLCOG00000005002
manacus_vitellinus ENSMVIG00005004306
anser_brachyrhynchus ENSABRG00000021712
anas_platyrhynchos_platyrhynchos ENSAPLG00000011576
gallus_gallus ENSGALG00000004794
gallus_gallus ENSGALG00000052553
meleagris_gallopavo ENSMGAG00000005204
coturnix_japonica ENSCJPG00005006727
numida_meleagris ENSNMEG00000015800
apteryx_haastii ENSAHAG00000014768
apteryx_owenii ENSAOWG00000017706
apteryx_rowi ENSARWG00000007460
dromaius_novaehollandiae ENSDNVG00000015194
nothoprocta_perdicaria ENSNPEG00000014774
crocodylus_porosus ENSCPRG00005006718
gopherus_agassizii ENSGAGG00000014995
chelonoidis_abingdonii ENSCABG00000022911
chrysemys_picta_bellii ENSCPBG00000025940
pelodiscus_sinensis ENSPSIG00000013591
pogona_vitticeps ENSPVIG00000023327
anolis_carolinensis ENSACAG00000017782
notechis_scutatus ENSNSUG00000015127
salvator_merianae ENSSMRG00000009037
sphenodon_punctatus ENSSPUG00000001352
notamacropus_eugenii ENSMEUG00000004728
phascolarctos_cinereus ENSPCIG00000015324
sarcophilus_harrisii ENSSHAG00000007934
monodelphis_domestica ENSMODG00000012207
loxodonta_africana ENSLAFG00000015625
procavia_capensis ENSPCAG00000010582
echinops_telfairi ENSETEG00000014538
bos_mutus ENSBMUG00000016549
bos_taurus ENSBTAG00000001163
bison_bison_bison ENSBBBG00000021899
ovis_aries ENSOARG00000005812
capra_hircus ENSCHIG00000000171
tursiops_truncatus ENSTTRG00000006611
sus_scrofa ENSSSCG00000031713
myotis_lucifugus ENSMLUG00000006600
ursus_maritimus ENSUMAG00000007882
ursus_americanus ENSUAMG00000003813
ailuropoda_melanoleuca ENSAMEG00000017881
neovison_vison ENSNVIG00000011058
mustela_putorius_furo ENSMPUG00000004359
canis_lupus_familiaris ENSCAFG00000014002
canis_lupus_dingo ENSCAFG00020025914
vulpes_vulpes ENSVVUG00000021605
panthera_tigris_altaica ENSPTIG00000016189
panthera_pardus ENSPPRG00000000078
felis_catus ENSFCAG00000001225
equus_asinus_asinus ENSEASG00005016040
equus_caballus ENSECAG00000019223
pteropus_vampyrus ENSPVAG00000000092
vicugna_pacos ENSVPAG00000002627
peromyscus_maniculatus_bairdii ENSPEMG00000021195
heterocephalus_glaber_female ENSHGLG00000016710
heterocephalus_glaber_male ENSHGLG00100013592
fukomys_damarensis ENSFDAG00000017331
chinchilla_lanigera ENSCLAG00000014003
octodon_degus ENSODEG00000013645
cavia_aperea ENSCAPG00000006907
cavia_porcellus ENSCPOG00000032624
ictidomys_tridecemlineatus ENSSTOG00000012745
urocitellus_parryii ENSUPAG00010004534
spermophilus_dauricus ENSSDAG00000013791
marmota_marmota_marmota ENSMMMG00000007272
dipodomys_ordii ENSDORG00000011220
