phascolarctos_cinereus ENSPCIG00000006140
notamacropus_eugenii ENSMEUG00000003785
sarcophilus_harrisii ENSSHAG00000007496
monodelphis_domestica ENSMODG00000018199
cricetulus_griseus_crigri-picr ENSCGRG00015016469
cricetulus_griseus_crigri ENSCGRG00000008295
cricetulus_griseus_chok1gshd ENSCGRG00001004843
mesocricetus_auratus ENSMAUG00000019460
microtus_ochrogaster ENSMOCG00000010251
mus_spicilegus ENSMSIG00000018801
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021643
mus_musculus ENSMUSG00000075122
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020744
mus_pahari MGP_PahariEiJ_G0016444
rattus_norvegicus ENSRNOG00000001527
meriones_unguiculatus ENSMUGG00000005091
peromyscus_maniculatus_bairdii ENSPEMG00000008187
castor_canadensis ENSCCNG00000009167
spermophilus_dauricus ENSSDAG00000010238
urocitellus_parryii ENSUPAG00010019943
marmota_marmota_marmota ENSMMMG00000010352
heterocephalus_glaber_female ENSHGLG00000011229
heterocephalus_glaber_male ENSHGLG00100003164
chinchilla_lanigera ENSCLAG00000011564
oryctolagus_cuniculus ENSOCUG00000009504
ochotona_princeps ENSOPRG00000007626
pan_paniscus ENSPPAG00000039364
pan_troglodytes ENSPTRG00000015256
gorilla_gorilla ENSGGOG00000027712
homo_sapiens ENSG00000121594
pongo_abelii ENSPPYG00000013514
nomascus_leucogenys ENSNLEG00000004954
rhinopithecus_roxellana ENSRROG00000006131
rhinopithecus_bieti ENSRBIG00000028466
piliocolobus_tephrosceles ENSPTEG00000021141
colobus_angolensis_palliatus ENSCANG00000028970
macaca_fascicularis ENSMFAG00000032987
macaca_mulatta ENSMMUG00000016367
macaca_nemestrina ENSMNEG00000028713
mandrillus_leucophaeus ENSMLEG00000030989
cercocebus_atys ENSCATG00000032954
theropithecus_gelada ENSTGEG00000004552
papio_anubis ENSPANG00000016254
chlorocebus_sabaeus ENSCSAG00000007042
saimiri_boliviensis_boliviensis ENSSBOG00000022500
callithrix_jacchus ENSCJAG00000008972
cebus_capucinus ENSCCAG00000022584
aotus_nancymaae ENSANAG00000034828
carlito_syrichta ENSTSYG00000006178
prolemur_simus ENSPSMG00000018509
microcebus_murinus ENSMICG00000049031
propithecus_coquereli ENSPCOG00000010751
vicugna_pacos ENSVPAG00000003764
sus_scrofa ENSSSCG00000011899
capra_hircus ENSCHIG00000009590
ovis_aries ENSOARG00000019762
bos_mutus ENSBMUG00000000424
bos_taurus ENSBTAG00000018059
bison_bison_bison ENSBBBG00000015807
tursiops_truncatus ENSTTRG00000014392
ursus_maritimus ENSUMAG00000025272
ursus_americanus ENSUAMG00000009823
ailuropoda_melanoleuca ENSAMEG00000007201
neovison_vison ENSNVIG00000011487
mustela_putorius_furo ENSMPUG00000008424
canis_lupus_familiaris ENSCAFG00000010997
canis_lupus_dingo ENSCAFG00020006622
vulpes_vulpes ENSVVUG00000022239
panthera_tigris_altaica ENSPTIG00000019881
panthera_pardus ENSPPRG00000010700
felis_catus ENSFCAG00000009585
pteropus_vampyrus ENSPVAG00000000878
myotis_lucifugus ENSMLUG00000022184
erinaceus_europaeus ENSEEUG00000010187
equus_caballus ENSECAG00000002211
equus_asinus_asinus ENSEASG00005012487
dasypus_novemcinctus ENSDNOG00000034097
loxodonta_africana ENSLAFG00000029338
echinops_telfairi ENSETEG00000020277
gopherus_agassizii ENSGAGG00000009023
chelonoidis_abingdonii ENSCABG00000006251
chrysemys_picta_bellii ENSCPBG00000006194
