chelonoidis_abingdonii ENSCABG00000012728
chrysemys_picta_bellii ENSCPBG00000017645
pelodiscus_sinensis ENSPSIG00000003889
apteryx_haastii ENSAHAG00000009024
apteryx_owenii ENSAOWG00000005753
apteryx_rowi ENSARWG00000004392
nothoprocta_perdicaria ENSNPEG00000008089
serinus_canaria ENSSCAG00000011048
junco_hyemalis ENSJHYG00000013835
parus_major ENSPMJG00000009611
lepidothrix_coronata ENSLCOG00000016300
manacus_vitellinus ENSMVIG00005017452
calidris_pygmaea ENSCPGG00000007010
anser_brachyrhynchus ENSABRG00000010824
numida_meleagris ENSNMEG00000022029
crocodylus_porosus ENSCPRG00005005974
notechis_scutatus ENSNSUG00000007973
equus_caballus ENSECAG00000037225
otolemur_garnettii ENSOGAG00000029912
scleropages_formosus ENSSFOG00015017385
