notamacropus_eugenii ENSMEUG00000013349
phascolarctos_cinereus ENSPCIG00000006505
sarcophilus_harrisii ENSSHAG00000013070
monodelphis_domestica ENSMODG00000019534
ornithorhynchus_anatinus ENSOANG00000000369
erinaceus_europaeus ENSEEUG00000009710
sorex_araneus ENSSARG00000011350
loxodonta_africana ENSLAFG00000010600
procavia_capensis ENSPCAG00000008309
echinops_telfairi ENSETEG00000008906
dasypus_novemcinctus ENSDNOG00000040528
castor_canadensis ENSCCNG00000011550
dipodomys_ordii ENSDORG00000008622
mus_spicilegus ENSMSIG00000017851
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030991
mus_musculus ENSMUSG00000039062
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029889
mus_pahari MGP_PahariEiJ_G0013111
rattus_norvegicus ENSRNOG00000014610
meriones_unguiculatus ENSMUGG00000016540
peromyscus_maniculatus_bairdii ENSPEMG00000016532
microtus_ochrogaster ENSMOCG00000000396
cricetulus_griseus_chok1gshd ENSCGRG00001016244
cricetulus_griseus_crigri-picr ENSCGRG00015001665
cricetulus_griseus_crigri ENSCGRG00000005825
mesocricetus_auratus ENSMAUG00000010717
nannospalax_galili ENSNGAG00000000400
jaculus_jaculus ENSJJAG00000022111
cavia_porcellus ENSCPOG00000002499
cavia_aperea ENSCAPG00000006258
chinchilla_lanigera ENSCLAG00000015432
octodon_degus ENSODEG00000016223
heterocephalus_glaber_female ENSHGLG00000009602
heterocephalus_glaber_male ENSHGLG00100013465
fukomys_damarensis ENSFDAG00000021407
ictidomys_tridecemlineatus ENSSTOG00000005119
urocitellus_parryii ENSUPAG00010015791
spermophilus_dauricus ENSSDAG00000002462
marmota_marmota_marmota ENSMMMG00000019853
oryctolagus_cuniculus ENSOCUG00000017659
ochotona_princeps ENSOPRG00000015559
gorilla_gorilla ENSGGOG00000005686
homo_sapiens ENSG00000166825
pan_troglodytes ENSPTRG00000046833
pan_troglodytes ENSPTRG00000007441
pan_paniscus ENSPPAG00000009804
pongo_abelii ENSPPYG00000006772
nomascus_leucogenys ENSNLEG00000011767
macaca_mulatta ENSMMUG00000014983
macaca_fascicularis ENSMFAG00000031450
theropithecus_gelada ENSTGEG00000007000
mandrillus_leucophaeus ENSMLEG00000031827
papio_anubis ENSPANG00000021058
macaca_nemestrina ENSMNEG00000042997
cercocebus_atys ENSCATG00000039333
chlorocebus_sabaeus ENSCSAG00000017127
colobus_angolensis_palliatus ENSCANG00000008673
piliocolobus_tephrosceles ENSPTEG00000036430
rhinopithecus_bieti ENSRBIG00000019904
rhinopithecus_roxellana ENSRROG00000033722
cebus_capucinus ENSCCAG00000030317
saimiri_boliviensis_boliviensis ENSSBOG00000024297
callithrix_jacchus ENSCJAG00000007096
aotus_nancymaae ENSANAG00000037062
carlito_syrichta ENSTSYG00000035014
propithecus_coquereli ENSPCOG00000014730
prolemur_simus ENSPSMG00000010792
microcebus_murinus ENSMICG00000005589
otolemur_garnettii ENSOGAG00000032572
pteropus_vampyrus ENSPVAG00000010572
myotis_lucifugus ENSMLUG00000030629
equus_caballus ENSECAG00000036248
equus_caballus ENSECAG00000037098
equus_asinus_asinus ENSEASG00005015128
tursiops_truncatus ENSTTRG00000015546
sus_scrofa ENSSSCG00000001849
bos_taurus ENSBTAG00000016881
bos_mutus ENSBMUG00000007105
bison_bison_bison ENSBBBG00000024511
capra_hircus ENSCHIG00000010000
ovis_aries ENSOARG00000011841
ursus_americanus ENSUAMG00000006002
ursus_maritimus ENSUMAG00000007118
ailuropoda_melanoleuca ENSAMEG00000002535
neovison_vison ENSNVIG00000017322
mustela_putorius_furo ENSMPUG00000015751
canis_lupus_familiaris ENSCAFG00000012013
canis_lupus_dingo ENSCAFG00020016494
vulpes_vulpes ENSVVUG00000006820
panthera_tigris_altaica ENSPTIG00000008472
panthera_pardus ENSPPRG00000024242
felis_catus ENSFCAG00000008974
pogona_vitticeps ENSPVIG00000010020
anolis_carolinensis ENSACAG00000000512
salvator_merianae ENSSMRG00000021533
notechis_scutatus ENSNSUG00000020268
sphenodon_punctatus ENSSPUG00000018033
anser_brachyrhynchus ENSABRG00000005895
anas_platyrhynchos_platyrhynchos ENSAPLG00000005574
meleagris_gallopavo ENSMGAG00000016660
meleagris_gallopavo ENSMGAG00000010489
coturnix_japonica ENSCJPG00005021131
gallus_gallus ENSGALG00000027501
numida_meleagris ENSNMEG00000009850
lonchura_striata_domestica ENSLSDG00000009951
taeniopygia_guttata ENSTGUG00000014295
serinus_canaria ENSSCAG00000014187
zonotrichia_albicollis ENSZALG00000009272
cyanistes_caeruleus ENSCCEG00000006872
parus_major ENSPMJG00000011645
ficedula_albicollis ENSFALG00000011026
lepidothrix_coronata ENSLCOG00000006078
manacus_vitellinus ENSMVIG00005007136
calidris_pygmaea ENSCPGG00000008526
calidris_pugnax ENSCPUG00000009427
apteryx_owenii ENSAOWG00000007975
apteryx_rowi ENSARWG00000013867
apteryx_haastii ENSAHAG00000001737
dromaius_novaehollandiae ENSDNVG00000006595
nothoprocta_perdicaria ENSNPEG00000009418
gopherus_agassizii ENSGAGG00000011694
chelonoidis_abingdonii ENSCABG00000010155
chelonoidis_abingdonii ENSCABG00000016575
chrysemys_picta_bellii ENSCPBG00000024929
xenopus_tropicalis ENSXETG00000012973
latimeria_chalumnae ENSLACG00000018316
gadus_morhua ENSGMOG00000014175
gadus_morhua ENSGMOG00000017357
mastacembelus_armatus ENSMAMG00000011489
monopterus_albus ENSMALG00000003775
anabas_testudineus ENSATEG00000005107
gasterosteus_aculeatus ENSGACG00000014140
labrus_bergylta ENSLBEG00000008347
mola_mola ENSMMOG00000001284
seriola_dumerili ENSSDUG00000002571
seriola_lalandi_dorsalis ENSSLDG00000005812
scophthalmus_maximus ENSSMAG00000017660
hippocampus_comes ENSHCOG00000014391
maylandia_zebra ENSMZEG00005022890
astatotilapia_calliptera ENSACLG00000017196
pundamilia_nyererei ENSPNYG00000017288
haplochromis_burtoni ENSHBUG00000015285
neolamprologus_brichardi ENSNBRG00000009985
oreochromis_niloticus ENSONIG00000004164
periophthalmus_magnuspinnatus ENSPMGG00000022035
fundulus_heteroclitus ENSFHEG00000018249
cyprinodon_variegatus ENSCVAG00000011320
poecilia_formosa ENSPFOG00000014311
poecilia_latipinna ENSPLAG00000022134
poecilia_mexicana ENSPMEG00000023304
poecilia_reticulata ENSPREG00000020040
xiphophorus_maculatus ENSXMAG00000006489
xiphophorus_couchianus ENSXCOG00000013661
gambusia_affinis ENSGAFG00000015354
kryptolebias_marmoratus ENSKMAG00000021639
oryzias_latipes ENSORLG00000014593
oryzias_latipes ENSORLG00020014580
oryzias_latipes_asm223469v1 ENSORLG00015004831
oryzias_melastigma ENSOMEG00000017648
acanthochromis_polyacanthus ENSAPOG00000016445
acanthochromis_polyacanthus ENSAPOG00000006224
amphiprion_ocellaris ENSAOCG00000014821
amphiprion_percula ENSAPEG00000003374
amphiprion_percula ENSAPEG00000004500
amphiprion_percula ENSAPEG00000003824
amphiprion_ocellaris ENSAOCG00000001023
stegastes_partitus ENSSPAG00000007914
cynoglossus_semilaevis ENSCSEG00000000623
takifugu_rubripes ENSTRUG00000006327
tetraodon_nigroviridis ENSTNIG00000007178
esox_lucius ENSELUG00000010173
pygocentrus_nattereri ENSPNAG00000016377
astyanax_mexicanus ENSAMXG00000020798
ictalurus_punctatus ENSIPUG00000007513
