chrysemys_picta_bellii ENSCPBG00000006869
gopherus_agassizii ENSGAGG00000007078
chelonoidis_abingdonii ENSCABG00000003153
notechis_scutatus ENSNSUG00000016740
pogona_vitticeps ENSPVIG00000002212
salvator_merianae ENSSMRG00000005123
apteryx_rowi ENSARWG00000005655
apteryx_owenii ENSAOWG00000007823
dromaius_novaehollandiae ENSDNVG00000017860
nothoprocta_perdicaria ENSNPEG00000015637
junco_hyemalis ENSJHYG00000014894
lepidothrix_coronata ENSLCOG00000005466
lonchura_striata_domestica ENSLSDG00000003916
calidris_pygmaea ENSCPGG00000015650
gallus_gallus ENSGALG00000036497
numida_meleagris ENSNMEG00000001812
anser_brachyrhynchus ENSABRG00000013280
numida_meleagris ENSNMEG00000014280
calidris_pugnax ENSCPUG00000005284
ficedula_albicollis ENSFALG00000013518
crocodylus_porosus ENSCPRG00005003620
anolis_carolinensis ENSACAG00000003013
monodelphis_domestica ENSMODG00000011338
notamacropus_eugenii ENSMEUG00000016448
phascolarctos_cinereus ENSPCIG00000008319
sarcophilus_harrisii ENSSHAG00000011043
canis_lupus_familiaris ENSCAFG00000024883
canis_lupus_dingo ENSCAFG00020010232
equus_asinus_asinus ENSEASG00005009231
propithecus_coquereli ENSPCOG00000002391
prolemur_simus ENSPSMG00000010094
otolemur_garnettii ENSOGAG00000033507
panthera_pardus ENSPPRG00000016365
felis_catus ENSFCAG00000045015
ursus_americanus ENSUAMG00000007858
panthera_tigris_altaica ENSPTIG00000013507
bos_taurus ENSBTAG00000051245
capra_hircus ENSCHIG00000013419
sus_scrofa ENSSSCG00000001081
equus_caballus ENSECAG00000039203
homo_sapiens ENSG00000124766
pan_troglodytes ENSPTRG00000029832
gorilla_gorilla ENSGGOG00000012319
nomascus_leucogenys ENSNLEG00000001795
piliocolobus_tephrosceles ENSPTEG00000013985
rhinopithecus_bieti ENSRBIG00000009458
cercocebus_atys ENSCATG00000014294
papio_anubis ENSPANG00000018431
chlorocebus_sabaeus ENSCSAG00000019105
macaca_nemestrina ENSMNEG00000020175
macaca_mulatta ENSMMUG00000014454
macaca_fascicularis ENSMFAG00000031372
theropithecus_gelada ENSTGEG00000019381
callithrix_jacchus ENSCJAG00000047251
cebus_capucinus ENSCCAG00000032094
vulpes_vulpes ENSVVUG00000002798
urocitellus_parryii ENSUPAG00010013463
ailuropoda_melanoleuca ENSAMEG00000011155
erinaceus_europaeus ENSEEUG00000003666
castor_canadensis ENSCCNG00000028585
dipodomys_ordii ENSDORG00000024990
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019255
mus_musculus ENSMUSG00000076431
mus_spicilegus ENSMSIG00000003950
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018386
mus_pahari MGP_PahariEiJ_G0019451
meriones_unguiculatus ENSMUGG00000020289
cricetulus_griseus_chok1gshd ENSCGRG00001004088
cricetulus_griseus_crigri-picr ENSCGRG00015004654
mesocricetus_auratus ENSMAUG00000001434
microtus_ochrogaster ENSMOCG00000004505
peromyscus_maniculatus_bairdii ENSPEMG00000013688
nannospalax_galili ENSNGAG00000017122
jaculus_jaculus ENSJJAG00000010019
cavia_porcellus ENSCPOG00000019926
octodon_degus ENSODEG00000014118
heterocephalus_glaber_female ENSHGLG00000004467
heterocephalus_glaber_male ENSHGLG00100005313
oryctolagus_cuniculus ENSOCUG00000011839
mustela_putorius_furo ENSMPUG00000004933
ovis_aries ENSOARG00000009518
pongo_abelii ENSPPYG00000016272
pan_paniscus ENSPPAG00000041289
loxodonta_africana ENSLAFG00000018401
choloepus_hoffmanni ENSCHOG00000002300
paramormyrops_kingsleyae ENSPKIG00000024271
scleropages_formosus ENSSFOG00015001299
danio_rerio ENSDARG00000098834
pygocentrus_nattereri ENSPNAG00000029643
astyanax_mexicanus ENSAMXG00000025426
ictalurus_punctatus ENSIPUG00000014668
danio_rerio ENSDARG00000004588
danio_rerio ENSDARG00000096389
hippocampus_comes ENSHCOG00000020630
periophthalmus_magnuspinnatus ENSPMGG00000002667
poecilia_mexicana ENSPMEG00000020135
poecilia_latipinna ENSPLAG00000018313
poecilia_formosa ENSPFOG00000005249
poecilia_reticulata ENSPREG00000017276
xiphophorus_couchianus ENSXCOG00000002923
xiphophorus_maculatus ENSXMAG00000019759
fundulus_heteroclitus ENSFHEG00000018511
kryptolebias_marmoratus ENSKMAG00000001074
oryzias_latipes ENSORLG00020020089
oryzias_latipes ENSORLG00000029633
oryzias_latipes_asm223469v1 ENSORLG00015008180
maylandia_zebra ENSMZEG00005000317
pundamilia_nyererei ENSPNYG00000010415
haplochromis_burtoni ENSHBUG00000022367
astatotilapia_calliptera ENSACLG00000014029
neolamprologus_brichardi ENSNBRG00000001189
oreochromis_niloticus ENSONIG00000020780
monopterus_albus ENSMALG00000001785
mastacembelus_armatus ENSMAMG00000004657
anabas_testudineus ENSATEG00000007230
tetraodon_nigroviridis ENSTNIG00000009265
takifugu_rubripes ENSTRUG00000011266
mola_mola ENSMMOG00000021199
seriola_dumerili ENSSDUG00000001852
amphiprion_percula ENSAPEG00000002991
amphiprion_ocellaris ENSAOCG00000024376
acanthochromis_polyacanthus ENSAPOG00000021431
oryzias_melastigma ENSOMEG00000013301
labrus_bergylta ENSLBEG00000023674
cynoglossus_semilaevis ENSCSEG00000011777
esox_lucius ENSELUG00000018340
pygocentrus_nattereri ENSPNAG00000002228
astyanax_mexicanus ENSAMXG00000025163
scleropages_formosus ENSSFOG00015003982
cynoglossus_semilaevis ENSCSEG00000004025
periophthalmus_magnuspinnatus ENSPMGG00000007917
scophthalmus_maximus ENSSMAG00000003637
oryzias_latipes_asm223469v1 ENSORLG00015006693
oryzias_latipes ENSORLG00020022650
