latimeria_chalumnae ENSLACG00000008367
xenopus_tropicalis ENSXETG00000033017
lepisosteus_oculatus ENSLOCG00000000171
lepisosteus_oculatus ENSLOCG00000000501
fundulus_heteroclitus ENSFHEG00000021969
fundulus_heteroclitus ENSFHEG00000002487
poecilia_mexicana ENSPMEG00000022765
poecilia_latipinna ENSPLAG00000010093
poecilia_formosa ENSPFOG00000010758
poecilia_reticulata ENSPREG00000021204
kryptolebias_marmoratus ENSKMAG00000016903
fundulus_heteroclitus ENSFHEG00000011074
fundulus_heteroclitus ENSFHEG00000008149
cyprinodon_variegatus ENSCVAG00000018327
xiphophorus_maculatus ENSXMAG00000022709
xiphophorus_maculatus ENSXMAG00000023457
poecilia_mexicana ENSPMEG00000014712
poecilia_latipinna ENSPLAG00000000406
poecilia_mexicana ENSPMEG00000015576
poecilia_latipinna ENSPLAG00000005002
poecilia_reticulata ENSPREG00000003786
xiphophorus_maculatus ENSXMAG00000022115
kryptolebias_marmoratus ENSKMAG00000016981
seriola_lalandi_dorsalis ENSSLDG00000002593
pundamilia_nyererei ENSPNYG00000009299
anabas_testudineus ENSATEG00000007597
anabas_testudineus ENSATEG00000009097
mastacembelus_armatus ENSMAMG00000015216
mastacembelus_armatus ENSMAMG00000015097
mastacembelus_armatus ENSMAMG00000015247
seriola_lalandi_dorsalis ENSSLDG00000021625
seriola_dumerili ENSSDUG00000004257
scophthalmus_maximus ENSSMAG00000004663
periophthalmus_magnuspinnatus ENSPMGG00000000605
amphiprion_ocellaris ENSAOCG00000015171
amphiprion_percula ENSAPEG00000005793
stegastes_partitus ENSSPAG00000003320
neolamprologus_brichardi ENSNBRG00000022932
maylandia_zebra ENSMZEG00005020281
haplochromis_burtoni ENSHBUG00000021307
astatotilapia_calliptera ENSACLG00000023474
haplochromis_burtoni ENSHBUG00000012995
maylandia_zebra ENSMZEG00005020274
astatotilapia_calliptera ENSACLG00000023481
neolamprologus_brichardi ENSNBRG00000016760
neolamprologus_brichardi ENSNBRG00000016799
oreochromis_niloticus ENSONIG00000012363
amphilophus_citrinellus ENSACIG00000022228
amphilophus_citrinellus ENSACIG00000010557
amphilophus_citrinellus ENSACIG00000009923
gadus_morhua ENSGMOG00000010450
gadus_morhua ENSGMOG00000017476
acanthochromis_polyacanthus ENSAPOG00000015784
acanthochromis_polyacanthus ENSAPOG00000015792
oreochromis_niloticus ENSONIG00000021042
mastacembelus_armatus ENSMAMG00000015227
paramormyrops_kingsleyae ENSPKIG00000011996
paramormyrops_kingsleyae ENSPKIG00000009271
paramormyrops_kingsleyae ENSPKIG00000020523
