apteryx_haastii ENSAHAG00000015054
apteryx_owenii ENSAOWG00000013996
apteryx_rowi ENSARWG00000017111
dromaius_novaehollandiae ENSDNVG00000005175
nothoprocta_perdicaria ENSNPEG00000015479
calidris_pygmaea ENSCPGG00000007406
calidris_pugnax ENSCPUG00000006684
melopsittacus_undulatus ENSMUNG00000016670
lepidothrix_coronata ENSLCOG00000004407
manacus_vitellinus ENSMVIG00005016326
anser_brachyrhynchus ENSABRG00000010952
anas_platyrhynchos_platyrhynchos ENSAPLG00000002945
gallus_gallus ENSGALG00000026677
coturnix_japonica ENSCJPG00005014429
numida_meleagris ENSNMEG00000017797
cyanistes_caeruleus ENSCCEG00000002488
cyanistes_caeruleus ENSCCEG00000002484
parus_major ENSPMJG00000011590
ficedula_albicollis ENSFALG00000004357
serinus_canaria ENSSCAG00000001594
serinus_canaria ENSSCAG00000004508
junco_hyemalis ENSJHYG00000003908
taeniopygia_guttata ENSTGUG00000009127
lonchura_striata_domestica ENSLSDG00000009156
zonotrichia_albicollis ENSZALG00000008698
meleagris_gallopavo ENSMGAG00000014854
taeniopygia_guttata ENSTGUG00000009098
gallus_gallus ENSGALG00000054981
numida_meleagris ENSNMEG00000017795
anser_brachyrhynchus ENSABRG00000010962
anas_platyrhynchos_platyrhynchos ENSAPLG00000021900
calidris_pygmaea ENSCPGG00000007426
calidris_pugnax ENSCPUG00000006683
dromaius_novaehollandiae ENSDNVG00000005162
nothoprocta_perdicaria ENSNPEG00000015480
crocodylus_porosus ENSCPRG00005016344
gopherus_agassizii ENSGAGG00000008236
chelonoidis_abingdonii ENSCABG00000013913
chelonoidis_abingdonii ENSCABG00000013909
gopherus_agassizii ENSGAGG00000008234
chrysemys_picta_bellii ENSCPBG00000019558
pelodiscus_sinensis ENSPSIG00000015394
pogona_vitticeps ENSPVIG00000022026
anolis_carolinensis ENSACAG00000006917
notechis_scutatus ENSNSUG00000011315
notechis_scutatus ENSNSUG00000011314
notechis_scutatus ENSNSUG00000011294
notechis_scutatus ENSNSUG00000011288
salvator_merianae ENSSMRG00000001190
sphenodon_punctatus ENSSPUG00000002422
choloepus_hoffmanni ENSCHOG00000011780
dasypus_novemcinctus ENSDNOG00000001808
equus_caballus ENSECAG00000015294
equus_asinus_asinus ENSEASG00005021915
procavia_capensis ENSPCAG00000004902
echinops_telfairi ENSETEG00000009952
loxodonta_africana ENSLAFG00000031458
ursus_americanus ENSUAMG00000010411
ursus_maritimus ENSUMAG00000021272
ailuropoda_melanoleuca ENSAMEG00000010248
neovison_vison ENSNVIG00000000297
mustela_putorius_furo ENSMPUG00000010244
canis_lupus_dingo ENSCAFG00020019535
canis_lupus_familiaris ENSCAFG00000006258
vulpes_vulpes ENSVVUG00000019750
panthera_tigris_altaica ENSPTIG00000018260
panthera_pardus ENSPPRG00000003960
felis_catus ENSFCAG00000014244
capra_hircus ENSCHIG00000000133
ovis_aries ENSOARG00000007822
bos_taurus ENSBTAG00000016385
bos_mutus ENSBMUG00000013057
bison_bison_bison ENSBBBG00000019957
tursiops_truncatus ENSTTRG00000011083
sus_scrofa ENSSSCG00000009558
myotis_lucifugus ENSMLUG00000025865
myotis_lucifugus ENSMLUG00000027524
myotis_lucifugus ENSMLUG00000014036
pteropus_vampyrus ENSPVAG00000009195
cricetulus_griseus_chok1gshd ENSCGRG00001003768
cricetulus_griseus_crigri ENSCGRG00000007546
cricetulus_griseus_crigri-picr ENSCGRG00015022373
microtus_ochrogaster ENSMOCG00000007866
peromyscus_maniculatus_bairdii ENSPEMG00000004452
mus_musculus ENSMUSG00000031444
mus_spicilegus ENSMSIG00000006622
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031940
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030831
mus_pahari MGP_PahariEiJ_G0021293
rattus_norvegicus ENSRNOG00000033444
meriones_unguiculatus ENSMUGG00000014680
nannospalax_galili ENSNGAG00000023812
jaculus_jaculus ENSJJAG00000024431
chinchilla_lanigera ENSCLAG00000004028
octodon_degus ENSODEG00000008696
cavia_porcellus ENSCPOG00000005297
cavia_aperea ENSCAPG00000009735
heterocephalus_glaber_female ENSHGLG00000003739
heterocephalus_glaber_male ENSHGLG00100013265
fukomys_damarensis ENSFDAG00000013917
dipodomys_ordii ENSDORG00000009916
urocitellus_parryii ENSUPAG00010011613
ictidomys_tridecemlineatus ENSSTOG00000020166
spermophilus_dauricus ENSSDAG00000017333
marmota_marmota_marmota ENSMMMG00000019639
castor_canadensis ENSCCNG00000019012
oryctolagus_cuniculus ENSOCUG00000022738
ochotona_princeps ENSOPRG00000016003
homo_sapiens ENSG00000126218
gorilla_gorilla ENSGGOG00000014085
pan_troglodytes ENSPTRG00000006050
