pogona_vitticeps ENSPVIG00000014035
anolis_carolinensis ENSACAG00000017898
notechis_scutatus ENSNSUG00000002519
salvator_merianae ENSSMRG00000023677
sphenodon_punctatus ENSSPUG00000013013
calidris_pygmaea ENSCPGG00000006722
calidris_pugnax ENSCPUG00000009077
manacus_vitellinus ENSMVIG00005017179
lepidothrix_coronata ENSLCOG00000006731
lonchura_striata_domestica ENSLSDG00000003205
taeniopygia_guttata ENSTGUG00000011057
zonotrichia_albicollis ENSZALG00000005659
junco_hyemalis ENSJHYG00000004361
serinus_canaria ENSSCAG00000009818
ficedula_albicollis ENSFALG00000008650
parus_major ENSPMJG00000004940
cyanistes_caeruleus ENSCCEG00000005780
melopsittacus_undulatus ENSMUNG00000007584
anser_brachyrhynchus ENSABRG00000010919
anas_platyrhynchos_platyrhynchos ENSAPLG00000013038
coturnix_japonica ENSCJPG00005017951
meleagris_gallopavo ENSMGAG00000010425
gallus_gallus ENSGALG00000045246
numida_meleagris ENSNMEG00000016648
apteryx_rowi ENSARWG00000017325
apteryx_owenii ENSAOWG00000015633
apteryx_haastii ENSAHAG00000007140
dromaius_novaehollandiae ENSDNVG00000010168
crocodylus_porosus ENSCPRG00005008471
chrysemys_picta_bellii ENSCPBG00000016086
gopherus_agassizii ENSGAGG00000011152
pelodiscus_sinensis ENSPSIG00000007292
phascolarctos_cinereus ENSPCIG00000022453
notamacropus_eugenii ENSMEUG00000016408
sarcophilus_harrisii ENSSHAG00000018672
monodelphis_domestica ENSMODG00000016212
castor_canadensis ENSCCNG00000002899
dipodomys_ordii ENSDORG00000002040
mus_spicilegus ENSMSIG00000023086
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026022
mus_musculus ENSMUSG00000034109
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025080
mus_pahari MGP_PahariEiJ_G0026523
rattus_norvegicus ENSRNOG00000024213
meriones_unguiculatus ENSMUGG00000024461
cricetulus_griseus_crigri ENSCGRG00000007702
cricetulus_griseus_crigri-picr ENSCGRG00015024583
cricetulus_griseus_chok1gshd ENSCGRG00001019014
mesocricetus_auratus ENSMAUG00000018935
peromyscus_maniculatus_bairdii ENSPEMG00000022394
microtus_ochrogaster ENSMOCG00000013351
nannospalax_galili ENSNGAG00000012475
jaculus_jaculus ENSJJAG00000012517
urocitellus_parryii ENSUPAG00010021250
ictidomys_tridecemlineatus ENSSTOG00000007488
marmota_marmota_marmota ENSMMMG00000007581
spermophilus_dauricus ENSSDAG00000005542
octodon_degus ENSODEG00000009086
chinchilla_lanigera ENSCLAG00000003690
cavia_porcellus ENSCPOG00000015646
cavia_aperea ENSCAPG00000005593
heterocephalus_glaber_male ENSHGLG00100000282
heterocephalus_glaber_female ENSHGLG00000011338
fukomys_damarensis ENSFDAG00000008103
oryctolagus_cuniculus ENSOCUG00000005409
ochotona_princeps ENSOPRG00000010065
otolemur_garnettii ENSOGAG00000007654
carlito_syrichta ENSTSYG00000036792
tupaia_belangeri ENSTBEG00000001180
prolemur_simus ENSPSMG00000021761
propithecus_coquereli ENSPCOG00000018718
microcebus_murinus ENSMICG00000048403
homo_sapiens ENSG00000173905
gorilla_gorilla ENSGGOG00000005257
pan_troglodytes ENSPTRG00000015600
pan_paniscus ENSPPAG00000044097
pongo_abelii ENSPPYG00000014276
nomascus_leucogenys ENSNLEG00000004920
cercocebus_atys ENSCATG00000039969
mandrillus_leucophaeus ENSMLEG00000032160
theropithecus_gelada ENSTGEG00000000068
papio_anubis ENSPANG00000024288
macaca_nemestrina ENSMNEG00000029889
macaca_mulatta ENSMMUG00000020734
chlorocebus_sabaeus ENSCSAG00000012519
piliocolobus_tephrosceles ENSPTEG00000033964
colobus_angolensis_palliatus ENSCANG00000020905
rhinopithecus_roxellana ENSRROG00000016210
rhinopithecus_bieti ENSRBIG00000029399
cebus_capucinus ENSCCAG00000037090
callithrix_jacchus ENSCJAG00000002711
saimiri_boliviensis_boliviensis ENSSBOG00000002733
aotus_nancymaae ENSANAG00000028370
neovison_vison ENSNVIG00000024801
mustela_putorius_furo ENSMPUG00000017079
ursus_americanus ENSUAMG00000028002
ursus_maritimus ENSUMAG00000002895
ailuropoda_melanoleuca ENSAMEG00000002129
canis_lupus_familiaris ENSCAFG00000014599
canis_lupus_dingo ENSCAFG00020000489
vulpes_vulpes ENSVVUG00000000297
panthera_pardus ENSPPRG00000011640
panthera_tigris_altaica ENSPTIG00000020888
felis_catus ENSFCAG00000007216
sorex_araneus ENSSARG00000007126
erinaceus_europaeus ENSEEUG00000007150
bos_mutus ENSBMUG00000016205
bos_taurus ENSBTAG00000018727
bison_bison_bison ENSBBBG00000010026
capra_hircus ENSCHIG00000024949
ovis_aries ENSOARG00000001069
tursiops_truncatus ENSTTRG00000007911
vicugna_pacos ENSVPAG00000011657
sus_scrofa ENSSSCG00000011741
equus_asinus_asinus ENSEASG00005017254
equus_caballus ENSECAG00000016693
pteropus_vampyrus ENSPVAG00000006059
myotis_lucifugus ENSMLUG00000016979
loxodonta_africana ENSLAFG00000001423
procavia_capensis ENSPCAG00000014529
echinops_telfairi ENSETEG00000006139
choloepus_hoffmanni ENSCHOG00000011578
dasypus_novemcinctus ENSDNOG00000038929
ornithorhynchus_anatinus ENSOANG00000015079
xenopus_tropicalis ENSXETG00000022848
esox_lucius ENSELUG00000008467
ciona_intestinalis ENSCING00000002798
