gopherus_agassizii ENSGAGG00000019149
chelonoidis_abingdonii ENSCABG00000014837
chrysemys_picta_bellii ENSCPBG00000022297
pelodiscus_sinensis ENSPSIG00000011967
parus_major ENSPMJG00000013528
cyanistes_caeruleus ENSCCEG00000020231
ficedula_albicollis ENSFALG00000003643
serinus_canaria ENSSCAG00000012379
junco_hyemalis ENSJHYG00000008196
lonchura_striata_domestica ENSLSDG00000017600
junco_hyemalis ENSJHYG00000008197
serinus_canaria ENSSCAG00000002252
anas_platyrhynchos_platyrhynchos ENSAPLG00000022873
nothoprocta_perdicaria ENSNPEG00000008452
calidris_pygmaea ENSCPGG00000014867
calidris_pugnax ENSCPUG00000011600
melopsittacus_undulatus ENSMUNG00000010497
gallus_gallus ENSGALG00000016595
coturnix_japonica ENSCJPG00005012989
meleagris_gallopavo ENSMGAG00000014139
numida_meleagris ENSNMEG00000007637
anser_brachyrhynchus ENSABRG00000019350
apteryx_haastii ENSAHAG00000013009
apteryx_owenii ENSAOWG00000017018
apteryx_rowi ENSARWG00000018453
dromaius_novaehollandiae ENSDNVG00000011331
nothoprocta_perdicaria ENSNPEG00000008453
anas_platyrhynchos_platyrhynchos ENSAPLG00000022349
sphenodon_punctatus ENSSPUG00000009389
sphenodon_punctatus ENSSPUG00000009430
anolis_carolinensis ENSACAG00000002417
anolis_carolinensis ENSACAG00000024705
pogona_vitticeps ENSPVIG00000010495
salvator_merianae ENSSMRG00000012972
mus_musculus ENSMUSG00000022043
mus_spicilegus ENSMSIG00000018652
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019438
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020330
mus_pahari MGP_PahariEiJ_G0030456
rattus_norvegicus ENSRNOG00000009449
meriones_unguiculatus ENSMUGG00000022975
cricetulus_griseus_chok1gshd ENSCGRG00001019610
cricetulus_griseus_crigri-picr ENSCGRG00015008610
cricetulus_griseus_crigri ENSCGRG00000003156
mesocricetus_auratus ENSMAUG00000010808
microtus_ochrogaster ENSMOCG00000021886
peromyscus_maniculatus_bairdii ENSPEMG00000030578
nannospalax_galili ENSNGAG00000023890
jaculus_jaculus ENSJJAG00000011832
castor_canadensis ENSCCNG00000014539
dipodomys_ordii ENSDORG00000010264
heterocephalus_glaber_male ENSHGLG00100006087
heterocephalus_glaber_female ENSHGLG00000015211
fukomys_damarensis ENSFDAG00000005035
chinchilla_lanigera ENSCLAG00000014327
octodon_degus ENSODEG00000008434
cavia_porcellus ENSCPOG00000032287
cavia_aperea ENSCAPG00000003833
marmota_marmota_marmota ENSMMMG00000013471
marmota_marmota_marmota ENSMMMG00000003904
spermophilus_dauricus ENSSDAG00000010670
ictidomys_tridecemlineatus ENSSTOG00000020486
urocitellus_parryii ENSUPAG00010004126
oryctolagus_cuniculus ENSOCUG00000007658
pan_troglodytes ENSPTRG00000020103
pan_paniscus ENSPPAG00000038841
homo_sapiens ENSG00000104228
gorilla_gorilla ENSGGOG00000010652
pongo_abelii ENSPPYG00000018461
nomascus_leucogenys ENSNLEG00000016281
macaca_mulatta ENSMMUG00000010092
macaca_fascicularis ENSMFAG00000035683
macaca_nemestrina ENSMNEG00000033062
papio_anubis ENSPANG00000017759
theropithecus_gelada ENSTGEG00000002816
cercocebus_atys ENSCATG00000032262
chlorocebus_sabaeus ENSCSAG00000016014
mandrillus_leucophaeus ENSMLEG00000030731
rhinopithecus_bieti ENSRBIG00000038938
rhinopithecus_roxellana ENSRROG00000030715
piliocolobus_tephrosceles ENSPTEG00000029679
colobus_angolensis_palliatus ENSCANG00000029453
saimiri_boliviensis_boliviensis ENSSBOG00000023023
callithrix_jacchus ENSCJAG00000019863
cebus_capucinus ENSCCAG00000036836
aotus_nancymaae ENSANAG00000034109
carlito_syrichta ENSTSYG00000032302
propithecus_coquereli ENSPCOG00000016334
prolemur_simus ENSPSMG00000010142
microcebus_murinus ENSMICG00000038500
otolemur_garnettii ENSOGAG00000027382
tupaia_belangeri ENSTBEG00000010969
erinaceus_europaeus ENSEEUG00000005766
sorex_araneus ENSSARG00000014114
ochotona_princeps ENSOPRG00000000502
ochotona_princeps ENSOPRG00000003289
echinops_telfairi ENSETEG00000001523
capra_hircus ENSCHIG00000009723
ovis_aries ENSOARG00000009726
bos_taurus ENSBTAG00000009958
bos_mutus ENSBMUG00000016700
bison_bison_bison ENSBBBG00000011020
vicugna_pacos ENSVPAG00000002759
sus_scrofa ENSSSCG00000033325
tursiops_truncatus ENSTTRG00000003197
equus_asinus_asinus ENSEASG00005015643
equus_caballus ENSECAG00000018548
ursus_americanus ENSUAMG00000026348
ursus_maritimus ENSUMAG00000000742
ailuropoda_melanoleuca ENSAMEG00000000207
mustela_putorius_furo ENSMPUG00000000873
neovison_vison ENSNVIG00000007132
canis_lupus_familiaris ENSCAFG00000008708
canis_lupus_dingo ENSCAFG00020012559
vulpes_vulpes ENSVVUG00000003575
panthera_pardus ENSPPRG00000008006
panthera_tigris_altaica ENSPTIG00000008311
felis_catus ENSFCAG00000025046
pteropus_vampyrus ENSPVAG00000005810
myotis_lucifugus ENSMLUG00000004435
loxodonta_africana ENSLAFG00000009354
procavia_capensis ENSPCAG00000008327
dasypus_novemcinctus ENSDNOG00000031618
phascolarctos_cinereus ENSPCIG00000027513
notamacropus_eugenii ENSMEUG00000012034
monodelphis_domestica ENSMODG00000015914
sarcophilus_harrisii ENSSHAG00000006418
ornithorhynchus_anatinus ENSOANG00000011269
