vombatus_ursinus ENSVURG00010007796
phascolarctos_cinereus ENSPCIG00000027837
notamacropus_eugenii ENSMEUG00000000854
sarcophilus_harrisii ENSSHAG00000016914
monodelphis_domestica ENSMODG00000000151
cavia_porcellus ENSCPOG00000036469
cavia_aperea ENSCAPG00000012630
chinchilla_lanigera ENSCLAG00000012091
heterocephalus_glaber ENSHGLG00100012056
heterocephalus_glaber ENSHGLG00000015103
dipodomys_ordii ENSDORG00000016209
spermophilus_dauricus ENSSDAG00000021163
marmota_marmota ENSMMMG00000020560
ictidomys_tridecemlineatus ENSSTOG00000008314
mus_musculus ENSMUSG00000027306
mus_spicilegus ENSMSIG00000026598
mus_caroli MGP_CAROLIEiJ_G0024148
mus_pahari MGP_PahariEiJ_G0025590
rattus_norvegicus ENSRNOG00000004921
meriones_unguiculatus ENSMUGG00000009477
peromyscus_maniculatus ENSPEMG00000010171
microtus_ochrogaster ENSMOCG00000000564
cricetulus_griseus ENSCGRG00001019449
cricetulus_griseus ENSCGRG00000008626
cricetulus_griseus ENSCGRG00015024097
mesocricetus_auratus ENSMAUG00000020161
nannospalax_galili ENSNGAG00000008289
oryctolagus_cuniculus ENSOCUG00000003277
ochotona_princeps ENSOPRG00000016472
homo_sapiens ENSG00000285920
homo_sapiens ENSG00000137804
pan_troglodytes ENSPTRG00000006944
pan_paniscus ENSPPAG00000035258
gorilla_gorilla ENSGGOG00000012401
pongo_abelii ENSPPYG00000006372
nomascus_leucogenys ENSNLEG00000003494
papio_anubis ENSPANG00000034331
theropithecus_gelada ENSTGEG00000002324
cercocebus_atys ENSCATG00000033853
macaca_mulatta ENSMMUG00000012681
macaca_fascicularis ENSMFAG00000039976
macaca_nemestrina ENSMNEG00000032079
mandrillus_leucophaeus ENSMLEG00000044235
mandrillus_leucophaeus ENSMLEG00000035683
chlorocebus_sabaeus ENSCSAG00000007701
piliocolobus_tephrosceles ENSPTEG00000026484
colobus_angolensis ENSCANG00000036729
rhinopithecus_bieti ENSRBIG00000042409
rhinopithecus_roxellana ENSRROG00000038680
cebus_capucinus ENSCCAG00000015254
cebus_capucinus ENSCCAG00000034665
saimiri_boliviensis ENSSBOG00000021334
callithrix_jacchus ENSCJAG00000020755
aotus_nancymaae ENSANAG00000029329
cebus_capucinus ENSCCAG00000008235
aotus_nancymaae ENSANAG00000021418
carlito_syrichta ENSTSYG00000000875
microcebus_murinus ENSMICG00000037799
prolemur_simus ENSPSMG00000005803
propithecus_coquereli ENSPCOG00000016880
otolemur_garnettii ENSOGAG00000034763
otolemur_garnettii ENSOGAG00000025951
tupaia_belangeri ENSTBEG00000014283
tupaia_belangeri ENSTBEG00000010919
capra_hircus ENSCHIG00000007935
ovis_aries ENSOARG00000020348
bos_indicus ENSBIXG00000021299
bos_indicus ENSBIXG00005005332
bos_taurus ENSBTAG00000010774
bos_mutus ENSBMUG00000018700
bison_bison ENSBBBG00000014520
tursiops_truncatus ENSTTRG00000009864
sus_scrofa ENSSSCG00000035544
vicugna_pacos ENSVPAG00000007763
equus_caballus ENSECAG00000016495
equus_asinus ENSEASG00005016385
sorex_araneus ENSSARG00000009597
myotis_lucifugus ENSMLUG00000009782
myotis_lucifugus ENSMLUG00000006618
pteropus_vampyrus ENSPVAG00000003154
ailuropoda_melanoleuca ENSAMEG00000016762
ursus_maritimus ENSUMAG00000012161
mustela_putorius ENSMPUG00000008844
mustela_putorius ENSMPUG00000002085
canis_lupus ENSCAFG00020017268
canis_lupus ENSCAFG00000008533
vulpes_vulpes ENSVVUG00000012984
canis_lupus ENSCAFG00000009538
canis_lupus ENSCAFG00020005458
canis_lupus ENSCAFG00020027315
canis_lupus ENSCAFG00000002332
vulpes_vulpes ENSVVUG00000026714
panthera_tigris ENSPTIG00000021974
panthera_pardus ENSPPRG00000011514
felis_catus ENSFCAG00000012613
erinaceus_europaeus ENSEEUG00000006600
dasypus_novemcinctus ENSDNOG00000041455
dasypus_novemcinctus ENSDNOG00000038798
choloepus_hoffmanni ENSCHOG00000012629
loxodonta_africana ENSLAFG00000003542
procavia_capensis ENSPCAG00000005294
echinops_telfairi ENSETEG00000001089
ornithorhynchus_anatinus ENSOANG00000004499
anolis_carolinensis ENSACAG00000003726
pogona_vitticeps ENSPVIG00000019514
salvator_merianae ENSSMRG00000015482
sphenodon_punctatus ENSSPUG00000001772
anas_platyrhynchos ENSAPLG00000013570
anser_brachyrhynchus ENSABRG00000015787
gallus_gallus ENSGALG00000008584
meleagris_gallopavo ENSMGAG00000011191
coturnix_japonica ENSCJPG00005014419
numida_meleagris ENSNMEG00000019624
taeniopygia_guttata ENSTGUG00000010822
lonchura_striata ENSLSDG00000016959
serinus_canaria ENSSCAG00000002497
zonotrichia_albicollis ENSZALG00000008339
ficedula_albicollis ENSFALG00000006104
junco_hyemalis ENSJHYG00000007835
parus_major ENSPMJG00000014408
cyanistes_caeruleus ENSCCEG00000003253
manacus_vitellinus ENSMVIG00005009953
lepidothrix_coronata ENSLCOG00000012019
melopsittacus_undulatus ENSMUNG00000002640
calidris_pugnax ENSCPUG00000014338
calidris_pygmaea ENSCPGG00000016404
apteryx_haastii ENSAHAG00000003208
apteryx_owenii ENSAOWG00000006631
apteryx_rowi ENSARWG00000010288
dromaius_novaehollandiae ENSDNVG00000018244
nothoprocta_perdicaria ENSNPEG00000003485
crocodylus_porosus ENSCPRG00005018593
gopherus_agassizii ENSGAGG00000019195
chrysemys_picta ENSCPBG00000013523
pelodiscus_sinensis ENSPSIG00000014545
xenopus_tropicalis ENSXETG00000021155
latimeria_chalumnae ENSLACG00000002407
astyanax_mexicanus ENSAMXG00005004864
astyanax_mexicanus ENSAMXG00000038795
pygocentrus_nattereri ENSPNAG00000002788
electrophorus_electricus ENSEEEG00000022921
ictalurus_punctatus ENSIPUG00000023369
danio_rerio ENSDARG00000002403
clupea_harengus ENSCHAG00000015778
denticeps_clupeoides ENSDCDG00000019957
monopterus_albus ENSMALG00000020850
cynoglossus_semilaevis ENSCSEG00000007629
mola_mola ENSMMOG00000009129
oryzias_latipes ENSORLG00020002740
oryzias_latipes ENSORLG00015023183
oryzias_latipes ENSORLG00000029808
oryzias_melastigma ENSOMEG00000022559
gouania_willdenowi ENSGWIG00000018562
takifugu_rubripes ENSTRUG00000012265
tetraodon_nigroviridis ENSTNIG00000019354
larimichthys_crocea ENSLCRG00005022201
labrus_bergylta ENSLBEG00000013536
gasterosteus_aculeatus ENSGACG00000012186
xiphophorus_maculatus ENSXMAG00000006695
xiphophorus_couchianus ENSXCOG00000004029
poecilia_latipinna ENSPLAG00000023154
poecilia_mexicana ENSPMEG00000003898
poecilia_reticulata ENSPREG00000018850
gambusia_affinis ENSGAFG00000018152
cyprinodon_variegatus ENSCVAG00000022241
fundulus_heteroclitus ENSFHEG00000004893
kryptolebias_marmoratus ENSKMAG00000015788
maylandia_zebra ENSMZEG00005010948
astatotilapia_calliptera ENSACLG00000027350
haplochromis_burtoni ENSHBUG00000013567
pundamilia_nyererei ENSPNYG00000022131
oreochromis_niloticus ENSONIG00000019603
amphilophus_citrinellus ENSACIG00000012359
amphiprion_ocellaris ENSAOCG00000014208
amphiprion_percula ENSAPEG00000008560
acanthochromis_polyacanthus ENSAPOG00000018282
stegastes_partitus ENSSPAG00000006591
parambassis_ranga ENSPRNG00000022929
scophthalmus_maximus ENSSMAG00000010095
anabas_testudineus ENSATEG00000021159
seriola_dumerili ENSSDUG00000018431
seriola_lalandi ENSSLDG00000010260
lates_calcarifer ENSLCAG00010022794
betta_splendens ENSBSLG00000024650
mastacembelus_armatus ENSMAMG00000000179
cottoperca_gobio ENSCGOG00000014116
cottoperca_gobio ENSCGOG00000021788
periophthalmus_magnuspinnatus ENSPMGG00000020027
hippocampus_comes ENSHCOG00000019191
gadus_morhua ENSGMOG00000014195
hucho_hucho ENSHHUG00000015625
esox_lucius ENSELUG00000021100
hucho_hucho ENSHHUG00000012833
scleropages_formosus ENSSFOG00015007765
paramormyrops_kingsleyae ENSPKIG00000002537
lepisosteus_oculatus ENSLOCG00000013267
erpetoichthys_calabaricus ENSECRG00000012382
callorhinchus_milii ENSCMIG00000002574
