apteryx_rowi ENSARWG00000006526
anolis_carolinensis ENSACAG00000004452
pteropus_vampyrus ENSPVAG00000013070
erinaceus_europaeus ENSEEUG00000003689
vulpes_vulpes ENSVVUG00000024523
canis_lupus_dingo ENSCAFG00020018896
felis_catus ENSFCAG00000025508
bison_bison_bison ENSBBBG00000003313
bos_mutus ENSBMUG00000012568
echinops_telfairi ENSETEG00000019433
loxodonta_africana ENSLAFG00000032592
pan_troglodytes ENSPTRG00000005512
pan_paniscus ENSPPAG00000041904
homo_sapiens ENSG00000089220
nomascus_leucogenys ENSNLEG00000000322
pan_troglodytes ENSPTRG00000050013
gorilla_gorilla ENSGGOG00000037912
pan_troglodytes ENSPTRG00000051234
nomascus_leucogenys ENSNLEG00000001496
papio_anubis ENSPANG00000031687
theropithecus_gelada ENSTGEG00000021990
cercocebus_atys ENSCATG00000040214
macaca_fascicularis ENSMFAG00000043738
mandrillus_leucophaeus ENSMLEG00000035158
cercocebus_atys ENSCATG00000040606
macaca_nemestrina ENSMNEG00000043622
rhinopithecus_roxellana ENSRROG00000037969
saimiri_boliviensis_boliviensis ENSSBOG00000025736
aotus_nancymaae ENSANAG00000019358
chlorocebus_sabaeus ENSCSAG00000008030
piliocolobus_tephrosceles ENSPTEG00000011635
saimiri_boliviensis_boliviensis ENSSBOG00000025614
tupaia_belangeri ENSTBEG00000000177
castor_canadensis ENSCCNG00000018878
dipodomys_ordii ENSDORG00000027183
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030040
mus_spicilegus ENSMSIG00000006729
mus_musculus ENSMUSG00000047104
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028992
mus_pahari MGP_PahariEiJ_G0022754
rattus_norvegicus ENSRNOG00000008667
meriones_unguiculatus ENSMUGG00000013762
cricetulus_griseus_crigri-picr ENSCGRG00015027479
mesocricetus_auratus ENSMAUG00000006322
peromyscus_maniculatus_bairdii ENSPEMG00000014713
cricetulus_griseus_crigri ENSCGRG00000002955
cricetulus_griseus_chok1gshd ENSCGRG00001017092
mesocricetus_auratus ENSMAUG00000009410
mesocricetus_auratus ENSMAUG00000012785
microtus_ochrogaster ENSMOCG00000020013
cavia_aperea ENSCAPG00000012263
octodon_degus ENSODEG00000011239
oryctolagus_cuniculus ENSOCUG00000008395
dasypus_novemcinctus ENSDNOG00000044238
sorex_araneus ENSSARG00000013311
notamacropus_eugenii ENSMEUG00000003312
monodelphis_domestica ENSMODG00000015346
xenopus_tropicalis ENSXETG00000022375
