apteryx_haastii ENSAHAG00000002176
apteryx_rowi ENSARWG00000012471
apteryx_owenii ENSAOWG00000000169
dromaius_novaehollandiae ENSDNVG00000000728
chelonoidis_abingdonii ENSCABG00000011721
notechis_scutatus ENSNSUG00000019006
spermophilus_dauricus ENSSDAG00000008561
marmota_marmota_marmota ENSMMMG00000001719
rattus_norvegicus ENSRNOG00000060656
ursus_americanus ENSUAMG00000007271
ursus_maritimus ENSUMAG00000004289
poecilia_mexicana ENSPMEG00000014679
poecilia_latipinna ENSPLAG00000002415
xiphophorus_maculatus ENSXMAG00000020993
xiphophorus_couchianus ENSXCOG00000010305
seriola_lalandi_dorsalis ENSSLDG00000017496
periophthalmus_magnuspinnatus ENSPMGG00000010115
astyanax_mexicanus ENSAMXG00000004541
