takifugu_rubripes ENSTRUG00000012178
tetraodon_nigroviridis ENSTNIG00000003899
mola_mola ENSMMOG00000017221
labrus_bergylta ENSLBEG00000002404
gasterosteus_aculeatus ENSGACG00000013112
fundulus_heteroclitus ENSFHEG00000014121
cyprinodon_variegatus ENSCVAG00000020358
xiphophorus_maculatus ENSXMAG00000013549
xiphophorus_couchianus ENSXCOG00000004402
gambusia_affinis ENSGAFG00000021659
poecilia_formosa ENSPFOG00000001521
poecilia_mexicana ENSPMEG00000003555
poecilia_latipinna ENSPLAG00000013138
poecilia_reticulata ENSPREG00000018131
kryptolebias_marmoratus ENSKMAG00000014716
oryzias_latipes ENSORLG00000016196
oryzias_latipes ENSORLG00020013376
oryzias_latipes_asm223469v1 ENSORLG00015000544
oryzias_melastigma ENSOMEG00000020962
amphiprion_percula ENSAPEG00000023146
amphiprion_ocellaris ENSAOCG00000001455
acanthochromis_polyacanthus ENSAPOG00000019885
haplochromis_burtoni ENSHBUG00000008416
pundamilia_nyererei ENSPNYG00000012979
astatotilapia_calliptera ENSACLG00000008918
maylandia_zebra ENSMZEG00005016157
oreochromis_niloticus ENSONIG00000008644
neolamprologus_brichardi ENSNBRG00000004175
amphilophus_citrinellus ENSACIG00000001540
mastacembelus_armatus ENSMAMG00000010763
monopterus_albus ENSMALG00000010937
anabas_testudineus ENSATEG00000005242
seriola_lalandi_dorsalis ENSSLDG00000011233
seriola_dumerili ENSSDUG00000007256
scophthalmus_maximus ENSSMAG00000013255
cynoglossus_semilaevis ENSCSEG00000014118
hippocampus_comes ENSHCOG00000010340
periophthalmus_magnuspinnatus ENSPMGG00000010476
gadus_morhua ENSGMOG00000007259
esox_lucius ENSELUG00000000473
astyanax_mexicanus ENSAMXG00000024613
pygocentrus_nattereri ENSPNAG00000005615
ictalurus_punctatus ENSIPUG00000006874
danio_rerio ENSDARG00000007727
paramormyrops_kingsleyae ENSPKIG00000008901
scleropages_formosus ENSSFOG00015024178
