anser_brachyrhynchus ENSABRG00000004477
anas_platyrhynchos ENSAPLG00000006444
gallus_gallus ENSGALG00000003353
coturnix_japonica ENSCJPG00005006594
meleagris_gallopavo ENSMGAG00000003087
numida_meleagris ENSNMEG00000001059
calidris_pygmaea ENSCPGG00000007530
calidris_pugnax ENSCPUG00000018459
melopsittacus_undulatus ENSMUNG00000014255
lonchura_striata ENSLSDG00000010518
taeniopygia_guttata ENSTGUG00000001957
serinus_canaria ENSSCAG00000001204
zonotrichia_albicollis ENSZALG00000008222
ficedula_albicollis ENSFALG00000002112
parus_major ENSPMJG00000015775
cyanistes_caeruleus ENSCCEG00000010289
manacus_vitellinus ENSMVIG00005010232
lepidothrix_coronata ENSLCOG00000007062
apteryx_owenii ENSAOWG00000008913
apteryx_rowi ENSARWG00000012785
apteryx_haastii ENSAHAG00000010778
dromaius_novaehollandiae ENSDNVG00000013302
nothoprocta_perdicaria ENSNPEG00000002297
crocodylus_porosus ENSCPRG00005015668
gopherus_agassizii ENSGAGG00000011916
chelonoidis_abingdonii ENSCABG00000007607
chrysemys_picta ENSCPBG00000021300
pelodiscus_sinensis ENSPSIG00000012710
anolis_carolinensis ENSACAG00000008462
pogona_vitticeps ENSPVIG00000014899
salvator_merianae ENSSMRG00000016296
notechis_scutatus ENSNSUG00000015038
sphenodon_punctatus ENSSPUG00000019156
vombatus_ursinus ENSVURG00010015270
phascolarctos_cinereus ENSPCIG00000022793
notamacropus_eugenii ENSMEUG00000003290
sarcophilus_harrisii ENSSHAG00000011411
sarcophilus_harrisii ENSSHAG00000015233
monodelphis_domestica ENSMODG00000020394
pan_paniscus ENSPPAG00000039153
pan_troglodytes ENSPTRG00000016781
homo_sapiens ENSG00000039560
gorilla_gorilla ENSGGOG00000024320
nomascus_leucogenys ENSNLEG00000014363
pongo_abelii ENSPPYG00000015387
theropithecus_gelada ENSTGEG00000005859
mandrillus_leucophaeus ENSMLEG00000003646
cercocebus_atys ENSCATG00000012361
papio_anubis ENSPANG00000012243
macaca_fascicularis ENSMFAG00000043837
macaca_nemestrina ENSMNEG00000028309
macaca_mulatta ENSMMUG00000013739
chlorocebus_sabaeus ENSCSAG00000017137
rhinopithecus_bieti ENSRBIG00000037333
rhinopithecus_roxellana ENSRROG00000008993
colobus_angolensis ENSCANG00000041333
piliocolobus_tephrosceles ENSPTEG00000026166
cebus_capucinus ENSCCAG00000026408
callithrix_jacchus ENSCJAG00000018539
saimiri_boliviensis ENSSBOG00000020455
aotus_nancymaae ENSANAG00000028413
carlito_syrichta ENSTSYG00000027199
propithecus_coquereli ENSPCOG00000020767
prolemur_simus ENSPSMG00000008085
microcebus_murinus ENSMICG00000005641
otolemur_garnettii ENSOGAG00000014808
tupaia_belangeri ENSTBEG00000011190
chinchilla_lanigera ENSCLAG00000010437
octodon_degus ENSODEG00000002368
cavia_porcellus ENSCPOG00000009276
cavia_aperea ENSCAPG00000017464
heterocephalus_glaber ENSHGLG00000002698
heterocephalus_glaber ENSHGLG00100009648
heterocephalus_glaber ENSHGLG00100002022
heterocephalus_glaber ENSHGLG00000006343
fukomys_damarensis ENSFDAG00000008611
urocitellus_parryii ENSUPAG00010002341
ictidomys_tridecemlineatus ENSSTOG00000023891
spermophilus_dauricus ENSSDAG00000001316
marmota_marmota ENSMMMG00000003140
castor_canadensis ENSCCNG00000003443
dipodomys_ordii ENSDORG00000009364
peromyscus_maniculatus ENSPEMG00000013824
microtus_ochrogaster ENSMOCG00000020864
cricetulus_griseus ENSCGRG00001024609
cricetulus_griseus ENSCGRG00000007954
cricetulus_griseus ENSCGRG00015016154
mesocricetus_auratus ENSMAUG00000013114
mus_spretus MGP_SPRETEiJ_G0020565
mus_spicilegus ENSMSIG00000002884
mus_musculus ENSMUSG00000022246
mus_caroli MGP_CAROLIEiJ_G0019668
mus_pahari MGP_PahariEiJ_G0016048
rattus_norvegicus ENSRNOG00000028872
meriones_unguiculatus ENSMUGG00000016100
nannospalax_galili ENSNGAG00000018767
jaculus_jaculus ENSJJAG00000017572
choloepus_hoffmanni ENSCHOG00000001475
dasypus_novemcinctus ENSDNOG00000002024
procavia_capensis ENSPCAG00000016898
loxodonta_africana ENSLAFG00000007243
sorex_araneus ENSSARG00000009825
myotis_lucifugus ENSMLUG00000015329
erinaceus_europaeus ENSEEUG00000004833
pteropus_vampyrus ENSPVAG00000016921
equus_asinus ENSEASG00005014978
equus_caballus ENSECAG00000016180
vicugna_pacos ENSVPAG00000010124
sus_scrofa ENSSSCG00000016824
bos_indicus ENSBIXG00005007901
bos_indicus ENSBIXG00000002480
bos_taurus ENSBTAG00000007071
bos_mutus ENSBMUG00000006027
bison_bison ENSBBBG00000005980
capra_hircus ENSCHIG00000021456
ovis_aries ENSOARG00000011727
tursiops_truncatus ENSTTRG00000003265
ursus_maritimus ENSUMAG00000012910
ursus_americanus ENSUAMG00000005634
ailuropoda_melanoleuca ENSAMEG00000003330
mustela_putorius ENSMPUG00000015141
neovison_vison ENSNVIG00000003583
canis_lupus ENSCAFG00000018816
canis_lupus ENSCAFG00020016794
vulpes_vulpes ENSVVUG00000022106
panthera_tigris ENSPTIG00000008963
panthera_pardus ENSPPRG00000024733
felis_catus ENSFCAG00000000513
oryctolagus_cuniculus ENSOCUG00000009122
ochotona_princeps ENSOPRG00000011896
echinops_telfairi ENSETEG00000005776
ornithorhynchus_anatinus ENSOANG00000010883
ornithorhynchus_anatinus ENSOANG00000021735
xenopus_tropicalis ENSXETG00000016723
latimeria_chalumnae ENSLACG00000008379
denticeps_clupeoides ENSDCDG00000002573
clupea_harengus ENSCHAG00000026917
astyanax_mexicanus ENSAMXG00000011402
astyanax_mexicanus ENSAMXG00005004418
pygocentrus_nattereri ENSPNAG00000009793
electrophorus_electricus ENSEEEG00000014500
ictalurus_punctatus ENSIPUG00000004046
danio_rerio ENSDARG00000039974
hucho_hucho ENSHHUG00000008594
hucho_hucho ENSHHUG00000024644
esox_lucius ENSELUG00000002108
cottoperca_gobio ENSCGOG00000017690
gasterosteus_aculeatus ENSGACG00000017285
larimichthys_crocea ENSLCRG00005012880
labrus_bergylta ENSLBEG00000023438
seriola_dumerili ENSSDUG00000016515
seriola_lalandi ENSSLDG00000016738
lates_calcarifer ENSLCAG00010002569
monopterus_albus ENSMALG00000016766
mastacembelus_armatus ENSMAMG00000009619
anabas_testudineus ENSATEG00000018638
betta_splendens ENSBSLG00000014682
maylandia_zebra ENSMZEG00005018010
astatotilapia_calliptera ENSACLG00000019325
