calidris_pygmaea ENSCPGG00000016755
calidris_pugnax ENSCPUG00000018348
ficedula_albicollis ENSFALG00000010883
taeniopygia_guttata ENSTGUG00000002438
serinus_canaria ENSSCAG00000015043
cyanistes_caeruleus ENSCCEG00000012194
parus_major ENSPMJG00000001339
melopsittacus_undulatus ENSMUNG00000006830
numida_meleagris ENSNMEG00000022186
gallus_gallus ENSGALG00000037200
anser_brachyrhynchus ENSABRG00000003099
anas_platyrhynchos ENSAPLG00000012517
apteryx_rowi ENSARWG00000005486
dromaius_novaehollandiae ENSDNVG00000001741
