phascolarctos_cinereus ENSPCIG00000028175
notamacropus_eugenii ENSMEUG00000010630
monodelphis_domestica ENSMODG00000017924
sarcophilus_harrisii ENSSHAG00000007794
monodelphis_domestica ENSMODG00000003274
octodon_degus ENSODEG00000013915
oryctolagus_cuniculus ENSOCUG00000005680
microcebus_murinus ENSMICG00000030785
ursus_maritimus ENSUMAG00000025490
ailuropoda_melanoleuca ENSAMEG00000003500
neovison_vison ENSNVIG00000005487
mustela_putorius_furo ENSMPUG00000010171
canis_lupus_dingo ENSCAFG00020018675
felis_catus ENSFCAG00000028033
panthera_pardus ENSPPRG00000001451
vulpes_vulpes ENSVVUG00000006573
canis_lupus_familiaris ENSCAFG00000003905
ursus_americanus ENSUAMG00000026573
panthera_tigris_altaica ENSPTIG00000014000
panthera_pardus ENSPPRG00000003302
felis_catus ENSFCAG00000031410
ovis_aries ENSOARG00000001977
ochotona_princeps ENSOPRG00000012586
carlito_syrichta ENSTSYG00000031539
tupaia_belangeri ENSTBEG00000015137
spermophilus_dauricus ENSSDAG00000006508
spermophilus_dauricus ENSSDAG00000000337
marmota_marmota_marmota ENSMMMG00000013158
ictidomys_tridecemlineatus ENSSTOG00000000205
urocitellus_parryii ENSUPAG00010011077
oryctolagus_cuniculus ENSOCUG00000006755
saimiri_boliviensis_boliviensis ENSSBOG00000029358
carlito_syrichta ENSTSYG00000033055
sorex_araneus ENSSARG00000014387
chlorocebus_sabaeus ENSCSAG00000015538
mandrillus_leucophaeus ENSMLEG00000017363
heterocephalus_glaber_male ENSHGLG00100008435
cavia_aperea ENSCAPG00000006730
cricetulus_griseus_crigri ENSCGRG00000003191
mus_spicilegus ENSMSIG00000000270
myotis_lucifugus ENSMLUG00000005666
sus_scrofa ENSSSCG00000028693
panthera_tigris_altaica ENSPTIG00000003721
octodon_degus ENSODEG00000015511
heterocephalus_glaber_male ENSHGLG00100015126
octodon_degus ENSODEG00000018810
octodon_degus ENSODEG00000001690
urocitellus_parryii ENSUPAG00010018857
macaca_mulatta ENSMMUG00000046112
macaca_fascicularis ENSMFAG00000016053
macaca_nemestrina ENSMNEG00000036733
mandrillus_leucophaeus ENSMLEG00000029535
cercocebus_atys ENSCATG00000037879
papio_anubis ENSPANG00000032473
rhinopithecus_bieti ENSRBIG00000036560
rhinopithecus_roxellana ENSRROG00000039144
cebus_capucinus ENSCCAG00000033837
pan_troglodytes ENSPTRG00000018501
pan_paniscus ENSPPAG00000042712
gorilla_gorilla ENSGGOG00000006466
homo_sapiens ENSG00000123505
pongo_abelii ENSPPYG00000016924
nomascus_leucogenys ENSNLEG00000012818
rhinopithecus_bieti ENSRBIG00000042319
rhinopithecus_roxellana ENSRROG00000038690
colobus_angolensis_palliatus ENSCANG00000028929
piliocolobus_tephrosceles ENSPTEG00000038116
macaca_fascicularis ENSMFAG00000031017
macaca_mulatta ENSMMUG00000000535
macaca_nemestrina ENSMNEG00000031169
