gopherus_agassizii ENSGAGG00000000482
chelonoidis_abingdonii ENSCABG00000002040
chrysemys_picta_bellii ENSCPBG00000000997
pelodiscus_sinensis ENSPSIG00000017046
sphenodon_punctatus ENSSPUG00000003336
anas_platyrhynchos_platyrhynchos ENSAPLG00000029002
anser_brachyrhynchus ENSABRG00000013010
gallus_gallus ENSGALG00000003829
meleagris_gallopavo ENSMGAG00000005513
coturnix_japonica ENSCJPG00005005037
numida_meleagris ENSNMEG00000011826
cyanistes_caeruleus ENSCCEG00000016853
parus_major ENSPMJG00000000816
lonchura_striata_domestica ENSLSDG00000000608
taeniopygia_guttata ENSTGUG00000001261
serinus_canaria ENSSCAG00000006786
junco_hyemalis ENSJHYG00000013981
zonotrichia_albicollis ENSZALG00000015990
ficedula_albicollis ENSFALG00000000538
manacus_vitellinus ENSMVIG00005008959
lepidothrix_coronata ENSLCOG00000009674
melopsittacus_undulatus ENSMUNG00000002208
calidris_pugnax ENSCPUG00000017754
calidris_pygmaea ENSCPGG00000008257
apteryx_haastii ENSAHAG00000009834
apteryx_owenii ENSAOWG00000010457
apteryx_rowi ENSARWG00000011174
dromaius_novaehollandiae ENSDNVG00000008781
nothoprocta_perdicaria ENSNPEG00000009387
crocodylus_porosus ENSCPRG00005016237
pogona_vitticeps ENSPVIG00000016192
anolis_carolinensis ENSACAG00000002443
notechis_scutatus ENSNSUG00000012237
monodelphis_domestica ENSMODG00000016510
sarcophilus_harrisii ENSSHAG00000018285
phascolarctos_cinereus ENSPCIG00000020669
notamacropus_eugenii ENSMEUG00000002601
oryctolagus_cuniculus ENSOCUG00000022645
ochotona_princeps ENSOPRG00000010708
chinchilla_lanigera ENSCLAG00000009571
octodon_degus ENSODEG00000007714
cavia_aperea ENSCAPG00000000985
cavia_porcellus ENSCPOG00000038678
heterocephalus_glaber_male ENSHGLG00100001701
heterocephalus_glaber_female ENSHGLG00000012428
fukomys_damarensis ENSFDAG00000020047
ursus_americanus ENSUAMG00000000324
ursus_maritimus ENSUMAG00000019539
ailuropoda_melanoleuca ENSAMEG00000011624
mustela_putorius_furo ENSMPUG00000014377
neovison_vison ENSNVIG00000014564
panthera_tigris_altaica ENSPTIG00000005006
panthera_pardus ENSPPRG00000015577
felis_catus ENSFCAG00000043266
canis_lupus_familiaris ENSCAFG00000030867
canis_lupus_dingo ENSCAFG00020004133
pteropus_vampyrus ENSPVAG00000002122
capra_hircus ENSCHIG00000017598
ovis_aries ENSOARG00000020096
bos_mutus ENSBMUG00000013997
bos_taurus ENSBTAG00000014538
bison_bison_bison ENSBBBG00000009399
tursiops_truncatus ENSTTRG00000014381
sus_scrofa ENSSSCG00000023460
equus_asinus_asinus ENSEASG00005014124
castor_canadensis ENSCCNG00000025396
dipodomys_ordii ENSDORG00000005161
mus_musculus ENSMUSG00000046093
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026432
mus_spicilegus ENSMSIG00000013133
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027412
mus_pahari MGP_PahariEiJ_G0028762
rattus_norvegicus ENSRNOG00000050983
meriones_unguiculatus ENSMUGG00000007680
cricetulus_griseus_crigri ENSCGRG00000005451
cricetulus_griseus_chok1gshd ENSCGRG00001017506
cricetulus_griseus_crigri-picr ENSCGRG00015004261
mesocricetus_auratus ENSMAUG00000019694
peromyscus_maniculatus_bairdii ENSPEMG00000031286
microtus_ochrogaster ENSMOCG00000017738
tupaia_belangeri ENSTBEG00000011572
propithecus_coquereli ENSPCOG00000013420
prolemur_simus ENSPSMG00000020829
microcebus_murinus ENSMICG00000034680
otolemur_garnettii ENSOGAG00000031345
theropithecus_gelada ENSTGEG00000023121
chlorocebus_sabaeus ENSCSAG00000001132
papio_anubis ENSPANG00000006453
cercocebus_atys ENSCATG00000032488
macaca_nemestrina ENSMNEG00000028502
macaca_fascicularis ENSMFAG00000033968
macaca_mulatta ENSMMUG00000044273
rhinopithecus_roxellana ENSRROG00000039612
rhinopithecus_bieti ENSRBIG00000027215
colobus_angolensis_palliatus ENSCANG00000043360
piliocolobus_tephrosceles ENSPTEG00000028737
pan_troglodytes ENSPTRG00000000576
pan_paniscus ENSPPAG00000030421
homo_sapiens ENSG00000116983
gorilla_gorilla ENSGGOG00000043911
pongo_abelii ENSPPYG00000001503
cebus_capucinus ENSCCAG00000019940
saimiri_boliviensis_boliviensis ENSSBOG00000028543
callithrix_jacchus ENSCJAG00000002578
aotus_nancymaae ENSANAG00000025899
carlito_syrichta ENSTSYG00000007461
urocitellus_parryii ENSUPAG00010016554
spermophilus_dauricus ENSSDAG00000003535
marmota_marmota_marmota ENSMMMG00000002894
jaculus_jaculus ENSJJAG00000024248
ictidomys_tridecemlineatus ENSSTOG00000033957
nannospalax_galili ENSNGAG00000010704
equus_caballus ENSECAG00000019203
vulpes_vulpes ENSVVUG00000005260
vicugna_pacos ENSVPAG00000010048
myotis_lucifugus ENSMLUG00000014739
loxodonta_africana ENSLAFG00000012324
procavia_capensis ENSPCAG00000015802
echinops_telfairi ENSETEG00000002132
mandrillus_leucophaeus ENSMLEG00000033863
nomascus_leucogenys ENSNLEG00000028202
sorex_araneus ENSSARG00000005694
ornithorhynchus_anatinus ENSOANG00000000276
salvator_merianae ENSSMRG00000012072
xenopus_tropicalis ENSXETG00000031786
