pan_paniscus ENSPPAG00000032590
pan_troglodytes ENSPTRG00000050237
gorilla_gorilla ENSGGOG00000023208
nomascus_leucogenys ENSNLEG00000030554
rhinopithecus_roxellana ENSRROG00000006009
rhinopithecus_roxellana ENSRROG00000037198
rhinopithecus_roxellana ENSRROG00000034361
rhinopithecus_bieti ENSRBIG00000039936
colobus_angolensis_palliatus ENSCANG00000035745
macaca_nemestrina ENSMNEG00000039851
macaca_fascicularis ENSMFAG00000002405
papio_anubis ENSPANG00000031462
mandrillus_leucophaeus ENSMLEG00000040471
aotus_nancymaae ENSANAG00000038116
