apteryx_haastii ENSAHAG00000016026
apteryx_owenii ENSAOWG00000017001
apteryx_rowi ENSARWG00000001439
dromaius_novaehollandiae ENSDNVG00000014385
nothoprocta_perdicaria ENSNPEG00000014988
anas_platyrhynchos_platyrhynchos ENSAPLG00000015888
anser_brachyrhynchus ENSABRG00000019540
gallus_gallus ENSGALG00000004728
coturnix_japonica ENSCJPG00005021473
meleagris_gallopavo ENSMGAG00000001516
numida_meleagris ENSNMEG00000017296
calidris_pygmaea ENSCPGG00000001938
calidris_pugnax ENSCPUG00000010301
melopsittacus_undulatus ENSMUNG00000010642
manacus_vitellinus ENSMVIG00005003583
lepidothrix_coronata ENSLCOG00000004468
zonotrichia_albicollis ENSZALG00000014857
junco_hyemalis ENSJHYG00000015911
serinus_canaria ENSSCAG00000011222
lonchura_striata_domestica ENSLSDG00000010361
taeniopygia_guttata ENSTGUG00000003845
ficedula_albicollis ENSFALG00000003073
cyanistes_caeruleus ENSCCEG00000020511
parus_major ENSPMJG00000019213
crocodylus_porosus ENSCPRG00005013934
gopherus_agassizii ENSGAGG00000021459
chelonoidis_abingdonii ENSCABG00000003610
chrysemys_picta_bellii ENSCPBG00000015707
pelodiscus_sinensis ENSPSIG00000009220
sphenodon_punctatus ENSSPUG00000010865
anolis_carolinensis ENSACAG00000015194
anolis_carolinensis ENSACAG00000005151
pogona_vitticeps ENSPVIG00000019922
salvator_merianae ENSSMRG00000012425
notechis_scutatus ENSNSUG00000014505
ornithorhynchus_anatinus ENSOANG00000020458
ornithorhynchus_anatinus ENSOANG00000001001
urocitellus_parryii ENSUPAG00010005151
spermophilus_dauricus ENSSDAG00000003238
ictidomys_tridecemlineatus ENSSTOG00000015596
marmota_marmota_marmota ENSMMMG00000014888
chinchilla_lanigera ENSCLAG00000013785
octodon_degus ENSODEG00000009833
cavia_porcellus ENSCPOG00000003526
cavia_aperea ENSCAPG00000015479
heterocephalus_glaber_female ENSHGLG00000018901
heterocephalus_glaber_male ENSHGLG00100004969
fukomys_damarensis ENSFDAG00000009588
dipodomys_ordii ENSDORG00000007336
castor_canadensis ENSCCNG00000013959
peromyscus_maniculatus_bairdii ENSPEMG00000002595
microtus_ochrogaster ENSMOCG00000014342
cricetulus_griseus_crigri ENSCGRG00000007858
cricetulus_griseus_chok1gshd ENSCGRG00001012758
cricetulus_griseus_crigri-picr ENSCGRG00015017935
mesocricetus_auratus ENSMAUG00000001371
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015507
mus_spicilegus ENSMSIG00000007587
mus_musculus ENSMUSG00000026482
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014700
mus_pahari MGP_PahariEiJ_G0027936
rattus_norvegicus ENSRNOG00000002347
meriones_unguiculatus ENSMUGG00000003885
nannospalax_galili ENSNGAG00000001415
jaculus_jaculus ENSJJAG00000019151
tupaia_belangeri ENSTBEG00000007051
pan_troglodytes ENSPTRG00000001768
pan_paniscus ENSPPAG00000034529
homo_sapiens ENSG00000143344
gorilla_gorilla ENSGGOG00000012659
pongo_abelii ENSPPYG00000000423
nomascus_leucogenys ENSNLEG00000018022
colobus_angolensis_palliatus ENSCANG00000034594
piliocolobus_tephrosceles ENSPTEG00000001024
rhinopithecus_roxellana ENSRROG00000031804
rhinopithecus_bieti ENSRBIG00000036830
chlorocebus_sabaeus ENSCSAG00000012682
theropithecus_gelada ENSTGEG00000025755
papio_anubis ENSPANG00000009152
cercocebus_atys ENSCATG00000043460
mandrillus_leucophaeus ENSMLEG00000041976
macaca_fascicularis ENSMFAG00000032110
macaca_mulatta ENSMMUG00000016399
macaca_nemestrina ENSMNEG00000000255
cebus_capucinus ENSCCAG00000031911
saimiri_boliviensis_boliviensis ENSSBOG00000032027
callithrix_jacchus ENSCJAG00000005265
aotus_nancymaae ENSANAG00000028888
carlito_syrichta ENSTSYG00000001342
propithecus_coquereli ENSPCOG00000004096
prolemur_simus ENSPSMG00000013051
microcebus_murinus ENSMICG00000007185
otolemur_garnettii ENSOGAG00000003120
ovis_aries ENSOARG00000002070
capra_hircus ENSCHIG00000017821
bos_mutus ENSBMUG00000021443
bos_taurus ENSBTAG00000019630
bison_bison_bison ENSBBBG00000008962
tursiops_truncatus ENSTTRG00000008955
sus_scrofa ENSSSCG00000015563
vicugna_pacos ENSVPAG00000002937
pteropus_vampyrus ENSPVAG00000001101
ailuropoda_melanoleuca ENSAMEG00000002505
ursus_maritimus ENSUMAG00000015901
neovison_vison ENSNVIG00000011973
mustela_putorius_furo ENSMPUG00000011765
canis_lupus_dingo ENSCAFG00020015534
canis_lupus_familiaris ENSCAFG00000013410
vulpes_vulpes ENSVVUG00000009064
panthera_tigris_altaica ENSPTIG00000015977
panthera_pardus ENSPPRG00000015842
felis_catus ENSFCAG00000012641
equus_asinus_asinus ENSEASG00005006506
equus_caballus ENSECAG00000020299
ochotona_princeps ENSOPRG00000003405
oryctolagus_cuniculus ENSOCUG00000026307
erinaceus_europaeus ENSEEUG00000012543
echinops_telfairi ENSETEG00000018898
myotis_lucifugus ENSMLUG00000005558
loxodonta_africana ENSLAFG00000013578
procavia_capensis ENSPCAG00000001769
choloepus_hoffmanni ENSCHOG00000008781
dasypus_novemcinctus ENSDNOG00000043040
phascolarctos_cinereus ENSPCIG00000003823
notamacropus_eugenii ENSMEUG00000008891
sarcophilus_harrisii ENSSHAG00000014243
monodelphis_domestica ENSMODG00000007272
latimeria_chalumnae ENSLACG00000015481
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028005
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028006
mus_spicilegus ENSMSIG00000029019
mus_musculus ENSMUSG00000061707
mus_musculus ENSMUSG00000029620
meriones_unguiculatus ENSMUGG00000011179
cricetulus_griseus_crigri-picr ENSCGRG00015016540
cricetulus_griseus_crigri-picr ENSCGRG00015018897
cricetulus_griseus_crigri-picr ENSCGRG00015016367
paramormyrops_kingsleyae ENSPKIG00000015438
scleropages_formosus ENSSFOG00015002357
paramormyrops_kingsleyae ENSPKIG00000007500
takifugu_rubripes ENSTRUG00000005930
tetraodon_nigroviridis ENSTNIG00000010685
mola_mola ENSMMOG00000020514
gasterosteus_aculeatus ENSGACG00000012330
hippocampus_comes ENSHCOG00000010124
