apteryx_rowi ENSARWG00000011316
nothoprocta_perdicaria ENSNPEG00000002873
numida_meleagris ENSNMEG00000010943
notechis_scutatus ENSNSUG00000008125
homo_sapiens ENSG00000254685
pan_troglodytes ENSPTRG00000040236
gorilla_gorilla ENSGGOG00000036582
nomascus_leucogenys ENSNLEG00000034002
rhinopithecus_roxellana ENSRROG00000038761
rhinopithecus_bieti ENSRBIG00000035380
colobus_angolensis_palliatus ENSCANG00000027913
piliocolobus_tephrosceles ENSPTEG00000035632
macaca_nemestrina ENSMNEG00000028398
chlorocebus_sabaeus ENSCSAG00000001382
mandrillus_leucophaeus ENSMLEG00000028443
cercocebus_atys ENSCATG00000044819
theropithecus_gelada ENSTGEG00000015979
papio_anubis ENSPANG00000019091
saimiri_boliviensis_boliviensis ENSSBOG00000031862
cebus_capucinus ENSCCAG00000029367
callithrix_jacchus ENSCJAG00000047253
aotus_nancymaae ENSANAG00000036956
carlito_syrichta ENSTSYG00000025725
microcebus_murinus ENSMICG00000047410
propithecus_coquereli ENSPCOG00000020324
prolemur_simus ENSPSMG00000016570
otolemur_garnettii ENSOGAG00000026360
chinchilla_lanigera ENSCLAG00000005973
octodon_degus ENSODEG00000006370
cavia_aperea ENSCAPG00000015110
cavia_porcellus ENSCPOG00000006498
heterocephalus_glaber_male ENSHGLG00100004788
heterocephalus_glaber_female ENSHGLG00000009086
fukomys_damarensis ENSFDAG00000018642
dipodomys_ordii ENSDORG00000028813
castor_canadensis ENSCCNG00000023164
urocitellus_parryii ENSUPAG00010014645
ictidomys_tridecemlineatus ENSSTOG00000019867
marmota_marmota_marmota ENSMMMG00000000423
equus_caballus ENSECAG00000039694
equus_asinus_asinus ENSEASG00005007818
myotis_lucifugus ENSMLUG00000023397
capra_hircus ENSCHIG00000021991
ovis_aries ENSOARG00000012231
bos_mutus ENSBMUG00000020817
bos_taurus ENSBTAG00000038480
sus_scrofa ENSSSCG00000003783
ursus_maritimus ENSUMAG00000006532
ursus_americanus ENSUAMG00000010851
mustela_putorius_furo ENSMPUG00000011041
neovison_vison ENSNVIG00000010670
