notamacropus_eugenii ENSMEUG00000000998
phascolarctos_cinereus ENSPCIG00000025695
sarcophilus_harrisii ENSSHAG00000012067
monodelphis_domestica ENSMODG00000025108
pan_troglodytes ENSPTRG00000015288
pan_paniscus ENSPPAG00000033813
homo_sapiens ENSG00000114013
gorilla_gorilla ENSGGOG00000008578
pongo_abelii ENSPPYG00000013490
nomascus_leucogenys ENSNLEG00000000277
macaca_mulatta ENSMMUG00000000912
macaca_fascicularis ENSMFAG00000001459
macaca_nemestrina ENSMNEG00000031802
papio_anubis ENSPANG00000019725
theropithecus_gelada ENSTGEG00000007113
cercocebus_atys ENSCATG00000033649
mandrillus_leucophaeus ENSMLEG00000040063
chlorocebus_sabaeus ENSCSAG00000007366
piliocolobus_tephrosceles ENSPTEG00000017952
colobus_angolensis_palliatus ENSCANG00000039443
rhinopithecus_bieti ENSRBIG00000032849
rhinopithecus_roxellana ENSRROG00000028663
cebus_capucinus ENSCCAG00000022590
saimiri_boliviensis_boliviensis ENSSBOG00000021428
callithrix_jacchus ENSCJAG00000008181
aotus_nancymaae ENSANAG00000024075
carlito_syrichta ENSTSYG00000007005
prolemur_simus ENSPSMG00000005812
propithecus_coquereli ENSPCOG00000021882
microcebus_murinus ENSMICG00000049554
otolemur_garnettii ENSOGAG00000000801
tupaia_belangeri ENSTBEG00000011199
heterocephalus_glaber_female ENSHGLG00000001437
heterocephalus_glaber_male ENSHGLG00100011543
fukomys_damarensis ENSFDAG00000011719
chinchilla_lanigera ENSCLAG00000011396
cavia_porcellus ENSCPOG00000020973
spermophilus_dauricus ENSSDAG00000006745
urocitellus_parryii ENSUPAG00010020488
ictidomys_tridecemlineatus ENSSTOG00000002652
marmota_marmota_marmota ENSMMMG00000013662
mus_spicilegus ENSMSIG00000016983
mus_musculus ENSMUSG00000022901
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021617
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020717
mus_pahari MGP_PahariEiJ_G0016418
rattus_norvegicus ENSRNOG00000038835
meriones_unguiculatus ENSMUGG00000024432
cricetulus_griseus_chok1gshd ENSCGRG00001021687
cricetulus_griseus_crigri ENSCGRG00000012222
cricetulus_griseus_crigri-picr ENSCGRG00015018201
mesocricetus_auratus ENSMAUG00000019431
microtus_ochrogaster ENSMOCG00000018575
peromyscus_maniculatus_bairdii ENSPEMG00000001872
nannospalax_galili ENSNGAG00000012890
jaculus_jaculus ENSJJAG00000010789
castor_canadensis ENSCCNG00000022648
oryctolagus_cuniculus ENSOCUG00000011550
ochotona_princeps ENSOPRG00000000284
ursus_maritimus ENSUMAG00000025229
ursus_americanus ENSUAMG00000027249
ailuropoda_melanoleuca ENSAMEG00000014263
mustela_putorius_furo ENSMPUG00000004803
neovison_vison ENSNVIG00000014584
canis_lupus_familiaris ENSCAFG00000011751
canis_lupus_dingo ENSCAFG00020005830
vulpes_vulpes ENSVVUG00000022471
panthera_tigris_altaica ENSPTIG00000014681
panthera_pardus ENSPPRG00000016126
felis_catus ENSFCAG00000008716
erinaceus_europaeus ENSEEUG00000011439
sorex_araneus ENSSARG00000005812
pteropus_vampyrus ENSPVAG00000017329
myotis_lucifugus ENSMLUG00000015334
vicugna_pacos ENSVPAG00000002141
sus_scrofa ENSSSCG00000011877
capra_hircus ENSCHIG00000016051
ovis_aries ENSOARG00000020112
bos_mutus ENSBMUG00000014488
bos_taurus ENSBTAG00000013118
bison_bison_bison ENSBBBG00000011969
tursiops_truncatus ENSTTRG00000011520
equus_caballus ENSECAG00000012128
equus_asinus_asinus ENSEASG00005015465
choloepus_hoffmanni ENSCHOG00000003919
dasypus_novemcinctus ENSDNOG00000001920
loxodonta_africana ENSLAFG00000010871
procavia_capensis ENSPCAG00000012400
echinops_telfairi ENSETEG00000003648
ornithorhynchus_anatinus ENSOANG00000009827
apteryx_rowi ENSARWG00000008772
apteryx_owenii ENSAOWG00000005593
apteryx_haastii ENSAHAG00000011602
dromaius_novaehollandiae ENSDNVG00000015970
nothoprocta_perdicaria ENSNPEG00000008780
anas_platyrhynchos_platyrhynchos ENSAPLG00000016703
anser_brachyrhynchus ENSABRG00000002445
gallus_gallus ENSGALG00000014362
coturnix_japonica ENSCJPG00005016704
meleagris_gallopavo ENSMGAG00000013990
numida_meleagris ENSNMEG00000016919
melopsittacus_undulatus ENSMUNG00000000791
lepidothrix_coronata ENSLCOG00000001993
manacus_vitellinus ENSMVIG00005012260
parus_major ENSPMJG00000010158
cyanistes_caeruleus ENSCCEG00000015124
lonchura_striata_domestica ENSLSDG00000006682
taeniopygia_guttata ENSTGUG00000013349
zonotrichia_albicollis ENSZALG00000018015
junco_hyemalis ENSJHYG00000009285
serinus_canaria ENSSCAG00000011451
ficedula_albicollis ENSFALG00000004988
calidris_pugnax ENSCPUG00000006017
calidris_pygmaea ENSCPGG00000006368
crocodylus_porosus ENSCPRG00005012376
