anolis_carolinensis ENSACAG00000001045
pogona_vitticeps ENSPVIG00000006577
notechis_scutatus ENSNSUG00000009708
salvator_merianae ENSSMRG00000009637
sphenodon_punctatus ENSSPUG00000015555
apteryx_owenii ENSAOWG00000006012
apteryx_haastii ENSAHAG00000018623
dromaius_novaehollandiae ENSDNVG00000002067
lonchura_striata_domestica ENSLSDG00000013356
taeniopygia_guttata ENSTGUG00000008531
serinus_canaria ENSSCAG00000004688
junco_hyemalis ENSJHYG00000014569
lepidothrix_coronata ENSLCOG00000008335
manacus_vitellinus ENSMVIG00005008370
anser_brachyrhynchus ENSABRG00000014887
anas_platyrhynchos_platyrhynchos ENSAPLG00000000942
gallus_gallus ENSGALG00000044654
calidris_pygmaea ENSCPGG00000013792
crocodylus_porosus ENSCPRG00005000586
gopherus_agassizii ENSGAGG00000020729
chelonoidis_abingdonii ENSCABG00000020932
chrysemys_picta_bellii ENSCPBG00000010621
pelodiscus_sinensis ENSPSIG00000003045
sarcophilus_harrisii ENSSHAG00000010256
phascolarctos_cinereus ENSPCIG00000025482
monodelphis_domestica ENSMODG00000010139
ursus_americanus ENSUAMG00000007666
ursus_maritimus ENSUMAG00000006810
ailuropoda_melanoleuca ENSAMEG00000011426
neovison_vison ENSNVIG00000022538
canis_lupus_familiaris ENSCAFG00000014611
canis_lupus_dingo ENSCAFG00020007992
vulpes_vulpes ENSVVUG00000025361
dasypus_novemcinctus ENSDNOG00000024787
loxodonta_africana ENSLAFG00000011063
equus_asinus_asinus ENSEASG00005010494
pteropus_vampyrus ENSPVAG00000006415
bos_taurus ENSBTAG00000048885
capra_hircus ENSCHIG00000000235
vicugna_pacos ENSVPAG00000010557
sus_scrofa ENSSSCG00000040740
sorex_araneus ENSSARG00000010519
oryctolagus_cuniculus ENSOCUG00000009861
ochotona_princeps ENSOPRG00000002628
castor_canadensis ENSCCNG00000025407
tupaia_belangeri ENSTBEG00000017610
callithrix_jacchus ENSCJAG00000044605
callithrix_jacchus ENSCJAG00000022574
saimiri_boliviensis_boliviensis ENSSBOG00000031146
cebus_capucinus ENSCCAG00000027208
aotus_nancymaae ENSANAG00000021427
chlorocebus_sabaeus ENSCSAG00000011597
macaca_mulatta ENSMMUG00000044346
mandrillus_leucophaeus ENSMLEG00000028236
theropithecus_gelada ENSTGEG00000003665
macaca_nemestrina ENSMNEG00000029659
cercocebus_atys ENSCATG00000040241
papio_anubis ENSPANG00000031229
macaca_fascicularis ENSMFAG00000040161
rhinopithecus_roxellana ENSRROG00000034968
rhinopithecus_bieti ENSRBIG00000035936
piliocolobus_tephrosceles ENSPTEG00000010353
gorilla_gorilla ENSGGOG00000004101
homo_sapiens ENSG00000242259
pan_paniscus ENSPPAG00000031774
pan_troglodytes ENSPTRG00000051117
nomascus_leucogenys ENSNLEG00000034195
carlito_syrichta ENSTSYG00000028865
propithecus_coquereli ENSPCOG00000005831
microcebus_murinus ENSMICG00000013560
prolemur_simus ENSPSMG00000013449
otolemur_garnettii ENSOGAG00000015092
peromyscus_maniculatus_bairdii ENSPEMG00000003609
microtus_ochrogaster ENSMOCG00000017840
cricetulus_griseus_chok1gshd ENSCGRG00001013807
cricetulus_griseus_crigri-picr ENSCGRG00015003771
mesocricetus_auratus ENSMAUG00000006315
mus_musculus ENSMUSG00000071632
mus_spicilegus ENSMSIG00000022858
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020555
mus_pahari MGP_PahariEiJ_G0016260
mus_musculus ENSMUSG00000099908
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021451
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020556
mus_pahari MGP_PahariEiJ_G0016261
rattus_norvegicus ENSRNOG00000048861
meriones_unguiculatus ENSMUGG00000008417
nannospalax_galili ENSNGAG00000000172
jaculus_jaculus ENSJJAG00000017728
chinchilla_lanigera ENSCLAG00000016842
cavia_porcellus ENSCPOG00000039279
heterocephalus_glaber_female ENSHGLG00000016721
heterocephalus_glaber_male ENSHGLG00100009944
fukomys_damarensis ENSFDAG00000008052
octodon_degus ENSODEG00000017124
marmota_marmota_marmota ENSMMMG00000003206
spermophilus_dauricus ENSSDAG00000010588
ictidomys_tridecemlineatus ENSSTOG00000023959
urocitellus_parryii ENSUPAG00010011693
erinaceus_europaeus ENSEEUG00000009282
procavia_capensis ENSPCAG00000007872
echinops_telfairi ENSETEG00000012552
panthera_pardus ENSPPRG00000004565
felis_catus ENSFCAG00000025374
latimeria_chalumnae ENSLACG00000015095
monopterus_albus ENSMALG00000020760
anabas_testudineus ENSATEG00000020744
seriola_dumerili ENSSDUG00000022999
seriola_lalandi_dorsalis ENSSLDG00000009683
scophthalmus_maximus ENSSMAG00000006331
mola_mola ENSMMOG00000012860
takifugu_rubripes ENSTRUG00000020766
labrus_bergylta ENSLBEG00000025233
hippocampus_comes ENSHCOG00000005738
poecilia_mexicana ENSPMEG00000003885
poecilia_latipinna ENSPLAG00000017340
poecilia_reticulata ENSPREG00000011460
xiphophorus_maculatus ENSXMAG00000014600
xiphophorus_couchianus ENSXCOG00000002138
gambusia_affinis ENSGAFG00000000529
cyprinodon_variegatus ENSCVAG00000018222
kryptolebias_marmoratus ENSKMAG00000003713
oryzias_latipes ENSORLG00000002580
oryzias_latipes_asm223469v1 ENSORLG00015015408
oryzias_latipes ENSORLG00020005713
oryzias_melastigma ENSOMEG00000017654
amphiprion_ocellaris ENSAOCG00000003219
amphiprion_percula ENSAPEG00000017393
acanthochromis_polyacanthus ENSAPOG00000021303
stegastes_partitus ENSSPAG00000015497
maylandia_zebra ENSMZEG00005009849
haplochromis_burtoni ENSHBUG00000013741
astatotilapia_calliptera ENSACLG00000011121
pundamilia_nyererei ENSPNYG00000008233
mastacembelus_armatus ENSMAMG00000014259
cynoglossus_semilaevis ENSCSEG00000019749
periophthalmus_magnuspinnatus ENSPMGG00000018386
gasterosteus_aculeatus ENSGACG00000003986
gadus_morhua ENSGMOG00000011540
esox_lucius ENSELUG00000009233
pygocentrus_nattereri ENSPNAG00000007569
astyanax_mexicanus ENSAMXG00000033396
ictalurus_punctatus ENSIPUG00000007053
danio_rerio ENSDARG00000092360
paramormyrops_kingsleyae ENSPKIG00000024499
scleropages_formosus ENSSFOG00015014232
lepisosteus_oculatus ENSLOCG00000001866
petromyzon_marinus ENSPMAG00000007026
drosophila_melanogaster FBgn0033085
