anolis_carolinensis ENSACAG00000014903
pogona_vitticeps ENSPVIG00000024323
notechis_scutatus ENSNSUG00000001011
salvator_merianae ENSSMRG00000001676
sphenodon_punctatus ENSSPUG00000009908
lonchura_striata ENSLSDG00000001416
junco_hyemalis ENSJHYG00000015884
melopsittacus_undulatus ENSMUNG00000007514
calidris_pugnax ENSCPUG00000005099
calidris_pygmaea ENSCPGG00000002342
coturnix_japonica ENSCJPG00005020085
meleagris_gallopavo ENSMGAG00000017285
gallus_gallus ENSGALG00000037826
apteryx_haastii ENSAHAG00000017348
apteryx_rowi ENSARWG00000018146
apteryx_owenii ENSAOWG00000003477
dromaius_novaehollandiae ENSDNVG00000001383
crocodylus_porosus ENSCPRG00005004475
gopherus_agassizii ENSGAGG00000012679
chelonoidis_abingdonii ENSCABG00000021649
chrysemys_picta ENSCPBG00000010098
pelodiscus_sinensis ENSPSIG00000011821
dasypus_novemcinctus ENSDNOG00000016743
choloepus_hoffmanni ENSCHOG00000011838
loxodonta_africana ENSLAFG00000014383
procavia_capensis ENSPCAG00000002801
echinops_telfairi ENSETEG00000004028
pan_troglodytes ENSPTRG00000005048
pan_paniscus ENSPPAG00000038042
homo_sapiens ENSG00000135426
gorilla_gorilla ENSGGOG00000002425
pongo_abelii ENSPPYG00000004612
nomascus_leucogenys ENSNLEG00000017620
papio_anubis ENSPANG00000007982
theropithecus_gelada ENSTGEG00000011172
mandrillus_leucophaeus ENSMLEG00000039181
cercocebus_atys ENSCATG00000012622
macaca_mulatta ENSMMUG00000016203
macaca_fascicularis ENSMFAG00000040218
macaca_nemestrina ENSMNEG00000041682
chlorocebus_sabaeus ENSCSAG00000005358
colobus_angolensis ENSCANG00000031483
piliocolobus_tephrosceles ENSPTEG00000034896
rhinopithecus_bieti ENSRBIG00000039584
rhinopithecus_roxellana ENSRROG00000037625
cebus_capucinus ENSCCAG00000023429
saimiri_boliviensis ENSSBOG00000029292
callithrix_jacchus ENSCJAG00000019103
aotus_nancymaae ENSANAG00000037498
carlito_syrichta ENSTSYG00000010083
prolemur_simus ENSPSMG00000003962
microcebus_murinus ENSMICG00000038700
propithecus_coquereli ENSPCOG00000015648
otolemur_garnettii ENSOGAG00000009688
castor_canadensis ENSCCNG00000022567
dipodomys_ordii ENSDORG00000010605
microtus_ochrogaster ENSMOCG00000011978
peromyscus_maniculatus ENSPEMG00000023928
cricetulus_griseus ENSCGRG00001000048
cricetulus_griseus ENSCGRG00015028057
cricetulus_griseus ENSCGRG00000016448
mesocricetus_auratus ENSMAUG00000014405
mus_musculus ENSMUSG00000034833
mus_spicilegus ENSMSIG00000006337
mus_spretus MGP_SPRETEiJ_G0016841
mus_caroli MGP_CAROLIEiJ_G0016003
mus_pahari MGP_PahariEiJ_G0031071
meriones_unguiculatus ENSMUGG00000022655
nannospalax_galili ENSNGAG00000000016
jaculus_jaculus ENSJJAG00000017390
chinchilla_lanigera ENSCLAG00000010955
octodon_degus ENSODEG00000014898
cavia_porcellus ENSCPOG00000002912
cavia_aperea ENSCAPG00000007273
heterocephalus_glaber ENSHGLG00100001746
heterocephalus_glaber ENSHGLG00000000168
urocitellus_parryii ENSUPAG00010023187
marmota_marmota ENSMMMG00000004016
ictidomys_tridecemlineatus ENSSTOG00000026493
marmota_marmota ENSMMMG00000004009
spermophilus_dauricus ENSSDAG00000019347
urocitellus_parryii ENSUPAG00010023186
