phascolarctos_cinereus ENSPCIG00000028837
notamacropus_eugenii ENSMEUG00000003632
monodelphis_domestica ENSMODG00000027509
bos_taurus ENSBTAG00000052395
bos_mutus ENSBMUG00000006650
bison_bison_bison ENSBBBG00000000804
capra_hircus ENSCHIG00000024443
sus_scrofa ENSSSCG00000017945
myotis_lucifugus ENSMLUG00000013285
erinaceus_europaeus ENSEEUG00000007931
sorex_araneus ENSSARG00000000540
canis_lupus_dingo ENSCAFG00020008455
vulpes_vulpes ENSVVUG00000027848
neovison_vison ENSNVIG00000002969
felis_catus ENSFCAG00000010892
panthera_pardus ENSPPRG00000010755
panthera_tigris_altaica ENSPTIG00000018690
equus_asinus_asinus ENSEASG00005019054
equus_caballus ENSECAG00000028654
echinops_telfairi ENSETEG00000020215
echinops_telfairi ENSETEG00000016068
loxodonta_africana ENSLAFG00000030785
gorilla_gorilla ENSGGOG00000042434
gorilla_gorilla ENSGGOG00000039735
nomascus_leucogenys ENSNLEG00000009402
colobus_angolensis_palliatus ENSCANG00000031760
rhinopithecus_bieti ENSRBIG00000035953
macaca_fascicularis ENSMFAG00000028065
macaca_nemestrina ENSMNEG00000038840
chlorocebus_sabaeus ENSCSAG00000011774
aotus_nancymaae ENSANAG00000028552
saimiri_boliviensis_boliviensis ENSSBOG00000027103
carlito_syrichta ENSTSYG00000028979
prolemur_simus ENSPSMG00000019531
propithecus_coquereli ENSPCOG00000021816
tupaia_belangeri ENSTBEG00000011952
castor_canadensis ENSCCNG00000017067
dipodomys_ordii ENSDORG00000000329
mus_spicilegus ENSMSIG00000025296
mus_musculus ENSMUSG00000094845
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017435
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016599
mus_pahari MGP_PahariEiJ_G0017730
rattus_norvegicus ENSRNOG00000043507
meriones_unguiculatus ENSMUGG00000015530
peromyscus_maniculatus_bairdii ENSPEMG00000019221
microtus_ochrogaster ENSMOCG00000012325
cricetulus_griseus_crigri ENSCGRG00000007717
cricetulus_griseus_chok1gshd ENSCGRG00001018271
cricetulus_griseus_crigri-picr ENSCGRG00015009218
nannospalax_galili ENSNGAG00000022940
jaculus_jaculus ENSJJAG00000000201
spermophilus_dauricus ENSSDAG00000003616
spermophilus_dauricus ENSSDAG00000003595
ictidomys_tridecemlineatus ENSSTOG00000030735
urocitellus_parryii ENSUPAG00010014860
marmota_marmota_marmota ENSMMMG00000019482
chinchilla_lanigera ENSCLAG00000013396
octodon_degus ENSODEG00000017467
heterocephalus_glaber_male ENSHGLG00100017857
heterocephalus_glaber_female ENSHGLG00000014423
fukomys_damarensis ENSFDAG00000014862
cavia_porcellus ENSCPOG00000033494
cavia_aperea ENSCAPG00000006343
oryctolagus_cuniculus ENSOCUG00000021294
ovis_aries ENSOARG00000012599
tursiops_truncatus ENSTTRG00000009790
pteropus_vampyrus ENSPVAG00000005058
piliocolobus_tephrosceles ENSPTEG00000014612
rhinopithecus_roxellana ENSRROG00000044468
theropithecus_gelada ENSTGEG00000023836
macaca_mulatta ENSMMUG00000006213
cercocebus_atys ENSCATG00000041866
papio_anubis ENSPANG00000024190
mandrillus_leucophaeus ENSMLEG00000041500
pan_troglodytes ENSPTRG00000008680
pan_paniscus ENSPPAG00000021799
homo_sapiens ENSG00000182896
pongo_abelii ENSPPYG00000007912
cebus_capucinus ENSCCAG00000018559
callithrix_jacchus ENSCJAG00000016445
microcebus_murinus ENSMICG00000012536
procavia_capensis ENSPCAG00000004340
pogona_vitticeps ENSPVIG00000010681
latimeria_chalumnae ENSLACG00000022440
