pogona_vitticeps ENSPVIG00000022082
anolis_carolinensis ENSACAG00000008621
notechis_scutatus ENSNSUG00000010228
sphenodon_punctatus ENSSPUG00000014026
calidris_pugnax ENSCPUG00000001252
calidris_pygmaea ENSCPGG00000011092
parus_major ENSPMJG00000011430
cyanistes_caeruleus ENSCCEG00000022263
ficedula_albicollis ENSFALG00000012109
taeniopygia_guttata ENSTGUG00000004664
lonchura_striata_domestica ENSLSDG00000001491
serinus_canaria ENSSCAG00000016569
junco_hyemalis ENSJHYG00000012592
zonotrichia_albicollis ENSZALG00000001122
manacus_vitellinus ENSMVIG00005005113
lepidothrix_coronata ENSLCOG00000015443
anser_brachyrhynchus ENSABRG00000002293
anas_platyrhynchos_platyrhynchos ENSAPLG00000003441
meleagris_gallopavo ENSMGAG00000008175
gallus_gallus ENSGALG00000009128
coturnix_japonica ENSCJPG00005000258
numida_meleagris ENSNMEG00000002538
apteryx_haastii ENSAHAG00000000772
apteryx_owenii ENSAOWG00000019063
apteryx_rowi ENSARWG00000013418
dromaius_novaehollandiae ENSDNVG00000004114
nothoprocta_perdicaria ENSNPEG00000004618
crocodylus_porosus ENSCPRG00005006854
chelonoidis_abingdonii ENSCABG00000021711
gopherus_agassizii ENSGAGG00000015343
chrysemys_picta_bellii ENSCPBG00000020822
pelodiscus_sinensis ENSPSIG00000013231
notamacropus_eugenii ENSMEUG00000013301
phascolarctos_cinereus ENSPCIG00000013850
sarcophilus_harrisii ENSSHAG00000014594
monodelphis_domestica ENSMODG00000005620
ictidomys_tridecemlineatus ENSSTOG00000014480
spermophilus_dauricus ENSSDAG00000002198
marmota_marmota_marmota ENSMMMG00000012387
urocitellus_parryii ENSUPAG00010009089
castor_canadensis ENSCCNG00000013816
cavia_porcellus ENSCPOG00000002872
cavia_aperea ENSCAPG00000000026
chinchilla_lanigera ENSCLAG00000001484
heterocephalus_glaber_female ENSHGLG00000000459
heterocephalus_glaber_male ENSHGLG00100004728
fukomys_damarensis ENSFDAG00000016987
peromyscus_maniculatus_bairdii ENSPEMG00000019988
microtus_ochrogaster ENSMOCG00000020335
cricetulus_griseus_crigri-picr ENSCGRG00015012721
cricetulus_griseus_chok1gshd ENSCGRG00001014157
cricetulus_griseus_crigri ENSCGRG00000017020
mesocricetus_auratus ENSMAUG00000007164
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023343
mus_spicilegus ENSMSIG00000004045
mus_musculus ENSMUSG00000045237
mus_spicilegus ENSMSIG00000005048
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033126
mus_pahari MGP_PahariEiJ_G0031668
rattus_norvegicus ENSRNOG00000037352
meriones_unguiculatus ENSMUGG00000025402
nannospalax_galili ENSNGAG00000011115
oryctolagus_cuniculus ENSOCUG00000006623
ochotona_princeps ENSOPRG00000011941
cebus_capucinus ENSCCAG00000017740
callithrix_jacchus ENSCJAG00000044813
aotus_nancymaae ENSANAG00000022415
nomascus_leucogenys ENSNLEG00000031926
gorilla_gorilla ENSGGOG00000022770
pongo_abelii ENSPPYG00000020804
saimiri_boliviensis_boliviensis ENSSBOG00000026295
homo_sapiens ENSG00000197620
homo_sapiens ENSG00000197021
pan_paniscus ENSPPAG00000031262
pan_paniscus ENSPPAG00000025248
pan_troglodytes ENSPTRG00000022357
rhinopithecus_bieti ENSRBIG00000022199
rhinopithecus_bieti ENSRBIG00000018085
rhinopithecus_bieti ENSRBIG00000041107
rhinopithecus_roxellana ENSRROG00000031783
colobus_angolensis_palliatus ENSCANG00000038479
mandrillus_leucophaeus ENSMLEG00000030397
papio_anubis ENSPANG00000014918
macaca_fascicularis ENSMFAG00000038075
macaca_mulatta ENSMMUG00000006801
theropithecus_gelada ENSTGEG00000007422
cercocebus_atys ENSCATG00000015529
macaca_nemestrina ENSMNEG00000030991
chlorocebus_sabaeus ENSCSAG00000007176
mandrillus_leucophaeus ENSMLEG00000037271
papio_anubis ENSPANG00000014395
cercocebus_atys ENSCATG00000030244
theropithecus_gelada ENSTGEG00000007111
piliocolobus_tephrosceles ENSPTEG00000016304
carlito_syrichta ENSTSYG00000026344
carlito_syrichta ENSTSYG00000028761
carlito_syrichta ENSTSYG00000032688
carlito_syrichta ENSTSYG00000037400
carlito_syrichta ENSTSYG00000033189
microcebus_murinus ENSMICG00000033654
microcebus_murinus ENSMICG00000045012
