anolis_carolinensis ENSACAG00000006691
pogona_vitticeps ENSPVIG00000012478
notechis_scutatus ENSNSUG00000006713
salvator_merianae ENSSMRG00000011860
sphenodon_punctatus ENSSPUG00000006155
anser_brachyrhynchus ENSABRG00000021697
anas_platyrhynchos ENSAPLG00000013452
gallus_gallus ENSGALG00000016276
meleagris_gallopavo ENSMGAG00000013877
numida_meleagris ENSNMEG00000015047
calidris_pygmaea ENSCPGG00000005187
calidris_pugnax ENSCPUG00000005989
manacus_vitellinus ENSMVIG00005011902
lepidothrix_coronata ENSLCOG00000003470
taeniopygia_guttata ENSTGUG00000012786
lonchura_striata ENSLSDG00000007721
serinus_canaria ENSSCAG00000008710
junco_hyemalis ENSJHYG00000018170
zonotrichia_albicollis ENSZALG00000005464
ficedula_albicollis ENSFALG00000001691
cyanistes_caeruleus ENSCCEG00000001052
parus_major ENSPMJG00000008850
melopsittacus_undulatus ENSMUNG00000010790
apteryx_rowi ENSARWG00000005811
apteryx_owenii ENSAOWG00000016705
dromaius_novaehollandiae ENSDNVG00000011797
nothoprocta_perdicaria ENSNPEG00000008207
coturnix_japonica ENSCJPG00005007414
crocodylus_porosus ENSCPRG00005012485
chelonoidis_abingdonii ENSCABG00000019956
gopherus_agassizii ENSGAGG00000001484
ornithorhynchus_anatinus ENSOANG00000029334
chrysemys_picta ENSCPBG00000022649
gopherus_agassizii ENSGAGG00000023457
pelodiscus_sinensis ENSPSIG00000015531
gopherus_agassizii ENSGAGG00000002208
chelonoidis_abingdonii ENSCABG00000021061
pelodiscus_sinensis ENSPSIG00000015682
castor_canadensis ENSCCNG00000007538
nannospalax_galili ENSNGAG00000002976
rhinopithecus_roxellana ENSRROG00000033811
bison_bison ENSBBBG00000022945
melopsittacus_undulatus ENSMUNG00000010789
ornithorhynchus_anatinus ENSOANG00000030721
ornithorhynchus_anatinus ENSOANG00000032105
vombatus_ursinus ENSVURG00010011335
phascolarctos_cinereus ENSPCIG00000019624
notamacropus_eugenii ENSMEUG00000009120
sarcophilus_harrisii ENSSHAG00000013169
monodelphis_domestica ENSMODG00000018714
chinchilla_lanigera ENSCLAG00000000509
octodon_degus ENSODEG00000015927
cavia_aperea ENSCAPG00000014553
cavia_porcellus ENSCPOG00000025621
heterocephalus_glaber ENSHGLG00000017439
heterocephalus_glaber ENSHGLG00100003817
fukomys_damarensis ENSFDAG00000008941
dipodomys_ordii ENSDORG00000005701
mus_spretus MGP_SPRETEiJ_G0014814
mus_caroli MGP_CAROLIEiJ_G0014010
mus_spicilegus ENSMSIG00000002412
mus_musculus ENSMUSG00000026058
mus_pahari MGP_PahariEiJ_G0027259
rattus_norvegicus ENSRNOG00000012284
meriones_unguiculatus ENSMUGG00000017384
peromyscus_maniculatus ENSPEMG00000011247
microtus_ochrogaster ENSMOCG00000012101
cricetulus_griseus ENSCGRG00001022657
cricetulus_griseus ENSCGRG00000003079
cricetulus_griseus ENSCGRG00015022819
jaculus_jaculus ENSJJAG00000017812
oryctolagus_cuniculus ENSOCUG00000012344
ictidomys_tridecemlineatus ENSSTOG00000011529
urocitellus_parryii ENSUPAG00010014347
marmota_marmota ENSMMMG00000001593
nannospalax_galili ENSNGAG00000018117
propithecus_coquereli ENSPCOG00000018881
prolemur_simus ENSPSMG00000021354
microcebus_murinus ENSMICG00000010315
otolemur_garnettii ENSOGAG00000015071
carlito_syrichta ENSTSYG00000007203
pan_troglodytes ENSPTRG00000018311
pan_paniscus ENSPPAG00000032651
gorilla_gorilla ENSGGOG00000025068
homo_sapiens ENSG00000112232
cebus_capucinus ENSCCAG00000037746
saimiri_boliviensis ENSSBOG00000019779
callithrix_jacchus ENSCJAG00000001766
aotus_nancymaae ENSANAG00000024792
rhinopithecus_roxellana ENSRROG00000034097
rhinopithecus_bieti ENSRBIG00000039774
colobus_angolensis ENSCANG00000021348
piliocolobus_tephrosceles ENSPTEG00000038243
macaca_fascicularis ENSMFAG00000002823
macaca_mulatta ENSMMUG00000064741
macaca_nemestrina ENSMNEG00000042875
theropithecus_gelada ENSTGEG00000008358
papio_anubis ENSPANG00000021881
cercocebus_atys ENSCATG00000042976
pongo_abelii ENSPPYG00000029598
nomascus_leucogenys ENSNLEG00000033374
chlorocebus_sabaeus ENSCSAG00000013462
mandrillus_leucophaeus ENSMLEG00000022013
ochotona_princeps ENSOPRG00000011565
mesocricetus_auratus ENSMAUG00000013631
tupaia_belangeri ENSTBEG00000005616
loxodonta_africana ENSLAFG00000006655
procavia_capensis ENSPCAG00000001426
ursus_maritimus ENSUMAG00000018593
ursus_americanus ENSUAMG00000027183
ailuropoda_melanoleuca ENSAMEG00000007111
mustela_putorius ENSMPUG00000002607
neovison_vison ENSNVIG00000013486
canis_lupus ENSCAFG00020015926
canis_lupus ENSCAFG00000002470
vulpes_vulpes ENSVVUG00000008652
panthera_pardus ENSPPRG00000008147
panthera_tigris ENSPTIG00000020547
felis_catus ENSFCAG00000046207
equus_caballus ENSECAG00000021541
equus_asinus ENSEASG00005003578
erinaceus_europaeus ENSEEUG00000003986
sorex_araneus ENSSARG00000004121
bos_indicus ENSBIXG00005016171
bos_indicus ENSBIXG00000011159
bos_taurus ENSBTAG00000043990
capra_hircus ENSCHIG00000024242
ovis_aries ENSOARG00000005603
tursiops_truncatus ENSTTRG00000005591
sus_scrofa ENSSSCG00000001490
vicugna_pacos ENSVPAG00000001469
pteropus_vampyrus ENSPVAG00000008137
myotis_lucifugus ENSMLUG00000005484
echinops_telfairi ENSETEG00000002241
dasypus_novemcinctus ENSDNOG00000014028
choloepus_hoffmanni ENSCHOG00000013616
xenopus_tropicalis ENSXETG00000005899
denticeps_clupeoides ENSDCDG00000029444
clupea_harengus ENSCHAG00000007468
ictalurus_punctatus ENSIPUG00000015437
electrophorus_electricus ENSEEEG00000004295
astyanax_mexicanus ENSAMXG00005024190
astyanax_mexicanus ENSAMXG00000009582
pygocentrus_nattereri ENSPNAG00000008598
danio_rerio ENSDARG00000069469
hucho_hucho ENSHHUG00000014321
hucho_hucho ENSHHUG00000042419
esox_lucius ENSELUG00000020898
hucho_hucho ENSHHUG00000042417
scleropages_formosus ENSSFOG00015012491
paramormyrops_kingsleyae ENSPKIG00000003535
stegastes_partitus ENSSPAG00000007836
fundulus_heteroclitus ENSFHEG00000007969
tetraodon_nigroviridis ENSTNIG00000016577
mastacembelus_armatus ENSMAMG00000015552
betta_splendens ENSBSLG00000021217
mola_mola ENSMMOG00000007708
takifugu_rubripes ENSTRUG00000015760
monopterus_albus ENSMALG00000002214
amphiprion_ocellaris ENSAOCG00000011333
amphiprion_percula ENSAPEG00000019843
acanthochromis_polyacanthus ENSAPOG00000008806
parambassis_ranga ENSPRNG00000001500
astatotilapia_calliptera ENSACLG00000002710
maylandia_zebra ENSMZEG00005005504
pundamilia_nyererei ENSPNYG00000019550
haplochromis_burtoni ENSHBUG00000008029
neolamprologus_brichardi ENSNBRG00000013759
oreochromis_niloticus ENSONIG00000009755
