chelonoidis_abingdonii ENSCABG00000022498
gopherus_agassizii ENSGAGG00000009457
chrysemys_picta_bellii ENSCPBG00000012005
pelodiscus_sinensis ENSPSIG00000004033
crocodylus_porosus ENSCPRG00005009413
apteryx_haastii ENSAHAG00000003994
apteryx_owenii ENSAOWG00000014955
apteryx_rowi ENSARWG00000003357
dromaius_novaehollandiae ENSDNVG00000014713
nothoprocta_perdicaria ENSNPEG00000005700
anser_brachyrhynchus ENSABRG00000002110
anas_platyrhynchos_platyrhynchos ENSAPLG00000019773
gallus_gallus ENSGALG00000032530
meleagris_gallopavo ENSMGAG00000001979
coturnix_japonica ENSCJPG00005004900
numida_meleagris ENSNMEG00000011370
zonotrichia_albicollis ENSZALG00000013690
junco_hyemalis ENSJHYG00000013668
serinus_canaria ENSSCAG00000015953
lonchura_striata_domestica ENSLSDG00000001749
ficedula_albicollis ENSFALG00000011731
manacus_vitellinus ENSMVIG00005010318
lepidothrix_coronata ENSLCOG00000009103
melopsittacus_undulatus ENSMUNG00000015034
calidris_pygmaea ENSCPGG00000000222
taeniopygia_guttata ENSTGUG00000005127
parus_major ENSPMJG00000012323
calidris_pugnax ENSCPUG00000008221
pogona_vitticeps ENSPVIG00000005765
anolis_carolinensis ENSACAG00000009197
notechis_scutatus ENSNSUG00000000998
salvator_merianae ENSSMRG00000013175
sphenodon_punctatus ENSSPUG00000003225
rhinopithecus_roxellana ENSRROG00000029567
rhinopithecus_bieti ENSRBIG00000036841
colobus_angolensis_palliatus ENSCANG00000007304
piliocolobus_tephrosceles ENSPTEG00000034045
cercocebus_atys ENSCATG00000033233
papio_anubis ENSPANG00000010795
macaca_fascicularis ENSMFAG00000030935
macaca_nemestrina ENSMNEG00000025559
macaca_mulatta ENSMMUG00000020695
mandrillus_leucophaeus ENSMLEG00000041071
theropithecus_gelada ENSTGEG00000022630
chlorocebus_sabaeus ENSCSAG00000008257
pan_troglodytes ENSPTRG00000022934
pan_paniscus ENSPPAG00000036392
homo_sapiens ENSG00000122122
gorilla_gorilla ENSGGOG00000015197
pongo_abelii ENSPPYG00000020707
nomascus_leucogenys ENSNLEG00000015232
cebus_capucinus ENSCCAG00000036692
saimiri_boliviensis_boliviensis ENSSBOG00000012311
callithrix_jacchus ENSCJAG00000002703
aotus_nancymaae ENSANAG00000033327
carlito_syrichta ENSTSYG00000008822
