anser_brachyrhynchus ENSABRG00000011299
anas_platyrhynchos ENSAPLG00000006804
gallus_gallus ENSGALG00000006851
coturnix_japonica ENSCJPG00005016454
meleagris_gallopavo ENSMGAG00000004445
numida_meleagris ENSNMEG00000020661
manacus_vitellinus ENSMVIG00005009506
lepidothrix_coronata ENSLCOG00000002682
lonchura_striata ENSLSDG00000007752
taeniopygia_guttata ENSTGUG00000002396
zonotrichia_albicollis ENSZALG00000010119
junco_hyemalis ENSJHYG00000008875
serinus_canaria ENSSCAG00000002968
ficedula_albicollis ENSFALG00000003954
parus_major ENSPMJG00000004500
cyanistes_caeruleus ENSCCEG00000004389
melopsittacus_undulatus ENSMUNG00000013722
calidris_pugnax ENSCPUG00000002759
calidris_pygmaea ENSCPGG00000019103
apteryx_haastii ENSAHAG00000002808
apteryx_owenii ENSAOWG00000016979
apteryx_rowi ENSARWG00000002835
dromaius_novaehollandiae ENSDNVG00000001489
nothoprocta_perdicaria ENSNPEG00000006328
crocodylus_porosus ENSCPRG00005009881
chrysemys_picta ENSCPBG00000010252
chelonoidis_abingdonii ENSCABG00000019323
pelodiscus_sinensis ENSPSIG00000018161
pogona_vitticeps ENSPVIG00000005906
anolis_carolinensis ENSACAG00000013734
notechis_scutatus ENSNSUG00000003070
salvator_merianae ENSSMRG00000013267
sphenodon_punctatus ENSSPUG00000009575
ornithorhynchus_anatinus ENSOANG00000008833
xenopus_tropicalis ENSXETG00000002370
paramormyrops_kingsleyae ENSPKIG00000024556
scleropages_formosus ENSSFOG00015009624
takifugu_rubripes ENSTRUG00000008100
tetraodon_nigroviridis ENSTNIG00000016777
mola_mola ENSMMOG00000003091
gasterosteus_aculeatus ENSGACG00000017692
xiphophorus_maculatus ENSXMAG00000026364
xiphophorus_couchianus ENSXCOG00000001976
gambusia_affinis ENSGAFG00000001550
poecilia_formosa ENSPFOG00000011680
poecilia_latipinna ENSPLAG00000022962
poecilia_mexicana ENSPMEG00000022270
poecilia_reticulata ENSPREG00000016422
fundulus_heteroclitus ENSFHEG00000002999
cyprinodon_variegatus ENSCVAG00000021320
kryptolebias_marmoratus ENSKMAG00000010896
oryzias_latipes ENSORLG00000003051
oryzias_latipes ENSORLG00020017888
oryzias_latipes ENSORLG00015018412
oryzias_melastigma ENSOMEG00000019973
astatotilapia_calliptera ENSACLG00000014979
maylandia_zebra ENSMZEG00005003743
haplochromis_burtoni ENSHBUG00000011581
pundamilia_nyererei ENSPNYG00000016030
neolamprologus_brichardi ENSNBRG00000003796
oreochromis_niloticus ENSONIG00000005209
amphilophus_citrinellus ENSACIG00000014360
monopterus_albus ENSMALG00000013275
seriola_lalandi ENSSLDG00000002042
seriola_dumerili ENSSDUG00000015789
scophthalmus_maximus ENSSMAG00000018523
labrus_bergylta ENSLBEG00000001201
mastacembelus_armatus ENSMAMG00000001007
anabas_testudineus ENSATEG00000013485
amphiprion_ocellaris ENSAOCG00000018547
amphiprion_percula ENSAPEG00000011028
acanthochromis_polyacanthus ENSAPOG00000024111
stegastes_partitus ENSSPAG00000019438
hippocampus_comes ENSHCOG00000009301
cynoglossus_semilaevis ENSCSEG00000004620
periophthalmus_magnuspinnatus ENSPMGG00000021665
gadus_morhua ENSGMOG00000012255
esox_lucius ENSELUG00000020901
pygocentrus_nattereri ENSPNAG00000025447
astyanax_mexicanus ENSAMXG00000011146
ictalurus_punctatus ENSIPUG00000000605
danio_rerio ENSDARG00000098652
lepisosteus_oculatus ENSLOCG00000013908
latimeria_chalumnae ENSLACG00000016424
colobus_angolensis ENSCANG00000028404
piliocolobus_tephrosceles ENSPTEG00000013289
rhinopithecus_roxellana ENSRROG00000038506
rhinopithecus_bieti ENSRBIG00000036538
macaca_fascicularis ENSMFAG00000030468
macaca_mulatta ENSMMUG00000012777
macaca_nemestrina ENSMNEG00000034962
cercocebus_atys ENSCATG00000006244
papio_anubis ENSPANG00000010796
