chelonoidis_abingdonii ENSCABG00000007128
gopherus_agassizii ENSGAGG00000013922
chrysemys_picta_bellii ENSCPBG00000012618
pelodiscus_sinensis ENSPSIG00000002998
gallus_gallus ENSGALG00000030342
meleagris_gallopavo ENSMGAG00000001807
coturnix_japonica ENSCJPG00005003559
numida_meleagris ENSNMEG00000013620
calidris_pygmaea ENSCPGG00000013141
calidris_pugnax ENSCPUG00000013902
lonchura_striata_domestica ENSLSDG00000003555
serinus_canaria ENSSCAG00000000896
junco_hyemalis ENSJHYG00000015269
taeniopygia_guttata ENSTGUG00000016126
cyanistes_caeruleus ENSCCEG00000005205
parus_major ENSPMJG00000004775
ficedula_albicollis ENSFALG00000000679
lepidothrix_coronata ENSLCOG00000007772
apteryx_owenii ENSAOWG00000006832
apteryx_rowi ENSARWG00000007614
apteryx_haastii ENSAHAG00000000764
dromaius_novaehollandiae ENSDNVG00000016050
pogona_vitticeps ENSPVIG00000017590
anolis_carolinensis ENSACAG00000015446
notechis_scutatus ENSNSUG00000008417
salvator_merianae ENSSMRG00000005051
notamacropus_eugenii ENSMEUG00000014879
phascolarctos_cinereus ENSPCIG00000024663
sarcophilus_harrisii ENSSHAG00000008865
neovison_vison ENSNVIG00000021853
mustela_putorius_furo ENSMPUG00000000885
vulpes_vulpes ENSVVUG00000022779
panthera_pardus ENSPPRG00000020704
panthera_tigris_altaica ENSPTIG00000015987
felis_catus ENSFCAG00000037076
tursiops_truncatus ENSTTRG00000009735
ailuropoda_melanoleuca ENSAMEG00000011769
pteropus_vampyrus ENSPVAG00000017753
carlito_syrichta ENSTSYG00000009225
ochotona_princeps ENSOPRG00000007733
otolemur_garnettii ENSOGAG00000001693
propithecus_coquereli ENSPCOG00000027964
rhinopithecus_bieti ENSRBIG00000040580
rhinopithecus_roxellana ENSRROG00000030696
pan_troglodytes ENSPTRG00000049988
nomascus_leucogenys ENSNLEG00000030983
oryctolagus_cuniculus ENSOCUG00000010117
octodon_degus ENSODEG00000003548
bos_mutus ENSBMUG00000010358
bos_mutus ENSBMUG00000017798
myotis_lucifugus ENSMLUG00000003565
canis_lupus_dingo ENSCAFG00020026107
canis_lupus_familiaris ENSCAFG00000023714
ursus_americanus ENSUAMG00000015093
equus_caballus ENSECAG00000000708
equus_asinus_asinus ENSEASG00005002218
capra_hircus ENSCHIG00000013335
ursus_maritimus ENSUMAG00000016187
microcebus_murinus ENSMICG00000010902
microcebus_murinus ENSMICG00000032213
cebus_capucinus ENSCCAG00000030892
cricetulus_griseus_crigri-picr ENSCGRG00015028172
cricetulus_griseus_chok1gshd ENSCGRG00001018129
cricetulus_griseus_crigri ENSCGRG00000015182
