notamacropus_eugenii ENSMEUG00000015807
phascolarctos_cinereus ENSPCIG00000008957
sarcophilus_harrisii ENSSHAG00000015497
monodelphis_domestica ENSMODG00000011662
castor_canadensis ENSCCNG00000014626
dipodomys_ordii ENSDORG00000004797
mus_musculus ENSMUSG00000006010
mus_spicilegus ENSMSIG00000011173
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015493
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014687
mus_pahari MGP_PahariEiJ_G0027923
rattus_norvegicus ENSRNOG00000002473
meriones_unguiculatus ENSMUGG00000012456
meriones_unguiculatus ENSMUGG00000012432
cricetulus_griseus_chok1gshd ENSCGRG00001012334
cricetulus_griseus_crigri ENSCGRG00000004598
cricetulus_griseus_crigri-picr ENSCGRG00015020104
mesocricetus_auratus ENSMAUG00000009236
microtus_ochrogaster ENSMOCG00000012998
peromyscus_maniculatus_bairdii ENSPEMG00000003414
nannospalax_galili ENSNGAG00000011992
jaculus_jaculus ENSJJAG00000006358
urocitellus_parryii ENSUPAG00010003203
ictidomys_tridecemlineatus ENSSTOG00000023665
ictidomys_tridecemlineatus ENSSTOG00000029633
urocitellus_parryii ENSUPAG00010019464
spermophilus_dauricus ENSSDAG00000001812
marmota_marmota_marmota ENSMMMG00000013389
cavia_porcellus ENSCPOG00000013397
cavia_aperea ENSCAPG00000005421
octodon_degus ENSODEG00000014662
octodon_degus ENSODEG00000000804
chinchilla_lanigera ENSCLAG00000011867
heterocephalus_glaber_male ENSHGLG00100017922
heterocephalus_glaber_female ENSHGLG00000001712
heterocephalus_glaber_female ENSHGLG00000016930
heterocephalus_glaber_male ENSHGLG00100001235
heterocephalus_glaber_female ENSHGLG00000013464
fukomys_damarensis ENSFDAG00000017352
oryctolagus_cuniculus ENSOCUG00000006776
colobus_angolensis_palliatus ENSCANG00000034215
piliocolobus_tephrosceles ENSPTEG00000039578
rhinopithecus_bieti ENSRBIG00000044007
rhinopithecus_roxellana ENSRROG00000032959
macaca_nemestrina ENSMNEG00000033568
macaca_fascicularis ENSMFAG00000033358
macaca_mulatta ENSMMUG00000009085
papio_anubis ENSPANG00000004871
theropithecus_gelada ENSTGEG00000024990
chlorocebus_sabaeus ENSCSAG00000013300
cercocebus_atys ENSCATG00000035560
mandrillus_leucophaeus ENSMLEG00000041436
