chelonoidis_abingdonii ENSCABG00000019759
gopherus_agassizii ENSGAGG00000019085
chrysemys_picta ENSCPBG00000025918
sphenodon_punctatus ENSSPUG00000011442
pogona_vitticeps ENSPVIG00000009777
anolis_carolinensis ENSACAG00000002338
notechis_scutatus ENSNSUG00000007753
salvator_merianae ENSSMRG00000017366
apteryx_haastii ENSAHAG00000018309
apteryx_rowi ENSARWG00000018826
apteryx_owenii ENSAOWG00000014005
dromaius_novaehollandiae ENSDNVG00000008193
nothoprocta_perdicaria ENSNPEG00000003562
melopsittacus_undulatus ENSMUNG00000015300
serinus_canaria ENSSCAG00000006244
anas_platyrhynchos ENSAPLG00000020979
calidris_pygmaea ENSCPGG00000009942
lepidothrix_coronata ENSLCOG00000003225
gallus_gallus ENSGALG00000007184
coturnix_japonica ENSCJPG00005016825
numida_meleagris ENSNMEG00000020743
anser_brachyrhynchus ENSABRG00000002354
junco_hyemalis ENSJHYG00000008343
lonchura_striata ENSLSDG00000012493
parus_major ENSPMJG00000005019
calidris_pugnax ENSCPUG00000019658
meleagris_gallopavo ENSMGAG00000008901
ficedula_albicollis ENSFALG00000013223
castor_canadensis ENSCCNG00000024926
dipodomys_ordii ENSDORG00000000030
cricetulus_griseus ENSCGRG00001011113
cricetulus_griseus ENSCGRG00015015065
cricetulus_griseus ENSCGRG00000009122
mesocricetus_auratus ENSMAUG00000016293
microtus_ochrogaster ENSMOCG00000008456
peromyscus_maniculatus ENSPEMG00000016571
mus_musculus ENSMUSG00000021743
mus_spicilegus ENSMSIG00000013414
mus_spretus MGP_SPRETEiJ_G0019828
mus_caroli MGP_CAROLIEiJ_G0018952
mus_pahari MGP_PahariEiJ_G0029966
rattus_norvegicus ENSRNOG00000009206
meriones_unguiculatus ENSMUGG00000012416
nannospalax_galili ENSNGAG00000022336
jaculus_jaculus ENSJJAG00000018215
urocitellus_parryii ENSUPAG00010021362
marmota_marmota ENSMMMG00000014492
ictidomys_tridecemlineatus ENSSTOG00000023296
chinchilla_lanigera ENSCLAG00000001583
octodon_degus ENSODEG00000000670
cavia_porcellus ENSCPOG00000001697
oryctolagus_cuniculus ENSOCUG00000002823
pan_troglodytes ENSPTRG00000015071
pan_paniscus ENSPPAG00000039379
homo_sapiens ENSG00000153266
gorilla_gorilla ENSGGOG00000026200
pongo_abelii ENSPPYG00000013750
nomascus_leucogenys ENSNLEG00000033287
macaca_nemestrina ENSMNEG00000041706
macaca_fascicularis ENSMFAG00000039881
macaca_mulatta ENSMMUG00000021592
cercocebus_atys ENSCATG00000038119
papio_anubis ENSPANG00000015063
mandrillus_leucophaeus ENSMLEG00000040394
theropithecus_gelada ENSTGEG00000026977
chlorocebus_sabaeus ENSCSAG00000012034
rhinopithecus_bieti ENSRBIG00000012683
rhinopithecus_roxellana ENSRROG00000040677
colobus_angolensis ENSCANG00000027920
piliocolobus_tephrosceles ENSPTEG00000025456
saimiri_boliviensis ENSSBOG00000021473
cebus_capucinus ENSCCAG00000024939
callithrix_jacchus ENSCJAG00000019670
aotus_nancymaae ENSANAG00000027542
carlito_syrichta ENSTSYG00000028339
prolemur_simus ENSPSMG00000024005
propithecus_coquereli ENSPCOG00000020418
microcebus_murinus ENSMICG00000005546
otolemur_garnettii ENSOGAG00000008112
tupaia_belangeri ENSTBEG00000017452
bos_indicus ENSBIXG00005030934
bos_indicus ENSBIXG00000029646
bos_taurus ENSBTAG00000020302
bos_mutus ENSBMUG00000012516
bison_bison ENSBBBG00000000567
capra_hircus ENSCHIG00000011964
ovis_aries ENSOARG00000011770
tursiops_truncatus ENSTTRG00000002587
sus_scrofa ENSSSCG00000011487
ailuropoda_melanoleuca ENSAMEG00000015360
ursus_americanus ENSUAMG00000024969
neovison_vison ENSNVIG00000011725
mustela_putorius ENSMPUG00000016916
canis_lupus ENSCAFG00000007121
canis_lupus ENSCAFG00020010552
vulpes_vulpes ENSVVUG00000014834
panthera_pardus ENSPPRG00000001538
panthera_tigris ENSPTIG00000018609
felis_catus ENSFCAG00000012726
pteropus_vampyrus ENSPVAG00000003007
myotis_lucifugus ENSMLUG00000007639
equus_caballus ENSECAG00000021037
equus_asinus ENSEASG00005001451
vicugna_pacos ENSVPAG00000004824
sorex_araneus ENSSARG00000009934
heterocephalus_glaber ENSHGLG00000011569
heterocephalus_glaber ENSHGLG00100017223
dasypus_novemcinctus ENSDNOG00000033694
choloepus_hoffmanni ENSCHOG00000008621
loxodonta_africana ENSLAFG00000022425
procavia_capensis ENSPCAG00000006260
taeniopygia_guttata ENSTGUG00000009339
phascolarctos_cinereus ENSPCIG00000012765
vombatus_ursinus ENSVURG00010005007
notamacropus_eugenii ENSMEUG00000011663
monodelphis_domestica ENSMODG00000002738
ornithorhynchus_anatinus ENSOANG00000006012
xenopus_tropicalis ENSXETG00000005093
latimeria_chalumnae ENSLACG00000013316
scleropages_formosus ENSSFOG00015018740
paramormyrops_kingsleyae ENSPKIG00000023711
astyanax_mexicanus ENSAMXG00000015825
astyanax_mexicanus ENSAMXG00005013742
pygocentrus_nattereri ENSPNAG00000002872
ictalurus_punctatus ENSIPUG00000023562
denticeps_clupeoides ENSDCDG00000035324
tetraodon_nigroviridis ENSTNIG00000014253
takifugu_rubripes ENSTRUG00000000387
gasterosteus_aculeatus ENSGACG00000011629
fundulus_heteroclitus ENSFHEG00000015188
cyprinodon_variegatus ENSCVAG00000019669
poecilia_latipinna ENSPLAG00000013824
poecilia_formosa ENSPFOG00000000038
poecilia_mexicana ENSPMEG00000018559
poecilia_reticulata ENSPREG00000020454
xiphophorus_maculatus ENSXMAG00000021900
xiphophorus_couchianus ENSXCOG00000002537
gambusia_affinis ENSGAFG00000007475
cottoperca_gobio ENSCGOG00000010546
labrus_bergylta ENSLBEG00000019627
amphiprion_percula ENSAPEG00000023996
amphiprion_ocellaris ENSAOCG00000022193
acanthochromis_polyacanthus ENSAPOG00000014028
stegastes_partitus ENSSPAG00000001222
parambassis_ranga ENSPRNG00000009773
larimichthys_crocea ENSLCRG00005006818
monopterus_albus ENSMALG00000020404
pundamilia_nyererei ENSPNYG00000023205
astatotilapia_calliptera ENSACLG00000026890
maylandia_zebra ENSMZEG00005005070
haplochromis_burtoni ENSHBUG00000006176
oreochromis_niloticus ENSONIG00000003101
amphilophus_citrinellus ENSACIG00000022609
gouania_willdenowi ENSGWIG00000021126
oryzias_latipes ENSORLG00020005810
oryzias_latipes ENSORLG00015001921
oryzias_latipes ENSORLG00000010156
oryzias_melastigma ENSOMEG00000001553
kryptolebias_marmoratus ENSKMAG00000007015
scophthalmus_maximus ENSSMAG00000003363
cynoglossus_semilaevis ENSCSEG00000017502
seriola_lalandi ENSSLDG00000017712
seriola_dumerili ENSSDUG00000008202
lates_calcarifer ENSLCAG00010021552
mola_mola ENSMMOG00000009494
anabas_testudineus ENSATEG00000000603
betta_splendens ENSBSLG00000001118
mastacembelus_armatus ENSMAMG00000000740
hippocampus_comes ENSHCOG00000005063
periophthalmus_magnuspinnatus ENSPMGG00000018138
gadus_morhua ENSGMOG00000008799
danio_rerio ENSDARG00000070677
electrophorus_electricus ENSEEEG00000016851
