latimeria_chalumnae ENSLACG00000018593
xenopus_tropicalis ENSXETG00000022341
astatotilapia_calliptera ENSACLG00000009117
maylandia_zebra ENSMZEG00005024351
cavia_aperea ENSCAPG00000005382
gallus_gallus ENSGALG00000002546
meleagris_gallopavo ENSMGAG00000006984
coturnix_japonica ENSCJPG00005008126
numida_meleagris ENSNMEG00000009380
anser_brachyrhynchus ENSABRG00000021693
lonchura_striata_domestica ENSLSDG00000003072
taeniopygia_guttata ENSTGUG00000005847
junco_hyemalis ENSJHYG00000005844
serinus_canaria ENSSCAG00000003403
dromaius_novaehollandiae ENSDNVG00000012302
crocodylus_porosus ENSCPRG00005007720
chrysemys_picta_bellii ENSCPBG00000020923
pelodiscus_sinensis ENSPSIG00000015224
anolis_carolinensis ENSACAG00000007221
notamacropus_eugenii ENSMEUG00000012592
phascolarctos_cinereus ENSPCIG00000018809
monodelphis_domestica ENSMODG00000013206
sarcophilus_harrisii ENSSHAG00000016990
ornithorhynchus_anatinus ENSOANG00000003903
cavia_porcellus ENSCPOG00000023391
cavia_aperea ENSCAPG00000013819
chinchilla_lanigera ENSCLAG00000006614
heterocephalus_glaber_female ENSHGLG00000012898
fukomys_damarensis ENSFDAG00000007073
jaculus_jaculus ENSJJAG00000021138
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024262
mus_spicilegus ENSMSIG00000019992
mus_musculus ENSMUSG00000026837
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023345
mus_pahari MGP_PahariEiJ_G0024802
rattus_norvegicus ENSRNOG00000008749
meriones_unguiculatus ENSMUGG00000005147
peromyscus_maniculatus_bairdii ENSPEMG00000000663
microtus_ochrogaster ENSMOCG00000015096
cricetulus_griseus_chok1gshd ENSCGRG00001008534
cricetulus_griseus_crigri-picr ENSCGRG00015012082
mesocricetus_auratus ENSMAUG00000011031
nannospalax_galili ENSNGAG00000017290
erinaceus_europaeus ENSEEUG00000013722
chlorocebus_sabaeus ENSCSAG00000015604
ailuropoda_melanoleuca ENSAMEG00000010741
ursus_maritimus ENSUMAG00000023640
neovison_vison ENSNVIG00000017863
mustela_putorius_furo ENSMPUG00000012157
vulpes_vulpes ENSVVUG00000027529
canis_lupus_familiaris ENSCAFG00000019848
panthera_pardus ENSPPRG00000001612
pteropus_vampyrus ENSPVAG00000016996
tursiops_truncatus ENSTTRG00000009041
sus_scrofa ENSSSCG00000005751
bos_mutus ENSBMUG00000001071
bos_taurus ENSBTAG00000047998
castor_canadensis ENSCCNG00000014568
dipodomys_ordii ENSDORG00000006853
dasypus_novemcinctus ENSDNOG00000033051
prolemur_simus ENSPSMG00000017852
microcebus_murinus ENSMICG00000000447
otolemur_garnettii ENSOGAG00000024645
rhinopithecus_roxellana ENSRROG00000035195
rhinopithecus_bieti ENSRBIG00000030460
piliocolobus_tephrosceles ENSPTEG00000029776
colobus_angolensis_palliatus ENSCANG00000030856
cercocebus_atys ENSCATG00000043171
macaca_fascicularis ENSMFAG00000035998
mandrillus_leucophaeus ENSMLEG00000035451
homo_sapiens ENSG00000130635
gorilla_gorilla ENSGGOG00000011443
callithrix_jacchus ENSCJAG00000010197
aotus_nancymaae ENSANAG00000020746
ictidomys_tridecemlineatus ENSSTOG00000023663
ochotona_princeps ENSOPRG00000010433
macaca_mulatta ENSMMUG00000012147
macaca_nemestrina ENSMNEG00000044005
theropithecus_gelada ENSTGEG00000010052
pan_paniscus ENSPPAG00000042886
pan_troglodytes ENSPTRG00000047304
cebus_capucinus ENSCCAG00000035174
saimiri_boliviensis_boliviensis ENSSBOG00000003601
carlito_syrichta ENSTSYG00000010915
propithecus_coquereli ENSPCOG00000022711
urocitellus_parryii ENSUPAG00010008510
felis_catus ENSFCAG00000040298
