drosophila_melanogaster FBgn0033890
caenorhabditis_elegans_strain_n2 WBGene00008921
petromyzon_marinus ENSPMAG00000006141
eptatretus_burgeri ENSEBUG00000012438
anolis_carolinensis ENSACAG00000016303
pogona_vitticeps ENSPVIG00000002565
notechis_scutatus ENSNSUG00000019298
salvator_merianae ENSSMRG00000009550
sphenodon_punctatus ENSSPUG00000004721
sphenodon_punctatus ENSSPUG00000004769
sphenodon_punctatus ENSSPUG00000004754
gallus_gallus ENSGALG00000012199
meleagris_gallopavo ENSMGAG00000013676
coturnix_japonica ENSCJPG00005006242
numida_meleagris ENSNMEG00000017134
anser_brachyrhynchus ENSABRG00000012864
anas_platyrhynchos_platyrhynchos ENSAPLG00000022237
melopsittacus_undulatus ENSMUNG00000004319
calidris_pygmaea ENSCPGG00000001809
taeniopygia_guttata ENSTGUG00000013080
taeniopygia_guttata ENSTGUG00000013082
taeniopygia_guttata ENSTGUG00000015815
lonchura_striata_domestica ENSLSDG00000008838
serinus_canaria ENSSCAG00000002410
junco_hyemalis ENSJHYG00000016180
zonotrichia_albicollis ENSZALG00000004133
ficedula_albicollis ENSFALG00000003776
parus_major ENSPMJG00000011814
cyanistes_caeruleus ENSCCEG00000003110
manacus_vitellinus ENSMVIG00005011050
apteryx_owenii ENSAOWG00000006169
apteryx_rowi ENSARWG00000007976
apteryx_haastii ENSAHAG00000003767
dromaius_novaehollandiae ENSDNVG00000008669
nothoprocta_perdicaria ENSNPEG00000014898
stegastes_partitus ENSSPAG00000009706
stegastes_partitus ENSSPAG00000009685
poecilia_latipinna ENSPLAG00000021266
calidris_pygmaea ENSCPGG00000001834
calidris_pugnax ENSCPUG00000000134
manacus_vitellinus ENSMVIG00005011058
lepidothrix_coronata ENSLCOG00000011699
manacus_vitellinus ENSMVIG00005003041
crocodylus_porosus ENSCPRG00005018667
gopherus_agassizii ENSGAGG00000010665
gopherus_agassizii ENSGAGG00000010672
chelonoidis_abingdonii ENSCABG00000018449
chrysemys_picta_bellii ENSCPBG00000020071
pelodiscus_sinensis ENSPSIG00000011635
ornithorhynchus_anatinus ENSOANG00000015129
ornithorhynchus_anatinus ENSOANG00000010447
