anser_brachyrhynchus ENSABRG00000014522
anas_platyrhynchos_platyrhynchos ENSAPLG00000019610
serinus_canaria ENSSCAG00000000756
chelonoidis_abingdonii ENSCABG00000001596
chrysemys_picta_bellii ENSCPBG00000017988
crocodylus_porosus ENSCPRG00005004290
notechis_scutatus ENSNSUG00000010465
salvator_merianae ENSSMRG00000023451
neovison_vison ENSNVIG00000000400
urocitellus_parryii ENSUPAG00010017096
scophthalmus_maximus ENSSMAG00000012893
periophthalmus_magnuspinnatus ENSPMGG00000023335
anabas_testudineus ENSATEG00000013967
poecilia_mexicana ENSPMEG00000002461
gambusia_affinis ENSGAFG00000019242
seriola_lalandi_dorsalis ENSSLDG00000013561
seriola_dumerili ENSSDUG00000020490
mastacembelus_armatus ENSMAMG00000013533
acanthochromis_polyacanthus ENSAPOG00000022998
amphiprion_ocellaris ENSAOCG00000014682
mola_mola ENSMMOG00000006268
ictalurus_punctatus ENSIPUG00000001155
pygocentrus_nattereri ENSPNAG00000026003
