calidris_pygmaea ENSCPGG00000006102
calidris_pugnax ENSCPUG00000018257
melopsittacus_undulatus ENSMUNG00000005836
lepidothrix_coronata ENSLCOG00000006398
manacus_vitellinus ENSMVIG00005012841
cyanistes_caeruleus ENSCCEG00000007787
cyanistes_caeruleus ENSCCEG00000001451
parus_major ENSPMJG00000001450
lonchura_striata ENSLSDG00000011613
serinus_canaria ENSSCAG00000011017
junco_hyemalis ENSJHYG00000006970
zonotrichia_albicollis ENSZALG00000011990
anser_brachyrhynchus ENSABRG00000000309
anas_platyrhynchos ENSAPLG00000024302
gallus_gallus ENSGALG00000039344
coturnix_japonica ENSCJPG00005014110
numida_meleagris ENSNMEG00000006168
apteryx_haastii ENSAHAG00000003859
apteryx_rowi ENSARWG00000007732
apteryx_owenii ENSAOWG00000019436
dromaius_novaehollandiae ENSDNVG00000008690
nothoprocta_perdicaria ENSNPEG00000000074
