apteryx_owenii ENSAOWG00000008631
apteryx_rowi ENSARWG00000001930
apteryx_haastii ENSAHAG00000007688
dromaius_novaehollandiae ENSDNVG00000010166
anser_brachyrhynchus ENSABRG00000016232
anas_platyrhynchos_platyrhynchos ENSAPLG00000003185
coturnix_japonica ENSCJPG00005020985
meleagris_gallopavo ENSMGAG00000008855
gallus_gallus ENSGALG00000039872
numida_meleagris ENSNMEG00000020491
taeniopygia_guttata ENSTGUG00000001365
cyanistes_caeruleus ENSCCEG00000013452
lonchura_striata_domestica ENSLSDG00000007675
zonotrichia_albicollis ENSZALG00000009518
junco_hyemalis ENSJHYG00000008954
serinus_canaria ENSSCAG00000010770
parus_major ENSPMJG00000014450
cyanistes_caeruleus ENSCCEG00000010934
ficedula_albicollis ENSFALG00000009208
lepidothrix_coronata ENSLCOG00000007564
manacus_vitellinus ENSMVIG00005010367
melopsittacus_undulatus ENSMUNG00000003895
calidris_pygmaea ENSCPGG00000016382
calidris_pugnax ENSCPUG00000006276
nothoprocta_perdicaria ENSNPEG00000002225
crocodylus_porosus ENSCPRG00005009404
chelonoidis_abingdonii ENSCABG00000012047
gopherus_agassizii ENSGAGG00000008390
chrysemys_picta_bellii ENSCPBG00000016823
pelodiscus_sinensis ENSPSIG00000006069
anolis_carolinensis ENSACAG00000027479
pogona_vitticeps ENSPVIG00000019314
notechis_scutatus ENSNSUG00000004626
salvator_merianae ENSSMRG00000017888
sphenodon_punctatus ENSSPUG00000010030
ornithorhynchus_anatinus ENSOANG00000002566
xenopus_tropicalis ENSXETG00000016579
phascolarctos_cinereus ENSPCIG00000000968
notamacropus_eugenii ENSMEUG00000014749
monodelphis_domestica ENSMODG00000013984
sarcophilus_harrisii ENSSHAG00000005332
loxodonta_africana ENSLAFG00000014331
procavia_capensis ENSPCAG00000006320
echinops_telfairi ENSETEG00000003446
capra_hircus ENSCHIG00000011646
ovis_aries ENSOARG00000015278
bos_mutus ENSBMUG00000014643
bos_taurus ENSBTAG00000015426
bison_bison_bison ENSBBBG00000012595
tursiops_truncatus ENSTTRG00000002909
sus_scrofa ENSSSCG00000014274
equus_caballus ENSECAG00000024273
neovison_vison ENSNVIG00000018031
mustela_putorius_furo ENSMPUG00000010714
ursus_americanus ENSUAMG00000025861
ursus_maritimus ENSUMAG00000018550
ailuropoda_melanoleuca ENSAMEG00000017670
canis_lupus_familiaris ENSCAFG00000000830
canis_lupus_dingo ENSCAFG00020014271
vulpes_vulpes ENSVVUG00000024637
panthera_pardus ENSPPRG00000005380
panthera_tigris_altaica ENSPTIG00000000178
felis_catus ENSFCAG00000014015
myotis_lucifugus ENSMLUG00000016139
pteropus_vampyrus ENSPVAG00000014988
erinaceus_europaeus ENSEEUG00000015278
sorex_araneus ENSSARG00000006187
equus_asinus_asinus ENSEASG00005016293
dipodomys_ordii ENSDORG00000015518
mus_spicilegus ENSMSIG00000010101
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017194
mus_musculus ENSMUSG00000020388
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016352
rattus_norvegicus ENSRNOG00000050794
meriones_unguiculatus ENSMUGG00000018361
cricetulus_griseus_chok1gshd ENSCGRG00001023177
cricetulus_griseus_crigri ENSCGRG00000008423
cricetulus_griseus_crigri-picr ENSCGRG00015023763
mesocricetus_auratus ENSMAUG00000019688
peromyscus_maniculatus_bairdii ENSPEMG00000005793
microtus_ochrogaster ENSMOCG00000018761
nannospalax_galili ENSNGAG00000020757
jaculus_jaculus ENSJJAG00000015965
castor_canadensis ENSCCNG00000023239
ictidomys_tridecemlineatus ENSSTOG00000023257
spermophilus_dauricus ENSSDAG00000020569
marmota_marmota_marmota ENSMMMG00000015767
urocitellus_parryii ENSUPAG00010016141
mus_pahari MGP_PahariEiJ_G0017487
cavia_porcellus ENSCPOG00000027520
cavia_aperea ENSCAPG00000008612
chinchilla_lanigera ENSCLAG00000015495
octodon_degus ENSODEG00000007682
heterocephalus_glaber_female ENSHGLG00000015806
heterocephalus_glaber_male ENSHGLG00100000390
fukomys_damarensis ENSFDAG00000015743
oryctolagus_cuniculus ENSOCUG00000023147
ochotona_princeps ENSOPRG00000011652
pan_paniscus ENSPPAG00000028371
pan_troglodytes ENSPTRG00000017214
homo_sapiens ENSG00000131435
gorilla_gorilla ENSGGOG00000010415
pongo_abelii ENSPPYG00000015756
nomascus_leucogenys ENSNLEG00000012676
theropithecus_gelada ENSTGEG00000018710
papio_anubis ENSPANG00000011299
macaca_fascicularis ENSMFAG00000017208
macaca_mulatta ENSMMUG00000009298
macaca_nemestrina ENSMNEG00000034904
cercocebus_atys ENSCATG00000018873
mandrillus_leucophaeus ENSMLEG00000031573
chlorocebus_sabaeus ENSCSAG00000013834
rhinopithecus_bieti ENSRBIG00000031610
rhinopithecus_roxellana ENSRROG00000034780
colobus_angolensis_palliatus ENSCANG00000034835
piliocolobus_tephrosceles ENSPTEG00000002058
saimiri_boliviensis_boliviensis ENSSBOG00000032614
cebus_capucinus ENSCCAG00000033552
callithrix_jacchus ENSCJAG00000012942
aotus_nancymaae ENSANAG00000037746
carlito_syrichta ENSTSYG00000000803
prolemur_simus ENSPSMG00000022937
propithecus_coquereli ENSPCOG00000001850
microcebus_murinus ENSMICG00000013790
otolemur_garnettii ENSOGAG00000015477
choloepus_hoffmanni ENSCHOG00000003729
dasypus_novemcinctus ENSDNOG00000040991
amphiprion_ocellaris ENSAOCG00000012345
astyanax_mexicanus ENSAMXG00000036075
danio_rerio ENSDARG00000068973
pygocentrus_nattereri ENSPNAG00000014621
scleropages_formosus ENSSFOG00015000157
paramormyrops_kingsleyae ENSPKIG00000001774
takifugu_rubripes ENSTRUG00000024732
tetraodon_nigroviridis ENSTNIG00000014259
mola_mola ENSMMOG00000013675
monopterus_albus ENSMALG00000017041
oryzias_latipes ENSORLG00020021224
oryzias_latipes_asm223469v1 ENSORLG00015005913
oryzias_latipes ENSORLG00000019075
oryzias_melastigma ENSOMEG00000004320
kryptolebias_marmoratus ENSKMAG00000011827
scophthalmus_maximus ENSSMAG00000005964
seriola_lalandi_dorsalis ENSSLDG00000008821
seriola_dumerili ENSSDUG00000020137
cynoglossus_semilaevis ENSCSEG00000013232
labrus_bergylta ENSLBEG00000016436
amphiprion_percula ENSAPEG00000019502
amphiprion_ocellaris ENSAOCG00000015228
acanthochromis_polyacanthus ENSAPOG00000010790
stegastes_partitus ENSSPAG00000012548
pundamilia_nyererei ENSPNYG00000013459
haplochromis_burtoni ENSHBUG00000005293
maylandia_zebra ENSMZEG00005008187
astatotilapia_calliptera ENSACLG00000013036
neolamprologus_brichardi ENSNBRG00000006992
oreochromis_niloticus ENSONIG00000008376
amphilophus_citrinellus ENSACIG00000009161
mastacembelus_armatus ENSMAMG00000021569
anabas_testudineus ENSATEG00000011775
xiphophorus_maculatus ENSXMAG00000021198
xiphophorus_couchianus ENSXCOG00000005819
gambusia_affinis ENSGAFG00000005660
poecilia_formosa ENSPFOG00000010247
poecilia_mexicana ENSPMEG00000002870
poecilia_latipinna ENSPLAG00000003488
poecilia_mexicana ENSPMEG00000004823
poecilia_latipinna ENSPLAG00000003045
poecilia_reticulata ENSPREG00000004329
fundulus_heteroclitus ENSFHEG00000014989
cyprinodon_variegatus ENSCVAG00000004581
gasterosteus_aculeatus ENSGACG00000020864
hippocampus_comes ENSHCOG00000006944
gadus_morhua ENSGMOG00000014953
esox_lucius ENSELUG00000021604
scleropages_formosus ENSSFOG00015001663
paramormyrops_kingsleyae ENSPKIG00000003686
xiphophorus_couchianus ENSXCOG00000014960
periophthalmus_magnuspinnatus ENSPMGG00000020759
lepisosteus_oculatus ENSLOCG00000010368
latimeria_chalumnae ENSLACG00000006913
ciona_intestinalis ENSCING00000024519
