apteryx_owenii ENSAOWG00000004477
apteryx_haastii ENSAHAG00000006568
apteryx_rowi ENSARWG00000000427
nothoprocta_perdicaria ENSNPEG00000012005
serinus_canaria ENSSCAG00000016213
junco_hyemalis ENSJHYG00000005244
lepidothrix_coronata ENSLCOG00000016438
notechis_scutatus ENSNSUG00000005077
spermophilus_dauricus ENSSDAG00000021341
gambusia_affinis ENSGAFG00000022000
kryptolebias_marmoratus ENSKMAG00000013103
astatotilapia_calliptera ENSACLG00000002495
maylandia_zebra ENSMZEG00005023716
pundamilia_nyererei ENSPNYG00000015125
haplochromis_burtoni ENSHBUG00000021857
neolamprologus_brichardi ENSNBRG00000004576
amphilophus_citrinellus ENSACIG00000017650
labrus_bergylta ENSLBEG00000014264
cynoglossus_semilaevis ENSCSEG00000017500
periophthalmus_magnuspinnatus ENSPMGG00000000502
astyanax_mexicanus ENSAMXG00000032928
