pogona_vitticeps ENSPVIG00000023096
notechis_scutatus ENSNSUG00000015111
anolis_carolinensis ENSACAG00000017507
salvator_merianae ENSSMRG00000017742
sphenodon_punctatus ENSSPUG00000009627
apteryx_owenii ENSAOWG00000013293
apteryx_haastii ENSAHAG00000003721
apteryx_rowi ENSARWG00000010840
crocodylus_porosus ENSCPRG00005011933
gopherus_agassizii ENSGAGG00000019564
chelonoidis_abingdonii ENSCABG00000003209
chrysemys_picta_bellii ENSCPBG00000010851
pelodiscus_sinensis ENSPSIG00000013394
phascolarctos_cinereus ENSPCIG00000027122
notamacropus_eugenii ENSMEUG00000004852
sarcophilus_harrisii ENSSHAG00000006936
monodelphis_domestica ENSMODG00000019144
panthera_pardus ENSPPRG00000023476
panthera_tigris_altaica ENSPTIG00000006851
felis_catus ENSFCAG00000007124
pteropus_vampyrus ENSPVAG00000005367
equus_asinus_asinus ENSEASG00005022106
equus_caballus ENSECAG00000015251
mustela_putorius_furo ENSMPUG00000003706
neovison_vison ENSNVIG00000006085
ursus_americanus ENSUAMG00000027170
ursus_maritimus ENSUMAG00000007215
ailuropoda_melanoleuca ENSAMEG00000005493
canis_lupus_dingo ENSCAFG00020018249
canis_lupus_familiaris ENSCAFG00000019279
vulpes_vulpes ENSVVUG00000002952
capra_hircus ENSCHIG00000006621
ovis_aries ENSOARG00000012997
bos_taurus ENSBTAG00000019988
bos_mutus ENSBMUG00000012918
bison_bison_bison ENSBBBG00000006167
tursiops_truncatus ENSTTRG00000012286
sus_scrofa ENSSSCG00000013473
sorex_araneus ENSSARG00000004495
pan_paniscus ENSPPAG00000041303
pan_troglodytes ENSPTRG00000010256
homo_sapiens ENSG00000060558
gorilla_gorilla ENSGGOG00000003077
pongo_abelii ENSPPYG00000009367
nomascus_leucogenys ENSNLEG00000028276
macaca_mulatta ENSMMUG00000047845
macaca_fascicularis ENSMFAG00000000574
macaca_nemestrina ENSMNEG00000041090
theropithecus_gelada ENSTGEG00000008326
chlorocebus_sabaeus ENSCSAG00000011230
cercocebus_atys ENSCATG00000044954
mandrillus_leucophaeus ENSMLEG00000033896
papio_anubis ENSPANG00000002676
colobus_angolensis_palliatus ENSCANG00000042454
piliocolobus_tephrosceles ENSPTEG00000020822
rhinopithecus_roxellana ENSRROG00000035571
rhinopithecus_bieti ENSRBIG00000036769
cebus_capucinus ENSCCAG00000028488
saimiri_boliviensis_boliviensis ENSSBOG00000031168
callithrix_jacchus ENSCJAG00000040313
aotus_nancymaae ENSANAG00000029456
carlito_syrichta ENSTSYG00000029501
microcebus_murinus ENSMICG00000002977
prolemur_simus ENSPSMG00000009779
propithecus_coquereli ENSPCOG00000013834
otolemur_garnettii ENSOGAG00000026139
heterocephalus_glaber_male ENSHGLG00100003883
heterocephalus_glaber_female ENSHGLG00000014141
fukomys_damarensis ENSFDAG00000011440
chinchilla_lanigera ENSCLAG00000009774
octodon_degus ENSODEG00000014085
ictidomys_tridecemlineatus ENSSTOG00000021930
urocitellus_parryii ENSUPAG00010008318
marmota_marmota_marmota ENSMMMG00000016752
mus_musculus ENSMUSG00000034792
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016464
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015646
mus_spicilegus ENSMSIG00000023707
mus_pahari MGP_PahariEiJ_G0031059
rattus_norvegicus ENSRNOG00000005378
meriones_unguiculatus ENSMUGG00000010361
cricetulus_griseus_crigri ENSCGRG00000002026
cricetulus_griseus_chok1gshd ENSCGRG00001019244
cricetulus_griseus_crigri-picr ENSCGRG00015000095
mesocricetus_auratus ENSMAUG00000016578
microtus_ochrogaster ENSMOCG00000007607
peromyscus_maniculatus_bairdii ENSPEMG00000022124
nannospalax_galili ENSNGAG00000022090
jaculus_jaculus ENSJJAG00000013894
castor_canadensis ENSCCNG00000008909
cavia_porcellus ENSCPOG00000004974
cavia_aperea ENSCAPG00000007552
dipodomys_ordii ENSDORG00000008491
myotis_lucifugus ENSMLUG00000026363
myotis_lucifugus ENSMLUG00000007046
choloepus_hoffmanni ENSCHOG00000001735
dasypus_novemcinctus ENSDNOG00000036280
procavia_capensis ENSPCAG00000011706
echinops_telfairi ENSETEG00000002801
ornithorhynchus_anatinus ENSOANG00000001318
xenopus_tropicalis ENSXETG00000008714
