chelonoidis_abingdonii ENSCABG00000003357
notechis_scutatus ENSNSUG00000020028
phascolarctos_cinereus ENSPCIG00000016299
sarcophilus_harrisii ENSSHAG00000002043
dasypus_novemcinctus ENSDNOG00000031141
dasypus_novemcinctus ENSDNOG00000008306
phascolarctos_cinereus ENSPCIG00000031093
notamacropus_eugenii ENSMEUG00000009258
sarcophilus_harrisii ENSSHAG00000002461
monodelphis_domestica ENSMODG00000003288
callithrix_jacchus ENSCJAG00000021019
saimiri_boliviensis_boliviensis ENSSBOG00000031459
cebus_capucinus ENSCCAG00000036388
aotus_nancymaae ENSANAG00000023483
aotus_nancymaae ENSANAG00000028889
pan_paniscus ENSPPAG00000013302
pan_troglodytes ENSPTRG00000009969
gorilla_gorilla ENSGGOG00000041313
homo_sapiens ENSG00000172466
pongo_abelii ENSPPYG00000009106
nomascus_leucogenys ENSNLEG00000006263
rhinopithecus_roxellana ENSRROG00000033550
rhinopithecus_bieti ENSRBIG00000031313
piliocolobus_tephrosceles ENSPTEG00000024960
colobus_angolensis_palliatus ENSCANG00000020967
mandrillus_leucophaeus ENSMLEG00000036317
cercocebus_atys ENSCATG00000034337
macaca_fascicularis ENSMFAG00000030811
macaca_mulatta ENSMMUG00000009322
macaca_nemestrina ENSMNEG00000029359
papio_anubis ENSPANG00000017683
theropithecus_gelada ENSTGEG00000021364
chlorocebus_sabaeus ENSCSAG00000017907
tupaia_belangeri ENSTBEG00000014971
mus_spicilegus ENSMSIG00000021929
mus_musculus ENSMUSG00000051469
mus_spicilegus ENSMSIG00000006507
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022046
mus_pahari MGP_PahariEiJ_G0018780
rattus_norvegicus ENSRNOG00000016562
meriones_unguiculatus ENSMUGG00000021183
cricetulus_griseus_crigri-picr ENSCGRG00015022667
cricetulus_griseus_chok1gshd ENSCGRG00001022125
cricetulus_griseus_crigri ENSCGRG00000006220
mesocricetus_auratus ENSMAUG00000020280
microtus_ochrogaster ENSMOCG00000013718
peromyscus_maniculatus_bairdii ENSPEMG00000027619
nannospalax_galili ENSNGAG00000005456
jaculus_jaculus ENSJJAG00000011478
dipodomys_ordii ENSDORG00000029653
dipodomys_ordii ENSDORG00000024342
castor_canadensis ENSCCNG00000018039
heterocephalus_glaber_male ENSHGLG00100014973
heterocephalus_glaber_female ENSHGLG00000019564
fukomys_damarensis ENSFDAG00000006766
chinchilla_lanigera ENSCLAG00000008859
octodon_degus ENSODEG00000018328
cavia_porcellus ENSCPOG00000014764
cavia_aperea ENSCAPG00000011150
urocitellus_parryii ENSUPAG00010015113
ictidomys_tridecemlineatus ENSSTOG00000016187
marmota_marmota_marmota ENSMMMG00000007733
spermophilus_dauricus ENSSDAG00000015884
bos_mutus ENSBMUG00000014531
bos_taurus ENSBTAG00000010255
bison_bison_bison ENSBBBG00000001490
capra_hircus ENSCHIG00000000105
ovis_aries ENSOARG00000005687
tursiops_truncatus ENSTTRG00000006744
microcebus_murinus ENSMICG00000017067
prolemur_simus ENSPSMG00000004182
propithecus_coquereli ENSPCOG00000028820
otolemur_garnettii ENSOGAG00000009050
carlito_syrichta ENSTSYG00000000584
oryctolagus_cuniculus ENSOCUG00000029679
ochotona_princeps ENSOPRG00000006233
equus_caballus ENSECAG00000028677
equus_asinus_asinus ENSEASG00005016599
myotis_lucifugus ENSMLUG00000016483
pteropus_vampyrus ENSPVAG00000017441
ursus_americanus ENSUAMG00000025768
ursus_maritimus ENSUMAG00000002047
ailuropoda_melanoleuca ENSAMEG00000000440
mustela_putorius_furo ENSMPUG00000001157
neovison_vison ENSNVIG00000020516
canis_lupus_dingo ENSCAFG00020011643
canis_lupus_familiaris ENSCAFG00000023988
vulpes_vulpes ENSVVUG00000027568
panthera_tigris_altaica ENSPTIG00000007544
panthera_pardus ENSPPRG00000005607
felis_catus ENSFCAG00000038036
sorex_araneus ENSSARG00000004974
sus_scrofa ENSSSCG00000023276
vicugna_pacos ENSVPAG00000005286
loxodonta_africana ENSLAFG00000011409
procavia_capensis ENSPCAG00000016673
echinops_telfairi ENSETEG00000005731
dasypus_novemcinctus ENSDNOG00000042508
erinaceus_europaeus ENSEEUG00000004877
